"","primerid","Pr(>Chisq)","coef","ci.hi","ci.lo","fdr","label"
"13175","MLST8",0.149653295398001,-0.00691092423794825,0.000148829799559299,-0.0139706782754558,0.575608400974563,FALSE
"13176","MLX",0.708939725151972,-0.00645122583070237,0.00946785431445716,-0.0223703059758619,1,FALSE
"13177","MLXIP",0.000966639936257241,-0.0234721787276642,-0.0083964942130547,-0.0385478632422738,0.00977852036711203,FALSE
"13178","MLXIPL",1,NA,NA,NA,1,FALSE
"13179","MLYCD",0.586844784235335,-0.00309622380067606,0.0027652683077419,-0.00895771590909402,1,FALSE
"13180","MMAA",0.504519730055046,0.00199739530820943,0.0055670840939603,-0.00157229347754144,1,FALSE
"13181","MMAB",0.621176621253171,-0.00231325027926617,0.00362014232534128,-0.00824664288387363,1,FALSE
"13182","MMACHC",0.232386815464461,NA,NA,NA,0.76736892803651,FALSE
"13183","MMADHC",0.0525101897711061,0.0209515041143085,0.0407565135103505,0.00114649471826656,0.264020985010451,FALSE
"13184","MMD",0.0396175428144583,0.0110514422305724,0.0197576511078251,0.00234523335331973,0.211916856352048,FALSE
"13185","MME",0.456824897923725,NA,NA,NA,1,FALSE
"13186","MMEL1",1,NA,NA,NA,1,FALSE
"13187","MMGT1",0.0302605620175332,-0.0129106867197708,0.00540956467050105,-0.0312309381100427,0.170471050196061,FALSE
"13188","MMP1",1,NA,NA,NA,1,FALSE
"13189","MMP10",1,NA,NA,NA,1,FALSE
"13190","MMP11",1,NA,NA,NA,1,FALSE
"13191","MMP14",5.59399564885766e-05,0.0261656471731862,0.0381071884898229,0.0142241058565495,0.000788254985280853,FALSE
"13192","MMP15",1,NA,NA,NA,1,FALSE
"13193","MMP17",0.00875458941577081,0.0124445835445251,0.0218223277976623,0.00306683929138788,0.0626491976082451,FALSE
"13194","MMP19",1.49084864895594e-06,0.0276686115358018,0.0405847565509894,0.0147524665206142,2.89601791176199e-05,FALSE
"13195","MMP2",1,NA,NA,NA,1,FALSE
