"","primerid","Pr(>Chisq)","coef","ci.hi","ci.lo","fdr","label"
"8286","DPY19L2",1,NA,NA,NA,1,FALSE
"8287","DPY19L3",0.956597377892284,-0.000624599028780804,0.00351570261863852,-0.00476490067620013,1,FALSE
"8288","DPY19L4",0.45582636839791,0.00261311198506348,0.00681400816862154,-0.00158778419849457,1,FALSE
"8289","DPY30",0.00195124892478524,0.0159119267777059,0.0276320191063937,0.00419183444901811,0.0136057213855455,FALSE
"8290","DPYD",5.87244021118308e-05,0.0365280938862167,0.0523889394979733,0.0206672482744601,0.000635296709523242,FALSE
"8291","DPYD-AS1",1,NA,NA,NA,1,FALSE
"8292","DPYD-AS2",1,NA,NA,NA,1,FALSE
"8293","DPYD-IT1",0.713442976514625,NA,NA,NA,1,FALSE
"8294","DPYSL2",5.45722538134204e-14,0.0701192334121174,0.0861976230470185,0.0540408437772163,2.3084825849657e-12,FALSE
"8295","DPYSL3",0.0912684392072103,0.0160035159182433,0.0292121510769425,0.00279488075954398,0.328228751420059,FALSE
"8296","DPYSL4",1,NA,NA,NA,1,FALSE
"8297","DQX1",1,NA,NA,NA,1,FALSE
"8298","DR1",0.223169724368492,-0.005282052254896,0.0128636467005454,-0.0234277512103374,0.647274663821192,FALSE
"8299","DRAIC",0.67636369609814,NA,NA,NA,1,FALSE
"8300","DRAM1",0.021266549466437,-0.00172017210585929,0.0340150237595799,-0.0374553679712985,0.101985173817467,FALSE
"8301","DRAM2",8.50180688203701e-21,0.0717012574451102,0.0833128870021016,0.0600896278881188,6.36674181098977e-19,FALSE
"8302","DRAP1",0.00027263049769909,-0.0507239270332866,-0.020641194746806,-0.0808066593197672,0.00246811539416353,FALSE
"8303","DRAXIN",0.0590629816423994,-0.00190063695279831,0.00248270978095003,-0.00628398368654665,0.234888678916752,FALSE
"8304","DRC1",1,NA,NA,NA,1,FALSE
"8305","DRC3",0.537309834652058,NA,NA,NA,1,FALSE
"8306","DRC7",1,NA,NA,NA,1,FALSE
"8307","DRD4",1,NA,NA,NA,1,FALSE
"8308","DRG1",0.0859119441387138,0.0015911702224009,0.0128635939304691,-0.00968125348566732,0.313818541172059,FALSE
"8309","DRG2",0.0632552302359692,0.005825767932449,0.016370462320868,-0.00471892645596996,0.248253350813129,FALSE
"8310","DRGX",0.0358911033312471,-0.00237531560682719,0.00105150341277291,-0.0058021346264273,0.157645627543859,FALSE
"8311","DRICH1",1,NA,NA,NA,1,FALSE
"8312","DROSHA",0.543750316579194,0.00235944051139823,0.00620603579556929,-0.00148715477277283,1,FALSE
"8313","DSC1",1,NA,NA,NA,1,FALSE
"8314","DSC2",1.08940597173826e-06,0.0240503758182558,0.0318617479567428,0.0162390036797688,1.70767609164564e-05,FALSE
"8315","DSCAML1",1,NA,NA,NA,1,FALSE
"8316","DSCC1",1,NA,NA,NA,1,FALSE
"8317","DSCR9",1,NA,NA,NA,1,FALSE
"8318","DSE",3.99562583188527e-10,-0.105861907874321,-0.0662471225061788,-0.145476693242464,1.05322510267593e-08,FALSE
"8319","DSEL",0.567804390212605,NA,NA,NA,1,FALSE
"8320","DSG2",1,NA,NA,NA,1,FALSE
"8321","DSG3",1,NA,NA,NA,1,FALSE
"8322","DSN1",0.515981904946609,-0.00250720380614772,0.00232701109146168,-0.00734141870375713,1,FALSE
"8323","DSP",1,NA,NA,NA,1,FALSE
"8324","DST",2.4727353527389e-11,0.0270604318467983,0.0331974768505746,0.020923386843022,7.56200293370787e-10,FALSE
"8325","DSTN",0.00320172510603864,0.0297194497188085,0.0568053993889799,0.00263350004863704,0.0207441639169296,FALSE
"8326","DSTYK",0.00850080034293227,0.0135961340043673,0.0210876016712578,0.00610466633747678,0.0476480988277608,FALSE
"8327","DTD1",0.00022292847203462,0.0186086815387247,0.0281768418977406,0.00904052117970885,0.00205861573325913,FALSE
"8328","DTD2",0.0165637828796932,0.00691595226964632,0.0107698732204547,0.00306203131883793,0.0827525343162039,FALSE
"8329","DTHD1",0.0114005597771363,NA,NA,NA,0.0605071583598623,FALSE
"8330","DTL",0.264804799849302,NA,NA,NA,0.738954911132185,FALSE
"8331","DTNA",1.54245988143661e-12,0.0432020105816773,0.0535629571777757,0.032841063985579,5.55941365089897e-11,FALSE
"8332","DTNB",0.838140102429434,NA,NA,NA,1,FALSE
"8333","DTNBP1",0.00322971455140321,0.0191667320668827,0.0289555926708771,0.00937787146288837,0.0208990930403658,FALSE
"8334","DTWD1",0.304373591286544,0.00653284286267171,0.0152085320474396,-0.00214284632209618,0.8177725050882,FALSE
"8335","DTWD2",0.816214376299202,-0.000815686802388822,0.00224106331200784,-0.00387243691678548,1,FALSE
"8336","DTX1",1,NA,NA,NA,1,FALSE
"8337","DTX2",3.66929921126453e-05,-0.0202336341906315,-0.00877123501428461,-0.0316960333669784,0.000416962242275223,FALSE
"8338","DTX3",0.977646090688104,0.000255399887433626,0.00249638607706735,-0.0019855863022001,1,FALSE
"8339","DTX3L",2.96677833250335e-14,-0.0736165903102875,-0.0510936436432188,-0.0961395369773561,1.291066390159e-12,FALSE
"8340","DTX4",0.840081907602447,-0.00204585176195664,0.00505000013957603,-0.0091417036634893,1,FALSE
"8341","DTYMK",0.490087782136679,0.00361871893098797,0.009158846546043,-0.00192140868406706,1,FALSE
"8342","DUBR",1,NA,NA,NA,1,FALSE
"8343","DUOX1",1,NA,NA,NA,1,FALSE
"8344","DUOX2",1,NA,NA,NA,1,FALSE
"8345","DUS1L",0.123406241872243,0.0110211310621229,0.0236954557464586,-0.00165319362221288,0.412578226683407,FALSE
"8346","DUS2",0.618492283929545,-0.00269824833799348,0.00311753826310977,-0.00851403493909674,1,FALSE
"8347","DUS3L",0.788256608512597,-0.001847636303949,0.00706458400988051,-0.0107598566177785,1,FALSE
"8348","DUS4L",0.878146328997683,0.00138646389429256,0.00660733685285538,-0.00383440906427026,1,FALSE
"8349","DUSP1",2.38768460671937e-05,-0.126540600448142,-0.0675933531484251,-0.185487847747858,0.000282693854023484,FALSE
"8350","DUSP10",0.000272057279301295,-0.0266760623471438,-0.0078511718906969,-0.0455009528035907,0.00246397859838989,FALSE
"8351","DUSP11",0.733455720310748,0.00435850311751636,0.0174826946546606,-0.00876568841962788,1,FALSE
"8352","DUSP12",0.307368302445886,0.00689327286928893,0.0153139693258736,-0.00152742358729575,0.823105437671931,FALSE
"8353","DUSP14",0.768547557160913,0.00208592758243901,0.00737912550929051,-0.0032072703444125,1,FALSE
"8354","DUSP15",1,NA,NA,NA,1,FALSE
"8355","DUSP16",1.14709294154955e-13,-0.0511154949840826,-0.0334771137406702,-0.068753876227495,4.72045450684651e-12,FALSE
"8356","DUSP18",0.37778694578526,0.00403150713462061,0.0133519111871848,-0.00528889691794357,0.952580457112078,FALSE
"8357","DUSP19",1,NA,NA,NA,1,FALSE
"8358","DUSP2",4.14791599443892e-05,-0.0646791685760765,-0.0281045925893164,-0.101253744562837,0.000465607964354576,FALSE
"8359","DUSP22",1.99238105735472e-07,0.0363591531213338,0.0488634889471739,0.0238548172954936,3.56024719633377e-06,FALSE
"8360","DUSP23",2.66886916735557e-05,0.0253139004190181,0.035165846799465,0.0154619540385712,0.00031232106164421,FALSE
"8361","DUSP28",0.0384509168844678,0.0116832755220663,0.0201610314778441,0.00320551956628846,0.166814796628972,FALSE
"8362","DUSP3",0.11332929733057,-0.00339575685666384,0.00750565432805917,-0.0142971680413868,0.387510132030778,FALSE
"8363","DUSP4",0.00342029483225262,-0.0174749148503231,-0.00497024399073522,-0.0299795857099109,0.0219190530329391,FALSE
"8364","DUSP5",6.08125204597932e-06,-0.0371505407498897,-0.0176325599002291,-0.0566685215995503,8.21414752137921e-05,FALSE
"8365","DUSP6",6.69847274263978e-06,-0.0326131910092616,0.0250079714225831,-0.0902343534411064,8.9946853690152e-05,FALSE
"8366","DUSP7",0.00150129136647661,0.00703385469719777,0.0100227908390559,0.00404491855533964,0.0108549295671826,FALSE
"8367","DUSP8",0.198974291125332,-0.00202977763245425,0.00593073210695514,-0.00999028737186364,0.596191453671591,FALSE
