"","logFC","FDR","pval","gene","label"
"1",-0.170711268236322,0.598193376674609,0.0655919578053371,"ABCB1",FALSE
"2",0.371372255986497,0.942448916935896,0.0130341796371203,"ABLIM1",FALSE
"3",-0.222804030635815,0.765388763498218,0.0333839655168112,"AC007952.4",FALSE
"4",-0.0716485329347721,0.0522830541607829,0.765547935741576,"AC008875.3",FALSE
"5",0.0634521653114664,0.50842465330066,0.094422761574916,"AC020916.1",FALSE
"6",-0.15299236678795,0.632558376986907,0.0539413907467937,"AC044849.1",FALSE
"7",0.13774443456376,0.0848989988336252,0.667684177760452,"AC092821.3",FALSE
"8",0.000923943008048711,0.0310478980702783,0.877423836330249,"AC103591.3",FALSE
"9",-0.202925140985865,0.626219328333623,0.0569933758839437,"AC253572.2",FALSE
"10",-0.0859975802372437,0.0472697797098269,0.813441586818185,"ACTB",FALSE
"11",0.317645417603069,0.468464087810935,0.112868934136879,"ACTG1",FALSE
"12",-0.0283980887334062,0.468701410752625,0.109933202398521,"ADD3",FALSE
"13",0.405623967225504,0.907335162232937,0.014797075043405,"AGO2",FALSE
"14",0.119828275658863,0.212133667959347,0.376186485272225,"AHI1",FALSE
"15",0.416130630555763,0.804869518519098,0.0257553156722773,"AHNAK",FALSE
"16",-0.0898823483097524,0.153059763956873,0.487475663443404,"AKAP5",FALSE
"17",-0.0457278259645501,0.160691142974404,0.464770989925559,"AKAP9",FALSE
"18",-0.0858073467613825,0.0522830541607829,0.766751187630898,"AL021155.5",FALSE
"19",-0.035609804147866,0.212133667959347,0.376021496973299,"AL118516.1",FALSE
"20",0.0534965319126924,0.0240921049357747,0.899311121658357,"AL627171.2",FALSE
"21",-0.138669588967282,0.616808256053304,0.0588001780930677,"ALOX5AP",FALSE
"22",-0.0859015087682301,0.417412603380714,0.133416701756562,"AMD1",FALSE
"23",-0.0574299793337407,0.049477391368022,0.795749082747079,"ANKH",FALSE
"24",0.0289097031795825,0.28690548804955,0.269730665848832,"ANKIB1",FALSE
"25",0.167873627848796,0.362666615463041,0.181620465905022,"ANKLE2",FALSE
"26",-0.0791166434630985,0.467947313112935,0.113973792444255,"ANKRD12",FALSE
"27",-0.0710601309781213,0.19812624445223,0.396555817938103,"ANKRD28",FALSE
"28",0.00262610217081782,0.228266303725914,0.352469598532876,"ANXA1",FALSE
"29",0.35426828604441,0.82158398857016,0.0205307905576066,"ANXA2",FALSE
"30",-0.0993178906328831,0.187883566561107,0.41562141940908,"ANXA2R",FALSE
"31",-0.0448526806876762,0.160064331733209,0.470901852814396,"ANXA5",FALSE
"32",0.0464529096849408,0.816788232188228,0.0232050293101691,"APOL6",FALSE
"33",-0.010597331872419,0.00978279645712484,0.964460691918406,"ARHGAP26",FALSE
"34",-0.00784584957664725,0.182376024614625,0.432039270078547,"ARHGAP9",FALSE
"35",-0.0279945453204065,0.327420848188526,0.22879464059057,"ARID1B",FALSE
"36",-0.10281140965103,0.268651276858837,0.290420830380816,"ARID5B",FALSE
"37",0.0750929860690616,0.153059763956873,0.48498339318099,"ARL4A",FALSE
"38",-0.222921225492926,0.261764190810878,0.303162835064532,"ARL4C",FALSE
"39",-0.0255729749307432,0.00978279645712484,0.955390566924858,"ARRDC3",FALSE
"40",0.122898673305983,0.300079128323536,0.252803365431366,"ASCC3",FALSE
"41",-0.0738427554069288,0.411206258495669,0.142842450076648,"ATP2B1",FALSE
"42",0.0901630526777188,0.205558030555161,0.384559620159221,"ATP2B4",FALSE
"43",-0.215910616812997,0.326492251819087,0.231069526302005,"ATRX",FALSE
"44",0.184294500712878,0.816788232188228,0.0223815158412213,"AUTS2",FALSE
"45",-0.0586490026481937,0.049477391368022,0.800322695760699,"BCL11B",FALSE
"46",-0.0920862733597186,0.152484216913692,0.491758687802395,"BCL2A1",FALSE
"47",-0.194354329886415,0.74671010202281,0.0352630179396328,"BCLAF1",FALSE
"48",0.267860824594073,0.74671010202281,0.0356087403457621,"BDP1",FALSE
"49",-0.117686883385676,0.358931599544921,0.192668126262153,"BHLHE40",FALSE
"50",0.0312410849428028,0.0842320407023397,0.677841377208114,"BIRC3",FALSE
"51",-0.160689070923109,0.550685688898786,0.0773386385637227,"BIRC6",FALSE
"52",-0.488843106610514,1.24229551748562,0.00372476445550608,"BTG2",FALSE
"53",0.0893474436520783,0.10928520765133,0.590356558437168,"BTG3",FALSE
"54",-0.0025152198996754,0.0827048513978662,0.683298968724666,"BTN3A1",FALSE
"55",-0.0531572319673179,0.049477391368022,0.802252811140574,"C12orf57",FALSE
"56",-0.0173318110374785,0.00978279645712484,0.967514225091462,"C12orf65",FALSE
"57",0.108558926742996,0.324842434911006,0.233159086639594,"C1orf131",FALSE
"58",0.0614906750116972,0.193314634992693,0.409101589822129,"C1orf162",FALSE
"59",-0.067833583851581,0.0842320407023397,0.675137838295421,"C1orf56",FALSE
"60",-0.0931698102386801,0.167500349809529,0.454282065847977,"C4orf48",FALSE
"61",-0.079298817675145,0.049477391368022,0.798269601619379,"CAPN2",FALSE
"62",-0.0779122976728558,0.103557020829324,0.61961907392625,"CARHSP1",FALSE
"63",-0.138363261386723,0.413885283995116,0.139068051666894,"CASP3",FALSE
"64",-0.00423068457729642,0.00751158589626032,0.981497322162277,"CCAR1",FALSE
"65",-0.0739896863011804,0.153059763956873,0.487127738917638,"CCDC25",FALSE
"66",-0.0709493490563299,0.35438900846567,0.1987761560307,"CCDC90B",FALSE
"67",-0.136218693858302,1.24082425609181,0.00412851170484498,"CCDC91",FALSE
"68",0.0286576337920051,0.00751158589626032,0.981673103507542,"CCL3",FALSE
