"","logFC","FDR","pval","gene","label"
"1",0.0755338592926885,1.85911062811378,0.0114815801543525,"ABCA1",FALSE
"2",0.129065078818237,7.86621239949142,4.64710477663562e-09,"ABCG1",FALSE
"3",-0.0122111680024579,1.22826687861699,0.0539033675623687,"ABHD12",FALSE
"4",-0.0487203340947239,1.3969723334177,0.0357658776982347,"ABHD5",FALSE
"5",-0.00632154043322306,0.945636799484433,0.106112464265668,"ABL2",FALSE
"6",-0.234987478028464,11.0321594307754,2.33673717574575e-12,"AC007952.4",FALSE
"7",-0.218019985068331,10.1802096447736,1.81279299702916e-11,"AC015912.3",FALSE
"8",-0.330794149587563,10.7301773064168,4.77497303991735e-12,"AC020916.1",TRUE
"9",-0.0756673061418443,2.53766898888394,0.00217940237911036,"AC025164.1",FALSE
"10",0.209135519936689,5.2817311041706,2.42569288159465e-06,"AC037198.1",FALSE
"11",0.0419078127513492,0.199660917538643,0.627323041751423,"AC103591.3",FALSE
"12",-0.0511829552931981,1.22060314796141,0.0550596513351398,"AC245014.3",FALSE
"13",-0.272221459565513,9.85302356587871,3.93641806743846e-11,"AC253572.2",TRUE
"14",-0.140525248864819,3.17080682450257,0.000458706700392991,"ACSL1",FALSE
"15",-0.0990360642709269,4.23471143413502,3.21702061560991e-05,"ACSL4",FALSE
"16",-0.171457119130578,2.29611328336318,0.00396621754969835,"ADA",FALSE
"17",-0.193217879816839,15.1223836723654,1.40530229926556e-16,"ADGRE2",FALSE
"18",-0.0794089921410184,3.57925895443744,0.000164887752113913,"ADM",FALSE
"19",0.0228745888295535,2.70976784336418,0.00141853725280181,"ADORA2A",FALSE
"20",0.157510888923724,2.6668865529301,0.00157630422252134,"ADSS",FALSE
"21",-0.612443956080444,30.1252070666334,5.75624631022691e-32,"AIF1",TRUE
"22",0.0872034607813792,2.04923154979654,0.00725059115317759,"AK4",FALSE
"23",0.167358181041558,8.83175133269546,4.71794981008063e-10,"AKAP9",FALSE
"24",-0.172058101521222,5.20628906624399,2.93668492848232e-06,"AL021155.5",FALSE
"25",-0.232339587588103,17.0064708051261,1.5937234663053e-18,"AL118516.1",FALSE
"26",-0.144918971905023,12.4646629797638,7.73507776914619e-14,"AL391832.2",FALSE
"27",0.0745920775294015,4.35753209233837,2.35282880908988e-05,"ALAS1",FALSE
"28",-0.133711496506512,2.38971266766275,0.00313064460073196,"ALCAM",FALSE
"29",0.026333271567345,1.65231881120231,0.0191024499319121,"ANKH",FALSE
"30",0.0123151837112102,2.65105533897183,0.00165642068539703,"ANKRD10",FALSE
"31",-0.154887243149209,3.52848430970775,0.000187273028238975,"ANKRD28",FALSE
"32",-0.332309020119638,10.5542071484448,7.29728674479714e-12,"ANPEP",TRUE
"33",0.0904033901943483,3.49760884817307,0.000201591146718846,"ANTXR2",FALSE
"34",0.249063932549496,21.0302328871236,1.18880409777805e-22,"ANXA1",FALSE
"35",0.0863251192917383,1.13593739679992,0.0673891975626514,"ANXA5",FALSE
"36",-0.0387051190655473,5.01778252224848,4.65824691397496e-06,"APOBEC3A",FALSE
"37",0.368299420256126,32.0305908835408,7.0051191403247e-34,"APOBEC3G",TRUE
"38",0.153594086785088,5.92432084029918,5.07654505425261e-07,"APOL6",FALSE
"39",-0.132059378422848,1.58195567196197,0.0225049809703567,"AQP9",FALSE
"40",0.108357443654313,2.05545975259023,0.00713297171297005,"ARFGAP3",FALSE
"41",0.0110021453712035,2.29663139074684,0.00395323562610232,"ARHGAP18",FALSE
"42",0.334832239068987,28.4489213853295,3.02225104319386e-30,"ARID5B",TRUE
"43",-0.146126949958327,4.60763842205468,1.27437498619662e-05,"ARL4A",FALSE
"44",0.328450508338785,8.75912742184641,5.60515184410239e-10,"ARL4C",TRUE
"45",0.00268751767348835,4.75722901997758,8.85892962564314e-06,"ARMCX3",FALSE
"46",0.0607568920083787,1.0728843634985,0.0784716076434048,"ASPH",FALSE
"47",-0.256782129125405,14.3605383274191,8.61976886838976e-16,"ATF3",TRUE
"48",0.0560678581646309,3.28169551678828,0.000345945817459193,"ATF5",FALSE
"49",0.102307776196783,6.45452201042629,1.42865022697663e-07,"ATF7IP",FALSE
"50",0.110304651160773,2.18419643661328,0.00520692236553751,"ATP13A3",FALSE
"51",0.00431930447660611,2.37460561943029,0.00325525456838394,"ATP6V1A",FALSE
"52",-0.0846160861209617,2.35895353565593,0.0033818643446754,"ATP6V1B2",FALSE
"53",0.0639358947018641,4.22732377164749,3.28189365611263e-05,"ATP6V1H",FALSE
"54",-0.12136479999972,1.51340039204524,0.0266037407408902,"BASP1",FALSE
"55",-0.0732822693324747,6.79256285440772,6.19089710187111e-08,"BAZ2B",FALSE
"56",0.00215306594568065,5.5182359582132,1.38234619969813e-06,"BBX",FALSE
"57",0.00560337393592902,0.797086790137544,0.151734651790061,"BCAT1",FALSE
"58",-0.256330686773074,6.21794504495096,2.5027879427179e-07,"BCL2A1",TRUE
"59",-0.139113793662409,3.97074077605245,6.18744090108682e-05,"BHLHE40",FALSE
