Gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
TXNRD1,8.667209291029569e-114,-0.7820968135854898,0.646,0.827,3.1622313098321383e-109
PPBP,9.680909161344197e-114,1.4931168622620647,0.608,0.293,3.53207970751643e-109
C14orf28,1.2151930672584351e-113,-0.8096614621031719,0.457,0.725,4.4336319058924e-109
VNN3,1.683576415766582e-113,-0.9107439892154765,0.059,0.352,6.142528552924374e-109
PREB,1.9127137559687196e-113,-0.7180708924982317,0.79,0.878,6.978536138651874e-109
TFDP1,2.491377798367526e-113,-0.7354548833495689,0.845,0.955,9.089791897343919e-109
NFE2L2,5.653743466629049e-113,-0.5840569511010032,0.997,0.994,2.0627683037996084e-108
CD74,6.856393883239185e-113,0.6218541127092134,1,0.998,2.5015553082998166e-108
SPART,8.004756249605558e-113,-0.47558055169012836,0.921,0.964,2.9205353176685878e-108
C1orf61,2.5212677797211977e-112,-0.9709065225412494,0.502,0.754,9.19884549431279e-108
CAVIN4,5.258125440342976e-112,-0.7594361243552041,0.001,0.237,1.9184270669091348e-107
ZBTB5,5.6214383896687e-112,-0.7523294848151074,0.829,0.939,2.0509817964706252e-107
CINP,7.24561865523979e-112,0.3478481105754472,0.986,0.866,2.6435639663642375e-107
Z98200.1,7.563198570344713e-112,-0.5689373539862959,0.009,0.253,2.759432998390269e-107
PRDX5,1.423873422765087e-111,0.44077977998392104,0.937,0.666,5.1950021829584196e-107
HIP1,1.4615442606356754e-111,-1.0016701865722066,0.263,0.57,5.332444234929262e-107
INSIG1,1.7411061259429775e-111,-0.7890296592998509,0.856,0.962,6.352425700502954e-107
CPM,1.8500869440327626e-111,-1.8069718057184647,0.231,0.513,6.750042215303534e-107
LINC02621,2.2944594801297796e-111,-0.8184368597924758,0.203,0.544,8.3713354132535e-107
AL356512.1,2.5134207958793713e-111,0.46423483124563414,0.816,0.515,9.170215773765886e-107
APCDD1L,3.345561393375418e-111,-0.7791320363079198,0.002,0.236,1.2206280743730214e-106
CES4A,4.0902642600516536e-111,0.7384739406187746,0.396,0.093,1.4923329152798457e-106
ESYT2,6.906302902598383e-111,0.4855036480247703,0.908,0.695,2.51976461401302e-106
SLC30A7,7.119883613661951e-111,-0.5206000858027431,0.995,0.996,2.5976895364445627e-106
AL731563.3,8.959011881387662e-111,-1.3159403342433897,0.08,0.365,3.2686954849242885e-106
RHBDF2,9.241078970882354e-111,0.35263694731958295,0.997,0.978,3.371607662526427e-106
DOCK10,1.2030533932695831e-110,0.5245448596363236,0.95,0.744,4.389340305344074e-106
LITAF,1.2999606050205915e-110,-1.0815441501495635,0.835,0.944,4.742906267417628e-106
ELOVL7,1.3190096614894078e-110,-0.9838260789053261,0.673,0.857,4.812406749944105e-106
CIB1,2.0146805012562613e-110,0.4144011127533125,0.981,0.85,7.350561808833469e-106
DPP3,2.1245105667053207e-110,0.6261010237870667,0.588,0.239,7.751276802624362e-106
NDUFV1,2.3363870909917867e-110,0.46647407160529397,0.89,0.524,8.524308301483534e-106
TMEM19,3.0530498468043965e-110,0.5826826544339736,0.641,0.28,1.1139052366065842e-105
AC083949.1,4.3646760097755554e-110,-0.5227556865451866,0.016,0.263,1.5924520421666114e-105
PGM3,4.6642817852714965e-110,-1.0117616476298104,0.677,0.85,1.7017632093563054e-105
RAB13,6.963216519007692e-110,-1.0075470531431656,0.231,0.531,2.5405295469599562e-105
RNF26,1.8580578793280668e-109,0.5243787876796835,0.855,0.585,6.779124172728452e-105
GFPT1,2.2197310662279606e-109,-0.9105684808974557,0.698,0.823,8.098688795132714e-105
