"","logFC","FDR","pval","gene","label"
"1",0.129932445380913,0.0193299050199876,0.697836855973444,"ABCF1",FALSE
"2",0.22431102770476,0.0521568486830725,0.276191752849935,"ABLIM1",FALSE
"3",0.307912336450416,0.390020034554833,0.0239624403099464,"AC020916.1",FALSE
"4",0.16858800714127,0.0494286642391433,0.442419279161876,"AC092821.3",FALSE
"5",0.0167558448929062,0.0351289539772393,0.599337426633279,"AC103591.3",FALSE
"6",-0.215875727371692,0.399653286368856,0.0216312034826989,"ACBD3",FALSE
"7",0.0928619762560268,0.0136433372584903,0.820391895378023,"ACTB",FALSE
"8",0.142999165110133,0.0193299050199876,0.698924041387753,"ACTG1",FALSE
"9",-0.166187944937086,0.109180598597672,0.138768964246364,"ADAM10",FALSE
"10",0.130291582850313,0.0420119645481012,0.501328086033293,"ADD1",FALSE
"11",-0.116005207437014,0.0494286642391433,0.397232009705781,"ADGRG1",FALSE
"12",-0.0605355715770826,0.0494286642391433,0.408078415162442,"ADNP",FALSE
"13",0.274637592006585,0.102726562312626,0.170707908740658,"AGO2",FALSE
"14",0.114188857348208,0.0161908651039777,0.720866244926718,"AHNAK",FALSE
"15",0.0993423175761809,0.0420119645481012,0.509238733860823,"AHR",FALSE
"16",-0.18278419824192,0.0452212884211518,0.486029202803361,"AKAP13",FALSE
"17",0.0302962468960291,0.0516788774822168,0.336557431682227,"AKAP9",FALSE
"18",-0.132996408399446,0.0955278009285075,0.197265486594561,"AKIRIN1",FALSE
"19",-0.00438272941390688,0.00349295191149847,0.964728552840732,"AKR1C3",FALSE
"20",0.0408056792677557,0.0516633897644185,0.348149126526743,"ALOX5AP",FALSE
"21",-0.0467413194438037,0.0227017879862201,0.678847272325095,"ANKLE2",FALSE
"22",0.166481968257404,0.0521568486830725,0.320133893536336,"ANKRD11",FALSE
"23",-0.0291730605598026,0.102726562312626,0.174005172770861,"ANKRD12",FALSE
"24",0.161720651887658,0.0772896061568444,0.229104052336914,"ANP32B",FALSE
"25",-0.450703757443714,0.271614518314314,0.0489824212753597,"ANXA1",FALSE
"26",-0.175314232824523,0.0420119645481012,0.522906240616935,"ANXA2",FALSE
"27",-0.0739166334177903,0.0494286642391433,0.462284645517593,"AP3B1",FALSE
"28",-0.246282871156835,0.155690218254985,0.0917867780116151,"ARAP2",FALSE
"29",-0.00446014368607622,0.00237201267928816,0.988284935284757,"ARHGAP26",FALSE
"30",0.0532170666769625,0.0494286642391433,0.473796327406854,"ARID4B",FALSE
"31",-0.151881011736994,0.102726562312626,0.164251901508489,"ARID5B",FALSE
"32",0.0637671133799227,0.0146000974403511,0.788178665993156,"ARL4A",FALSE
"33",-0.105749127970089,0.0516788774822168,0.339356301683568,"ARRDC3",FALSE
"34",0.0647537720225099,0.0227017879862201,0.679198045898301,"ATOX1",FALSE
"35",-0.194832011238944,0.466650003425168,0.0150647642098806,"ATP2B1",FALSE
"36",-0.0466403618263911,0.0113275701426775,0.853496082584519,"ATXN1",FALSE
"37",-0.0341994071795946,0.0149395215466729,0.775384095554256,"BACH2",FALSE
"38",-0.232338973645004,0.291672610001898,0.0407853350052679,"BAZ1A",FALSE
"39",0.00246168310780914,0.0149702945439072,0.762137601958725,"BAZ1B",FALSE
"40",-0.00879469739374267,0.00349295191149847,0.944719320957948,"BCL11B",FALSE
"41",-0.142205840464602,0.102726562312626,0.156231271477286,"BCL2A1",FALSE
"42",0.189302634226216,0.17254398951511,0.0734264279909402,"BDP1",FALSE
"43",-0.00742976489614211,0.00349295191149847,0.953495931907106,"BIRC3",FALSE
"44",-0.093639485402644,0.123955756333945,0.110408111284754,"BIRC6",FALSE
"45",-0.0102912897026514,0.0955278009285075,0.196889356195052,"BOD1L1",FALSE
"46",-0.11086329251143,0.0516788774822168,0.335306906166102,"BTG2",FALSE
"47",0.00900702934641218,0.0149702945439072,0.749686919150405,"BTG3",FALSE
"48",-0.107934996475205,0.0516633897644185,0.36140475520042,"C15orf40",FALSE
"49",0.184798090931538,0.109180598597672,0.132782073829518,"C1orf162",FALSE
"50",0.0492976261763023,0.0149702945439072,0.766804764053317,"C1orf174",FALSE
"51",0.00479407039372101,0.0136433372584903,0.802806592916779,"C2orf49",FALSE
"52",-0.0713887440966778,0.0136433372584903,0.817113629686231,"CACYBP",FALSE
