Gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	significant	gene_class	-log10_p_val
SLC7A11	0	-1.715976272161562	0.282	0.642	0	TRUE	Other	Inf
FTH1	1.2464273003532929e-291	-0.6430039081347285	1	1	4.547590005338988e-290	TRUE	Other	289.34221869667675
TMSB10	1.031783829520633e-244	0.6455481742080211	0.989	0.986	3.7644633020060294e-240	TRUE	Other	239.42429693223667
ADA	1.0592703312086754e-222	-1.17888773493046	0.241	0.538	3.864747803414852e-218	TRUE	Other	217.4128788409847
PDE4DIP	3.893788597972001e-204	-1.082811283942819	0.299	0.578	1.4206487699700847e-199	TRUE	Other	198.8475132803543
C15orf48	1.9820008556833054e-192	-0.9472745761796536	0.503	0.778	7.231330121960541e-188	TRUE	Other	187.14078181176535
ATP6V1F	1.266072633255024e-179	-0.6768342545582322	0.719	0.881	4.6192660024309557e-175	TRUE	Other	174.33542702799775
NBPF19	8.759603537030966e-176	-0.8919416707031387	0.313	0.575	3.195941350485748e-171	TRUE	Other	170.49540119913092
KLF2	2.1833727521571926e-167	1.1438521779539672	0.532	0.268	7.966035486245517e-163	TRUE	Other	162.09875776327362
AQP9	5.850171339418172e-166	-0.7215934308903376	0.501	0.771	2.1344350131867197e-161	TRUE	Other	160.67071706355577
KYNU	2.455652128680664e-165	-0.8342890832445862	0.413	0.657	8.9594467914914e-161	TRUE	Other	160.04771880538473
SQSTM1	5.050450014527384e-164	-0.7725046993044407	0.634	0.81	1.8426566878003162e-159	TRUE	Other	158.73455557225927
BASP1	1.3028463593749575e-149	-0.8844889016140334	0.44	0.684	4.753434942179532e-145	TRUE	Other	144.32299244567866
CST3	8.40694588454005e-136	0.5493064260187008	0.933	0.91	3.0672742059744363e-131	TRUE	Other	130.5132473975361
ARHGDIB	4.648923204460404e-131	0.7240967639156655	0.674	0.463	1.696159631147379e-126	TRUE	Other	125.7705332772774
TXNRD1	3.4990762994027677e-128	-0.8312428333726449	0.264	0.481	1.2766379878370998e-123	TRUE	Other	122.89393223678027
FOSB	1.3128064107236914e-127	1.0580984092900327	0.65	0.48	4.789774189525388e-123	TRUE	Other	122.31968496060522
ACTB	3.083783600159417e-124	0.4942265365084992	0.964	0.961	1.125118446518163e-119	TRUE	Other	118.94880175492023
LHFPL2	2.4291776580559734e-123	-0.6609765969949966	0.287	0.523	8.862854685417218e-119	TRUE	Other	118.05242637129128
ZFYVE16	1.7696285555793734e-122	-0.7735435097498129	0.388	0.594	6.456489785031344e-118	TRUE	Other	117.19000353174506
TUBA1A	2.30068221906947e-118	1.019999934046376	0.387	0.173	8.394039076274964e-114	TRUE	Other	113.07602901337434
JUND	4.2430330251363025e-115	0.6417630426918635	0.869	0.823	1.5480705992209803e-110	TRUE	Other	109.81020923735277
FGL2	2.911716709245993e-114	0.8808510672787386	0.442	0.223	1.0623398413684005e-109	TRUE	Other	108.97373653069207
KLF6	7.364193089516829e-114	0.5372810181710403	0.902	0.857	2.686825848710215e-109	TRUE	Other	108.57076048220668
MS4A6A	1.6797673755651148e-112	0.860365061288193	0.492	0.277	6.128631269749321e-108	TRUE	Other	107.2126365072709
SLC6A6	3.3667858388969535e-111	-0.6167274555580695	0.337	0.556	1.2283718133215537e-106	TRUE	Other	105.91067015759803
ANPEP	1.421933934891813e-110	-0.665887192996947	0.351	0.564	5.187925961452779e-106	TRUE	Other	105.2850062304989
PID1	1.6416751518408625e-109	-0.7427624049829544	0.165	0.347	5.9896517914913856e-105	TRUE	Other	104.22259842459391
RDX	4.1277938631480333e-107	-0.7958857490892488	0.218	0.414	1.50602559096956e-102	TRUE	Other	101.82216764837274
MANF	1.7715395304936497e-101	-0.5801412829309023	0.292	0.504	6.46346197700608e-97	TRUE	Other	96.18953480169853
EPB41L3	3.834196813777378e-101	-0.6710643147185442	0.28	0.477	1.3989067075066762e-96	TRUE	Other	95.85421124745673
RALA	9.727645432736862e-101	-0.8027173034476907	0.279	0.475	3.5491314361340436e-96	TRUE	Other	95.44987791698637
VSIR	2.752518362453196e-100	0.732091549051732	0.342	0.144	1.0042563245410484e-95	TRUE	Other	94.99815542451576
SLC39A8	6.898568745912968e-95	-0.712092991770449	0.23	0.424	2.5169428069463463e-90	TRUE	Other	89.59912665291004
CD63	2.7324118904138956e-94	-0.509078964441998	0.804	0.901	9.969204782175096e-90	TRUE	Other	89.00133948286057
ITM2B	4.6647283316785735e-94	0.5351488693191913	0.843	0.799	1.7019261318129277e-89	TRUE	Other	88.76905929339492
CORO1A	7.629612121099892e-94	0.7152013221368991	0.531	0.35	2.7836639823832966e-89	TRUE	Other	88.55538318982444
AC020916.1	1.3678051981436513e-93	0.6564264447424377	0.733	0.596	4.9904372654271126e-89	TRUE	Other	88.3018613995385
JAKMIP2	3.20342975078009e-93	-0.6720999954450032	0.026	0.128	1.1687713445721158e-88	TRUE	Other	87.9322704447866
HSPA5	4.8357586229314735e-93	-0.4623684023195884	0.686	0.841	1.7643265335765485e-88	TRUE	Other	87.75342103450652
KDELR2	9.271649031456537e-93	-0.5709505816027827	0.265	0.454	3.382761149126917e-88	TRUE	Other	87.47072866590645
CALU	1.1899392917683297e-91	-0.5202505926500499	0.121	0.282	4.3414935060167496e-87	TRUE	Other	86.36236084425623
DOCK4	3.3128003847007073e-91	-0.551645109866858	0.111	0.267	1.2086752203580533e-86	TRUE	Other	85.9176903814843
JAML	9.115487416140552e-90	0.7255672777190054	0.355	0.17	3.325785583778881e-85	TRUE	Other	84.47810575354805
MARCKS	1.188271775710687e-89	-0.5388180906076636	0.777	0.896	4.335409573680441e-85	TRUE	Other	84.36296986769482
AC253572.2	1.0009122158719726e-88	0.842510697329256	0.573	0.406	3.651828219608892e-84	TRUE	Other	83.43748965967842
NINJ1	1.2511982430381583e-88	-0.4931629434816576	0.669	0.846	4.5649967897247225e-84	TRUE	Other	83.34055952354159
SGK3	2.0422997193340927e-88	-0.6142951917854664	0.237	0.414	7.4513305259904385e-84	TRUE	Other	83.12776617174804
ABCA1	1.230298848525697e-87	-0.5166625423288564	0.32	0.529	4.488745348846005e-83	TRUE	Other	82.34787503187346
MCL1	1.2980802930363034e-86	0.5892871648805391	0.719	0.587	4.7360459491429527e-82	TRUE	Other	81.32458409273733
CALR	3.023260793431658e-85	-0.5160800126449261	0.603	0.765	1.1030367004835403e-80	TRUE	Other	79.95741003737638
BLVRB	3.512343617716166e-85	0.6739120176924025	0.448	0.259	1.281478568923743e-80	TRUE	Other	79.89228865243408
GMFG	4.068073164506949e-85	0.6039180019762578	0.662	0.519	1.4842364940703603e-80	TRUE	Other	79.82849689428157
LRRFIP1	1.5883209511858668e-83	0.4771503494031357	0.837	0.761	5.794988990401635e-79	TRUE	Other	78.23694738479311
SLAMF7	3.8631958989933647e-82	-0.7723509838976894	0.179	0.343	1.4094870237477296e-77	TRUE	Other	76.85093891804758
SEC22B	5.033408141606757e-81	-0.4992798362602464	0.319	0.505	1.8364389604652255e-76	TRUE	Other	75.73602350215326
VAMP8	6.150728707933347e-81	0.6969927115806909	0.463	0.294	2.2440933690894815e-76	TRUE	Other	75.64895907752427
TMEM107	1.5041640502643806e-80	0.8936682371334845	0.426	0.246	5.4879425373895935e-76	TRUE	Other	75.26059044464556
SEMA6B	3.425008637570182e-80	-0.4648760378622354	0.258	0.452	1.2496144014174806e-75	TRUE	Other	74.90322397832905
OSBPL8	5.3789072661900286e-80	-0.6293098247408473	0.519	0.68	1.9624943160694318e-75	TRUE	Other	74.70719159241877
VRK2	1.2279870452850168e-79	-0.5439301261480112	0.145	0.298	4.480310734722384e-75	TRUE	Other	74.34869186419485
ANXA2	1.3875107489015102e-79	-0.3830794633669994	0.823	0.91	5.06233296736716e-75	TRUE	Other	74.29564929316938
WTAP	2.5132459519777593e-79	-0.5088747325733292	0.563	0.748	9.169577855790855e-75	TRUE	Other	74.03765065769102
FOS	2.765454792190457e-79	0.8603890199328119	0.705	0.607	1.008976180930688e-74	TRUE	Other	73.99611908610449
DNAJC3	5.798564589250308e-79	-0.5525258734709726	0.437	0.613	2.1156062903879745e-74	TRUE	Other	73.6745651503519
HSP90B1	6.183513067668282e-79	-0.5542741097402155	0.713	0.822	2.256054742738773e-74	TRUE	Other	73.64665036648793
LST1	1.0179828530763661e-78	0.5947210706091259	0.76	0.697	3.714110439449122e-74	TRUE	Other	73.43014518661394
NOTCH2NLC	1.1978622722229461e-78	-0.4709295865019947	0.122	0.269	4.3704005002054174e-74	TRUE	Other	73.35947876278716
SPART	3.435737126029413e-78	-0.4741099144977308	0.147	0.303	1.2535286904318312e-73	TRUE	Other	72.90186572157522
ID2	8.221308525624609e-78	0.6529909281784869	0.591	0.418	2.999544415574138e-73	TRUE	Other	72.5229447028894
SLC44A1	9.861609402713017e-78	-0.6843507331371975	0.121	0.262	3.598008190579844e-73	TRUE	Other	72.44393785235245
MYOF	1.473713302301195e-77	-0.542807475461276	0.148	0.3	5.376842983445909e-73	TRUE	Other	72.26947264576552
SPHK1	6.705468820403407e-77	-0.48516672897779944	0.24	0.423	2.4464902991241826e-72	TRUE	Other	71.61145650197443
OLR1	9.473543618768544e-77	-0.5461059395248449	0.467	0.647	3.4564223893077027e-72	TRUE	Other	71.46137319034348
HMGA1	4.6069142775885055e-76	-0.4623838668644089	0.45	0.651	1.6808326741781665e-71	TRUE	Other	70.77447551814771
SAMHD1	6.24216412950361e-76	0.7036646163101269	0.351	0.186	2.2774535826493917e-71	TRUE	Other	70.64255046572913
EMP3	7.405790553773086e-76	-0.2774808707739522	0.944	0.982	2.702002683544111e-71	TRUE	Other	70.56831422398615
ITGB8	1.4660010352709775e-75	-0.5928384151435044	0.168	0.33	5.348704777186161e-71	TRUE	Other	70.27175137241295
CD44	3.2371663508441296e-75	-0.3329706737613254	0.945	0.981	1.1810801431054808e-70	TRUE	Other	69.92772063199905
EVA1B	4.944262170601267e-75	-0.5218473481011778	0.167	0.323	1.803914052943873e-70	TRUE	Other	69.74378415815849
SEC62	5.078951846942517e-74	-0.5311673783270434	0.496	0.649	1.8530555813569776e-69	TRUE	Other	68.73211155406771
DDX3Y	1.004179751463388e-73	0.8064133245912424	0.316	0.164	3.6637498232141714e-69	TRUE	Other	68.43607418950938
GSTO1	1.0960358964692006e-73	-0.3867039503059728	0.694	0.84	3.99888696826788e-69	TRUE	Other	68.39806087137318
DAB2	7.719360574501952e-73	-0.4211857523975112	0.067	0.185	2.8164087056070368e-68	TRUE	Other	67.55030432193394
RAB11FIP1	2.386700628828697e-72	0.6770188960599477	0.398	0.233	8.707877244281501e-68	TRUE	Other	67.06008770187566
FNDC3B	2.6278459667868823e-72	-0.4906430540412885	0.392	0.569	9.58769600982194e-68	TRUE	Other	67.01828574428271
ENG	3.357973480001607e-72	-0.4830522354523156	0.186	0.346	1.2251566241785863e-67	TRUE	Other	66.9118083874885
SPCS2	5.656918093980064e-72	-0.4952162008163843	0.484	0.634	2.0639265665886262e-67	TRUE	Other	66.68530575873702
STK17B	5.91919644258215e-72	0.6290390034960178	0.569	0.422	2.1596188220760973e-67	TRUE	Other	66.66562289610718
IER3	9.751637640017108e-72	-0.38844522265824466	0.869	0.945	3.5578849929602415e-67	TRUE	Other	66.44880809439992
SEC24D	2.241289882393121e-71	-0.4372661017389285	0.146	0.295	8.177346135911301e-67	TRUE	Other	66.0873876187656
ARL8B	4.613917721028528e-71	-0.46877571438347254	0.475	0.648	1.6833878805172585e-66	TRUE	Other	65.77381580383437
SDF2L1	3.1975465621152893e-70	-0.45535212957989746	0.391	0.58	1.1666248631877632e-65	TRUE	Other	64.93306877209409
PLA2G7	1.656783100971934e-68	-0.5855065864722865	0.134	0.27	6.044773143896101e-64	TRUE	Other	63.218619993265214
CLEC5A	1.700952032813302e-68	-0.5598809280973577	0.116	0.252	6.205923491719333e-64	TRUE	Other	63.2071935828171
RAB13	1.9368865814920376e-68	-0.546091302287683	0.129	0.263	7.066730692573699e-64	TRUE	Other	63.15078145898353
ARFGAP3	1.083758076491115e-67	-0.4543699019511456	0.455	0.639	3.954091342077833e-63	TRUE	Other	62.4029533024219
HSPA13	1.3136401721032606e-67	-0.3868311172407723	0.125	0.265	4.792816167918747e-63	TRUE	Other	62.319409228381375
SLC25A37	1.8026976679205022e-67	-0.5236517707664003	0.441	0.619	6.577142441407952e-63	TRUE	Other	62.18196275250784
SEC61G	5.3657720519344245e-67	-0.4698181776389356	0.564	0.695	1.9577019331482747e-62	TRUE	Other	61.70825343032806
COPB2	1.8662634915868792e-66	-0.3983807418010919	0.149	0.293	6.809062349054729e-62	TRUE	Other	61.166912689066415
COTL1	2.1047810348494216e-66	0.3966003917890566	0.846	0.817	7.679293605648115e-62	TRUE	Other	61.114678727530816
CAPN2	3.587643476731085e-65	-0.42000756059120326	0.472	0.641	1.3089517224853363e-60	TRUE	Other	59.88307637105419
CYP1B1	5.456745372230707e-65	-0.6124120967997362	0.5	0.645	1.9908935490583734e-60	TRUE	Other	59.70095196061171
ATXN1	2.793020396614747e-64	-0.4359490731308657	0.311	0.48	1.0190334917048905e-59	TRUE	Other	58.99181154217258
CSTB	7.185334362380157e-64	-0.5936422007507507	0.72	0.815	2.6215692421144004e-59	TRUE	Other	58.58143866700955
TMBIM6	7.998865853059754e-64	-0.3716171845070404	0.746	0.838	2.9183862064888513e-59	TRUE	Other	58.534857236003795
PDIA3	9.640077327871448e-64	-0.42907367579600386	0.653	0.785	3.517182213073898e-59	TRUE	Other	58.45380513180172
NFKB1	2.9282111723108546e-63	-0.39444738127136425	0.587	0.758	1.068357846217615e-58	TRUE	Other	57.97128325610203
SLC16A10	3.9433308988897616e-63	-0.389443096064822	0.013	0.077	1.4387242784599295e-58	TRUE	Other	57.84202242761777
JAK1	5.154739520111588e-63	-0.4083284735506294	0.586	0.734	1.880706713912713e-58	TRUE	Other	57.72567892505587
ADSS	5.656597945316566e-63	-0.5800269521317205	0.303	0.451	2.063809760348749e-58	TRUE	Other	57.685330337974364
TRIM25	1.0625246446277238e-62	-0.4537268949176565	0.104	0.228	3.87662116592425e-58	TRUE	Other	57.41154663736972
ARF4	2.633633030947448e-62	-0.4247031982923832	0.349	0.511	9.608810113411764e-58	TRUE	Other	57.01733038893646
SULF2	2.9432279408151048e-62	0.5306949995536752	0.233	0.1	1.073836714206391e-57	TRUE	Other	56.96906175170015
B4GALT5	4.739647145945851e-62	-0.46953452167278154	0.267	0.427	1.7292602611983438e-57	TRUE	Other	56.76213963859646
RHOQ	1.3876078874050963e-61	-0.5206049791255749	0.408	0.557	5.0626873771974944e-57	TRUE	Other	56.29561888962874
ITGAV	7.806366057191585e-61	-0.4496791533150555	0.199	0.349	2.84815265596635e-56	TRUE	Other	55.545436736991974
GFPT1	8.982962002835066e-61	-0.34469668468814085	0.088	0.204	3.277433686734374e-56	TRUE	Other	55.4844660867551
HYOU1	1.4998342591598635e-60	-0.3996442632421253	0.118	0.245	5.4721452945447615e-56	TRUE	Other	55.26184237989516
LACTB	2.1002576542231392e-60	-0.47513119638875856	0.391	0.539	7.662790051433124e-56	TRUE	Other	55.115613073275775
JARID2	2.3477861746521848e-60	-0.40330671233549253	0.568	0.726	8.565897858218497e-56	TRUE	Other	55.06722710853816
DUSP6	4.042570850079482e-60	0.4708849607923899	0.721	0.594	1.474931974651499e-55	TRUE	Other	54.831228009322935
HLA-DMA	7.77004940029132e-60	0.5394059660402484	0.471	0.325	2.8349025236962876e-55	TRUE	Other	54.54746186945136
DUSP1	9.506192723984633e-60	0.4051092376220206	0.897	0.874	3.4683344153457926e-55	TRUE	Other	54.45987903468563
IFITM3	2.05658780211643e-59	0.7235372503009108	0.328	0.185	7.503460596021795e-55	TRUE	Other	54.124738393790935
CALM2	2.2529148134447105e-59	0.49537042732872294	0.738	0.676	8.219759696853027e-55	TRUE	Other	54.08514087879282
NCF1	5.282355830852373e-59	0.5220561573106868	0.396	0.232	1.927267524886488e-54	TRUE	Other	53.71505799654445
CD52	5.800501259986095e-59	0.7514823942531228	0.623	0.535	2.1163128847059265e-54	TRUE	Other	53.67442012394502
SWAP70	1.58894155021064e-58	-0.44241017722850384	0.175	0.312	5.797253245943521e-54	TRUE	Other	53.236777727589626
DNAJB9	1.7256414138677686e-58	-0.4061808069135052	0.151	0.285	6.296002698496554e-54	TRUE	Other	53.20093509450828
SELL	2.4672662611469813e-58	0.5511578837582817	0.35	0.199	9.001820953794763e-54	TRUE	Other	53.045669629428225
CELF2	3.56187633322867e-58	0.5994066811745518	0.333	0.189	1.2995505801784803e-53	TRUE	Other	52.886206812534716
INSIG1	5.713964845968053e-58	-0.5283691094680039	0.403	0.564	2.0847400740514443e-53	TRUE	Other	52.68094808526677
ITGA4	7.73785917541112e-58	0.5796038431988281	0.256	0.122	2.8231579201487468e-53	TRUE	Other	52.54926482786408
SELENOS	9.763447774556572e-58	-0.43520989065575955	0.438	0.59	3.5621939205469647e-53	TRUE	Other	52.44828244188258
PDIA6	1.315644506626893e-57	-0.4945758863480427	0.406	0.542	4.800128982428219e-53	TRUE	Other	52.318747092706865
HLA-C	2.0493309636765352e-57	0.28978088660125056	0.963	0.963	7.4769840209738375e-53	TRUE	Other	52.12627354748095
BCAT1	2.165437876450368e-57	-0.46720392795503607	0.179	0.317	7.900600092229166e-53	TRUE	Other	52.102339920501215
MEF2C	9.628010703834892e-57	0.5708382414757744	0.249	0.119	3.51277970529416e-52	TRUE	Other	51.45434908498594
GNA12	1.5411463585102002e-56	-0.39530924764502406	0.214	0.364	5.6228724890244655e-52	TRUE	Other	51.250041764959555
DNAJB11	2.2532230793158777e-56	-0.4054905564015092	0.345	0.506	8.22088440488398e-52	TRUE	Other	51.085081458433216
ARL6IP1	2.501601376461829e-56	-0.38871476324739906	0.502	0.651	9.127092622020985e-52	TRUE	Other	51.03966754221353
MYADM	4.666608022274915e-56	0.5193603105353848	0.476	0.332	1.7026119369270026e-51	TRUE	Other	50.768884326116115
C12orf57	4.804250484444764e-56	0.7794918480027537	0.431	0.29	1.752830789249672e-51	TRUE	Other	50.7562600068053
CANX	7.136543458436938e-56	-0.42996467808789185	0.563	0.677	2.6037678808107168e-51	TRUE	Other	50.584397734610874
PPIF	1.0979364000030587e-55	-0.4831989344568659	0.49	0.632	4.00582095541116e-51	TRUE	Other	50.39730846587985
CCL2	1.8442629346152756e-55	-0.8106509228767047	0.246	0.398	6.728793316943834e-51	TRUE	Other	50.172062811374786
SNX9	2.504965047939212e-55	-0.44323461426678745	0.201	0.343	9.139364977406216e-51	TRUE	Other	50.039083978925824
TMF1	2.5967002593937683e-55	-0.37296856596640615	0.261	0.413	9.474060896398165e-51	TRUE	Other	50.023463828085504
CD109	3.086720927740404e-55	-0.474423690343864	0.225	0.37	1.1261901304860866e-50	TRUE	Other	49.9483882829746
PTPN12	3.6298821424542566e-55	-0.41092362416530426	0.348	0.505	1.324362499674436e-50	TRUE	Other	49.87799312512251
C1orf162	4.306795959268392e-55	0.5193381195401978	0.495	0.349	1.571334505739073e-50	TRUE	Other	49.803731352494985
MMP19	5.6364445367792304e-55	-0.3890745935624775	0.076	0.18	2.0564567892439025e-50	TRUE	Other	49.68688041155723
NFE2L2	7.563737951378311e-55	-0.4074094030914561	0.424	0.58	2.759629791560377e-50	TRUE	Other	49.55914917527768
GCLC	1.4577931027913763e-54	-0.5776262895956705	0.088	0.195	5.318758135534336e-50	TRUE	Other	49.2741897582771
DENND5A	4.639573017127201e-54	-0.3874817037291316	0.368	0.531	1.6927482152988592e-49	TRUE	Other	48.77140763541638
TNFSF13B	9.51983206297914e-54	0.5313040857625851	0.341	0.197	3.473310728177939e-49	TRUE	Other	48.459256362241625
H1FX	9.791305287519716e-54	0.5591069402748321	0.442	0.291	3.572357734151568e-49	TRUE	Other	48.447045057569376
SLC3A2	1.1669742395948747e-53	-0.4654873892816871	0.448	0.582	4.2577055131618996e-49	TRUE	Other	48.37082438010568
CREBRF	1.3242540934381862e-53	-0.47283230355116435	0.293	0.436	4.831541059909222e-49	TRUE	Other	48.31591432534201
TMEM70	1.377346585126643e-53	-0.3506744818335122	0.116	0.235	5.0252490158345576e-49	TRUE	Other	48.298842412808305
RBM47	2.0122537927921374e-53	-0.5001633921648241	0.294	0.433	7.341707963002114e-49	TRUE	Other	48.1342028947679
RIPOR2	2.4626147327620628e-53	0.5545622646790217	0.271	0.141	8.984849852482386e-49	TRUE	Other	48.046489176071226
UBA52	8.886733557553115e-53	0.1852203389278113	0.992	0.988	3.242324738473254e-48	FALSE	Other	47.48914349008462
SLC11A2	9.739194284605155e-53	-0.3492928897118892	0.141	0.265	3.553345034738191e-48	TRUE	Other	47.44936261986573
GAPT	2.1106841597416743e-52	-0.6171617728390724	0.252	0.38	7.700831156817498e-48	TRUE	Other	47.11346239854972
PKM	2.283707325193507e-52	-0.3818250957466387	0.643	0.763	8.33210617596851e-48	TRUE	Other	47.0792452044776
SLC38A2	2.6124131392597416e-52	-0.46071642671023727	0.476	0.611	9.531389338589167e-48	TRUE	Other	47.020843790011746
FKBP1A	3.432338315649678e-52	0.5076147464617462	0.492	0.36	1.252288634464785e-47	TRUE	Other	46.902295560975205
MS4A7	3.514874600248128e-52	-0.5442203192868849	0.472	0.601	1.2824019979005296e-47	TRUE	Other	46.89197581405028
RAD21	3.536174607268224e-52	-0.34902621055691707	0.333	0.491	1.2901733054618115e-47	TRUE	Other	46.8893519481888
SERPINB2	3.939797611030056e-52	-0.6882551128589385	0.37	0.532	1.437435158384316e-47	TRUE	Other	46.842411736892956
TRAM1	4.161334249702302e-52	-0.3761728183027384	0.462	0.602	1.518262801003885e-47	TRUE	Other	46.818653048501524
HK2	6.678529110601145e-52	-0.38604294123769534	0.123	0.24	2.4366613460028275e-47	TRUE	Other	46.613204826080874
SPPL2A	7.41064028363716e-52	-0.4022093497974535	0.338	0.49	2.703772107485017e-47	TRUE	Other	46.56802991651467
ATP5F1E	9.5092847930232e-52	0.23649070741106917	0.978	0.978	3.469462556734515e-47	FALSE	Other	46.4597377951578
HLA-DMB	1.148873852070214e-51	0.5138172163905725	0.265	0.136	4.191666249278175e-47	TRUE	Other	46.37761330423691
NFKBIZ	1.9238225988791928e-51	0.41364274298299897	0.687	0.564	7.019066752010734e-47	TRUE	Other	46.153720627385184
HDLBP	2.4917780035299503e-51	-0.433929766254636	0.207	0.338	9.091252045879023e-47	TRUE	Other	46.04137630168765
AGAP3	3.06566857684339e-51	-0.35858734255726155	0.148	0.274	1.1185091802613108e-46	TRUE	Other	45.951360447043015
PEA15	3.524102552259593e-51	-0.4068858905448922	0.27	0.415	1.2857688161919123e-46	TRUE	Other	45.89083711141012
ATP1B3	5.423326840587889e-51	-0.3924184738516947	0.421	0.564	1.9787007977884912e-46	TRUE	Other	45.703619871126236
SERPINB9	7.707573100559481e-51	-0.36506513367122384	0.511	0.693	2.8121080457391273e-46	TRUE	Other	45.55096799703527
RAC1	1.234308497234742e-50	-0.3018176278739584	0.773	0.888	4.5033745521609566e-46	TRUE	Other	45.34646193063602
MTHFD2	2.6340876136749232e-50	-0.42304206542663136	0.255	0.396	9.610468658492956e-46	TRUE	Other	45.01725543326438
P2RY13	6.838329242679452e-50	0.49004511770968584	0.132	0.039	2.4949644241915978e-45	TRUE	Other	44.60293564262072
RHEB	7.7428551487917915e-50	-0.3732413698449344	0.28	0.425	2.824980701036685e-45	TRUE	Other	44.54898451473371
PHF23	1.449535671349926e-49	-0.26171249443677175	0.049	0.133	5.288630896920205e-45	TRUE	Other	44.2766567421178
GOLGA2	1.4674162113220749e-49	-0.3568074663358928	0.165	0.292	5.353868047008591e-45	TRUE	Other	44.27133233676549
PPFIA1	2.1171399330428195e-49	-0.4360195945000058	0.177	0.302	7.724385045706729e-45	TRUE	Other	44.112136085610175
SURF4	2.5866533333776104e-49	-0.33560792396577	0.239	0.382	9.437404686828212e-45	TRUE	Other	44.025147421502474
PRELID1	2.6929059951824383e-49	0.4509301193991542	0.626	0.525	9.825067523423126e-45	TRUE	Other	44.00766445622487
SLC5A3	3.259297826484486e-49	-0.4930999154173735	0.056	0.142	1.189154811992865e-44	TRUE	Other	43.924761602389246
GPNMB	4.387513183391856e-49	-0.2910799134222388	0.016	0.073	1.600784184960519e-44	TRUE	Other	43.79566721498798
MET	3.675172857024025e-48	-0.4190460192981108	0.099	0.202	1.3408868168852155e-43	TRUE	Other	42.87260787902886
FYB1	5.4577849308293435e-48	0.6000871816424218	0.493	0.377	1.9912728320130864e-43	TRUE	Other	42.70086923152455
PTMA	5.45900489360836e-48	0.20534025338939	0.989	0.982	1.9917179354330098e-43	FALSE	Other	42.700772165791165
PLBD1	5.84197435076929e-48	0.5124692723884279	0.381	0.245	2.1314443418781748e-43	TRUE	Other	42.67132600354267
MMP14	6.251946259962311e-48	-0.3277750590202897	0.055	0.14	2.281022592947249e-43	TRUE	Other	42.64187041312593
ZC3H12C	9.748890862796819e-48	-0.4077585584815336	0.1	0.202	3.55688283129142e-43	TRUE	Other	42.448930440847874
CKLF	1.135785154341274e-47	0.48289156490621665	0.383	0.243	4.143912135614138e-43	TRUE	Other	42.38258946161767
PRAM1	1.1539298714253546e-47	0.4850303186480619	0.2	0.09	4.2101131358954054e-43	TRUE	Other	42.375706233467206
BST1	2.0730460342385202e-47	0.4194925558711209	0.233	0.113	7.56350845591924e-43	TRUE	Other	42.12127670322976
ORAI2	2.8098361002775285e-47	-0.37783522093900634	0.178	0.306	1.0251687011862563e-42	TRUE	Other	41.989204661471014
CARD16	3.511825458661829e-47	-0.4323876164492515	0.669	0.757	1.2812895185927684e-42	TRUE	Other	41.89235272652341
ZFP36L2	4.291692878637256e-47	0.6187606254911531	0.397	0.27	1.5658241467708026e-42	TRUE	Other	41.80525701390992
CPVL	5.461521765798406e-47	0.5305203589773215	0.524	0.41	1.9926362162515484e-42	TRUE	Other	41.70057198062478
C1orf122	9.941464751215127e-47	-0.36393115601267834	0.298	0.447	3.627143414480838e-42	TRUE	Other	41.4404352724079
HIPK2	1.6599181586858016e-46	-0.4128010412785352	0.229	0.36	6.056211401965145e-42	TRUE	Other	41.21779897348412
NR4A2	1.7575872132677872e-46	0.45505495043382793	0.337	0.2	6.41255694760752e-42	TRUE	Other	41.1929687650502
ATP13A3	2.5439074317942082e-46	-0.36331660077530903	0.446	0.596	9.281446264901166e-42	TRUE	Other	41.03238434534076
PRRC1	2.9309321083135387e-46	-0.277557858873463	0.074	0.167	1.0693505797181941e-41	TRUE	Other	40.97087989079078
CD302	3.236871875106388e-46	0.47513330287242095	0.577	0.464	1.180972703632566e-41	TRUE	Other	40.927760140319386
IL1R1	4.8420992993594995e-46	-0.5370091097388299	0.229	0.358	1.7666399293713135e-41	TRUE	Other	40.75285195791946
MED13	5.6860764081286814e-46	-0.369191705003026	0.284	0.424	2.0745649775057488e-41	TRUE	Other	40.68307295807277
RIT1	8.744977371151897e-46	-0.3766046401511718	0.323	0.462	3.190604993864769e-41	TRUE	Other	40.49612695939268
DAPK1	8.776979609858227e-46	-0.3681776996388762	0.11	0.213	3.202281010656774e-41	TRUE	Other	40.49454055997991
CD37	1.6514874248838192e-45	0.3750503060817687	0.73	0.664	6.025451869688613e-41	TRUE	Other	40.22001037827117
PPIB	3.0433244656990395e-45	-0.3235165059136058	0.687	0.796	1.1103569313102943e-40	TRUE	Other	39.954537392041445
SDC2	5.361556236221938e-45	-0.36554689862604794	0.047	0.124	1.956163792785574e-40	TRUE	Other	39.708594783840454
CEBPD	6.100546888533751e-45	0.4118056669467549	0.64	0.523	2.2257845322815388e-40	TRUE	Other	39.65251687997002
UBE2Z	6.180168796901459e-45	-0.33442647470414777	0.246	0.382	2.2548345855494974e-40	TRUE	Other	39.6468853124193
SPCS3	1.2565700973618628e-44	-0.341562894509962	0.542	0.664	4.584596000224757e-40	TRUE	Other	39.338698928827874
