Gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	significant	gene_class	-log10_p_val
RGS10	7.480650376423816e-21	-0.3686759918563254	0.249	0.338	2.7293152898382296e-16	TRUE	Other	15.563946291839207
ACTG1	1.2667048529770135e-20	0.39805136109357786	0.697	0.652	4.621572656086634e-16	TRUE	Other	15.335210214997936
PRSS23	1.2842327993581443e-20	0.3414503398162223	0.097	0.046	4.68552336845819e-16	TRUE	Other	15.329241891790387
CLEC2B	1.371678790849651e-20	-0.2640015631297108	0.652	0.724	5.004570068414952e-16	TRUE	Other	15.300633225863978
TCF7	2.1271086746314556e-20	-0.28953208076812564	0.265	0.361	7.760755999392866e-16	TRUE	Other	15.110095970704121
STK4	2.3321927578344388e-20	-0.2573523828925941	0.559	0.651	8.509005276958952e-16	TRUE	Other	15.07012120701034
H1FX	2.4406265276492482e-20	0.44347807506903214	0.25	0.175	8.904625886128283e-16	TRUE	Other	15.050384322018045
RNASEK	2.5637071756910404e-20	-0.24982481224458164	0.635	0.717	9.35368563050876e-16	FALSE	Other	15.029017230453771
C12orf65	3.275996666709202e-20	-0.33553579586679017	0.114	0.186	1.1952473838488525e-15	TRUE	Other	14.922542198212597
LTB	3.847809436914426e-20	-0.5227326572172324	0.149	0.224	1.4038732730582282e-15	TRUE	Other	14.852672093983648
PTGS2	4.591902044708674e-20	0.34040324941881506	0.083	0.036	1.6753554610119597e-15	TRUE	Other	14.775893034371624
TRAV20	4.8732367972142686e-20	-0.2337738555581464	0.007	0.035	1.7780004454636258e-15	FALSE	Other	14.750068134556823
LYST	5.707819747463738e-20	-0.3205947265295863	0.211	0.299	2.0824980348621444e-15	TRUE	Other	14.681415399740589
MYBL1	1.8938187692946992e-19	0.3927430336464964	0.126	0.07	6.9095977797717105e-15	TRUE	Other	14.160547232960075
CLIC3	1.9501156078215897e-19	0.5105592459576774	0.207	0.139	7.11499679513707e-15	TRUE	Other	14.147825291202269
SEPTIN7	2.8933228446010797e-19	-0.1934506825480549	0.862	0.895	1.055628839852704e-14	FALSE	Other	13.976488753334714
HSP90AA1	2.9899137911713077e-19	0.37760691620929254	0.787	0.761	1.0908700467088516e-14	TRUE	Other	13.962226983012751
NCOR1	3.825311466346535e-19	-0.3153323763855804	0.251	0.339	1.3956648884965332e-14	TRUE	Other	13.855218847148208
CD52	8.528074869739187e-19	0.31976305689579165	0.652	0.59	3.1114681162243434e-14	TRUE	Other	13.507034644950691
TBC1D4	1.142033298711138e-18	-0.20735251185935424	0.015	0.048	4.166708490347587e-14	FALSE	Other	13.380206882422964
TUT4	1.3587870096301326e-18	-0.2896747397714201	0.279	0.372	4.9575344046355386e-14	TRUE	Other	13.304734263165722
IL32	1.404109540863664e-18	0.3644441593471148	0.609	0.552	5.1228936598410794e-14	TRUE	Other	13.290484659041393
LEF1	1.6603573375445755e-18	-0.21403364113731524	0.021	0.057	6.057813746031385e-14	FALSE	Other	13.21768408364666
TPM4	2.2464020256330737e-18	0.4389951072837251	0.192	0.129	8.195997790522272e-14	TRUE	Other	13.086398167347967
ITGA1	3.30903929418927e-18	-0.3449458482605567	0.03	0.07	1.2073029864849553e-13	TRUE	Other	12.918183725059485
AKAP5	3.735984357304518e-18	-0.2221425944836806	0.025	0.063	1.3630738927625536e-13	FALSE	Other	12.86548060025544
EPB41	4.3371994562385304e-18	-0.3134090682459776	0.26	0.345	1.5824272216086284e-13	TRUE	Other	12.800676254758063
PDE3B	9.184636572518195e-18	-0.2850738749406232	0.075	0.131	3.351014653483264e-13	TRUE	Other	12.474823673056102
HSPA5	1.0563187400239827e-17	0.32051665847473343	0.607	0.548	3.853978922977502e-13	TRUE	Other	12.414090664786844
SRSF7	1.1204899550771079e-17	0.3527500684603737	0.555	0.496	4.088107601098829e-13	TRUE	Other	12.388477681868334
PRMT2	2.028220118020034e-17	0.35750238440268434	0.388	0.318	7.399961100596094e-13	TRUE	Other	12.130770563220493
RGS1	2.1312268172781138e-17	0.47957126763728986	0.186	0.123	7.775781042839199e-13	TRUE	Other	12.109255977148852
IFNAR2	2.601933714296354e-17	-0.25209645879912035	0.127	0.198	9.493155156610247e-13	TRUE	Other	12.022589420937479
RALA	2.7029965059709694e-17	-0.2557263668815424	0.16	0.236	9.861882752035085e-13	TRUE	Other	12.006040165103084
NKG7	4.665209763975091e-17	0.18777573681090495	0.948	0.913	1.702101782386312e-12	FALSE	Other	11.769014473506976
