gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TNNC2	38.085843758488	-0.5420804206647026	0.6368720778600038	-0.8511606011778426	0.394680145390606	0.9989220184727656
SNX21	2.397810939805738	1.0390071653835031	3.0553738056404813	0.3400589359853145	0.7338121451953665	0.9989220184727656
ACOT8	6.8011430645565945	1.5692622097355935	1.643818750698016	0.9546443055654624	0.3397576035930442	0.9989220184727656
NEURL2	1.1830545497068257	-2.9890649485199177	5.156428448484161	-0.579677382975927	0.5621321981294105	0.9989220184727656
CTSA	97.57320536690898	0.4818167768474643	0.3688266521087576	1.306350216538551	0.19143348732960777	0.9989220184727656
PLTP	1.4373978125406326	1.380123731449816	4.51680542820814	0.3055530625319241	0.7599449628293139	0.9989220184727656
AL162458.1	2.711591049376417	0.7021535793804536	2.847528142529446	0.24658354342258892	0.8052305417887763	0.9989220184727656
PCIF1	12.44078130062618	0.3551271710616247	1.1104558848221218	0.31980304298041584	0.7491176407030993	0.9989220184727656
ZNF335	3.561792690959495	-0.7586933547780611	2.5376017603392578	-0.2989804651919179	0.7649549507361544	0.9989220184727656
SLC12A5	1.4373978125406326	1.380123731449816	4.51680542820814	0.3055530625319241	0.7599449628293139	0.9989220184727656
CD40	7.621755518565778	0.5616249797035661	1.4785305449131028	0.37985348468845753	0.7040541776315064	0.9989220184727656
SLC35C2	4.45013992964871	-0.4136246255821607	2.1244683016600012	-0.19469559760386437	0.8456312585654437	0.9989220184727656
ELMO2	2.2706393083888345	0.14737301460256938	3.18189515521066	0.04631611269819242	0.9630582970148612	0.9989220184727656
TP53RK	4.941866309581448	1.9148665835903291	2.013204046940745	0.9511537523979008	0.34152633141822347	0.9989220184727656
ZMYND8	4.872018872083224	-0.5838881110057093	2.067483679351622	-0.2824148586211916	0.7776254229880875	0.9989220184727656
NCOA3	7.397001443305865	0.32085126864031116	1.5602318295257351	0.20564332977224328	0.8370695285581007	0.9989220184727656
PREX1	8.041780279771183	-2.1621551309613634	1.683139380845286	-1.2845966029714733	0.19893328638254223	0.9989220184727656
AL133342.1	2.652154202639545	2.7124347769963353	3.179474977610241	0.8531077602740114	0.39359954834363786	0.9989220184727656
ARFGEF2	3.99655914682211	-4.749746343862927	3.023661443533219	-1.5708591826711713	0.11621536145445883	0.9989220184727656
CSE1L	4.081254077237018	-1.0125910322150316	2.30683003710626	-0.4389534625122398	0.6606952571846516	0.9989220184727656
STAU1	12.48336379988765	-1.740951551787467	1.272743007257537	-1.367873594166359	0.1713516464828869	0.9989220184727656
DDX27	10.558100643202108	0.7605257592190857	1.2785940147300767	0.5948141086673552	0.5519677356531849	0.9989220184727656
ZNFX1	5.635307132173728	0.16286575369274348	4.247205063390067	0.03834657174823248	0.9694113591859284	0.9989220184727656
ZFAS1	61.51712103377162	-0.1109118155251266	0.49277218256088806	-0.22507726582439969	0.8219191664878731	0.9989220184727656
B4GALT5	3.5873092462266145	-0.781527242220714	4.160113080459502	-0.18786201891761825	0.8509848170853006	0.9989220184727656
SPATA2	1.2551204382827157	-3.0700230648114695	5.5572180209934325	-0.5524388377806813	0.5806477277645465	0.9989220184727656
RNF114	3.1759466928129263	-0.5461568800510211	2.641547428970811	-0.20675641635698835	0.8362000953222015	0.9989220184727656
UBE2V1	33.87519959875641	-0.14817850889673456	0.6461619403945132	-0.22932101015770812	0.8186194248014436	0.9989220184727656
TMEM189	8.826101317903339	-1.149682903605736	1.4588643652999715	-0.7880670273067767	0.43065750064676767	0.9989220184727656
CEBPB	9.98142086126538	0.20787626782697527	1.293858910116215	0.16066378350967472	0.8723582153744455	0.9989220184727656
PTPN1	13.303611984048278	0.3920627187230067	1.0676364958181073	0.3672249124666512	0.7134512580428061	0.9989220184727656
RIPOR3	1.84231660924027	1.9686213528365568	3.916233143702348	0.5026823686435204	0.6151876077355125	0.9989220184727656
PARD6B	0.8332414958482018	-2.489495492022542	6.00966590916219	-0.41424856716695646	0.6786920766922078	0.9989220184727656
BCAS4	3.1165098460760543	1.1177200681129025	2.612642746949102	0.4278120571280223	0.6687879580002084	0.9989220184727656
ADNP	6.703819092302669	0.1772250297994109	1.6668183638521998	0.10632534032671948	0.9153242268731644	0.9989220184727656
