"","primerid","Pr(>Chisq)","coef","ci.hi","ci.lo","fdr","label"
"1","AC007384.1",0.949518831799208,-0.00749995581104554,0.23520787978245,-0.250207791404542,0.987361626133982,FALSE
"2","AC007952.4",0.0653656699229756,NA,NA,NA,0.378430385365323,FALSE
"3","AC020916.1",0.421954191013928,0.172206614515226,0.492662376394073,-0.148249147363621,0.875293404499967,FALSE
"4","AC025164.1",0.258777496029145,-0.0174439718384767,0.269371836353823,-0.304259780030777,0.706012516340383,FALSE
"5","AC092821.3",0.841817131874095,-0.0603191408929432,0.189927594048954,-0.31056587583484,0.949645393709654,FALSE
"6","AC103591.3",0.0222468401739415,NA,NA,NA,0.295574265058604,FALSE
"7","AC253572.2",0.412906933845724,-0.117066197282362,0.0533492664966752,-0.287481661061399,0.870921347859468,FALSE
"8","ACP5",0.451805756211076,-0.190079058366815,0.155169348219358,-0.535327464952988,0.877778181439957,FALSE
"9","ACSM3",0.263999916568135,-0.160804660939401,0.059750869277894,-0.381360191156696,0.708705658380768,FALSE
"10","ACTG1",0.189701355829916,-0.445353893865105,0.0778604829618359,-0.968568270692047,0.610449234786012,FALSE
"11","ADAM28",0.765146481548487,-0.0225434869150728,0.405939732411104,-0.451026706241249,0.936227710688198,FALSE
"12","ADD3",0.537402943479768,-0.0577142486014139,0.187917268108433,-0.303345765311261,0.878462852650326,FALSE
"13","ADGRE5",0.294104244696688,0.0033387061013665,0.411440740934414,-0.404763328731681,0.723727111949694,FALSE
"14","AFF3",0.0622568433474356,-0.403755081000757,-0.141936491677624,-0.66557367032389,0.378430385365323,FALSE
"15","AGPAT5",0.226062708910245,0.264612701308788,0.653701011002098,-0.124475608384523,0.655973872097936,FALSE
"16","AHI1",0.441099053198812,0.194194596852817,0.544731611964975,-0.156342418259341,0.877778181439957,FALSE
"17","AHNAK",0.0446313903308222,0.566581809180373,1.0241596814003,0.109003936960447,0.373415965767879,FALSE
"18","AHSA1",0.452234520356274,-0.0283445202339901,0.246663073684947,-0.303352114152927,0.877778181439957,FALSE
"19","AKAP9",0.0694291731620651,-0.373734539124962,0.0723313552258459,-0.81980043347577,0.383004889311612,FALSE
"20","AL021155.5",0.816687318965228,-0.0472554241779596,0.256469513419621,-0.35098036177554,0.946238870981197,FALSE
"21","ALOX5AP",0.561981584880356,0.0360252698545101,0.392606356586036,-0.320555816877016,0.884372274639307,FALSE
"22","AMD1",0.27122910510981,-0.26249419352699,0.022249765264089,-0.54723815231807,0.713154463220689,FALSE
"23","ANKRD10",0.066321323681579,NA,NA,NA,0.378430385365323,FALSE
"24","ANKRD44",0.0120573141749412,-0.34093797261867,-0.0306275673512812,-0.651248377886058,0.293579213200949,FALSE
"25","ANTXR2",0.536844776427551,0.155419726621785,0.47972411029297,-0.1688846570494,0.878462852650326,FALSE
"26","ANXA1",0.216634235856674,0.410001861620796,0.993898732095765,-0.173895008854173,0.653403152399976,FALSE
"27","ANXA5",0.0993281995262336,0.455264687751516,0.929936548350522,-0.0194071728474899,0.449993369653108,FALSE
"28","AP000787.1",0.946984403767281,0.0468480760513885,0.381336929759898,-0.287640777657121,0.987361626133982,FALSE
"29","APBB1IP",0.329989435993617,-0.230906558949303,-0.00313256593629041,-0.458680551962315,0.774087368545774,FALSE
"30","APC",0.0867202259093493,-0.0383843736721223,0.22907954664146,-0.305848293985705,0.414605270538032,FALSE
"31","APOBEC3G",0.0995005259591533,0.0993005631250229,0.60530496220863,-0.406703835958585,0.449993369653108,FALSE
"32","ARAP2",0.262003041931774,-0.109042806905162,0.123137953656668,-0.341223567466992,0.707126489514787,FALSE
"33","ARHGAP24",0.955290922301009,-0.0418350267014349,0.265668914866705,-0.349338968269575,0.988775346381663,FALSE
"34","ARHGAP25",0.0267959591848167,NA,NA,NA,0.312827244436698,FALSE
"35","ARHGAP5",0.88976525948261,0.074509011079742,0.404804486156817,-0.255786463997333,0.966801212684568,FALSE
"36","ARID5B",0.00859179649905224,-0.68228512501175,-0.279747458707763,-1.08482279131574,0.275567946231725,FALSE
"37","ARL4A",0.0724924959086233,0.392801428255363,0.793807779550223,-0.00820492303949633,0.391303580065902,FALSE
"38","ARL4C",0.128151716903818,0.239932103606085,0.764392859844832,-0.284528652632662,0.502595014732161,FALSE
"39","ARL8B",0.771234917769387,-0.0291862364407647,0.306113776715304,-0.364486249596834,0.936227710688198,FALSE
"40","ASAH1",0.416784864994603,0.207972911873479,0.572210046182767,-0.15626422243581,0.875180641766739,FALSE
"41","ASCC3",0.0517960942482912,NA,NA,NA,0.373626291022538,FALSE
"42","ATF7IP",0.613092926809039,0.160072252743551,0.561114481877575,-0.240969976390473,0.907398014946526,FALSE
"43","ATM",0.467091965100849,0.138886808943951,0.591347302036303,-0.313573684148401,0.877778181439957,FALSE
"44","ATP1B3",0.696413875195454,0.14515499942644,0.549959981193094,-0.259649982340215,0.935243677434178,FALSE
"45","ATP2B1-AS1",0.814847350749968,0.0817425857968813,0.371940537382054,-0.208455365788291,0.946238870981197,FALSE
"46","ATRX",0.885481688131192,0.0322696959453393,0.513351375885232,-0.448811983994554,0.966725516604512,FALSE
"47","ATXN1",0.0756226993092888,NA,NA,NA,0.39658237175041,FALSE
"48","BACH2",0.0343143447416714,0.336878855940824,0.773631696495959,-0.0998739846143108,0.34451602120638,FALSE
"49","BANK1",0.858722673032832,-0.0953708398485363,0.304322730078884,-0.495064409775956,0.957952848583292,FALSE
"50","BASP1",0.193136432555749,0.318599861470213,0.738407474041286,-0.101207751100861,0.617544516834305,FALSE
