"","primerid","Pr(>Chisq)","coef","ci.hi","ci.lo","fdr","label"
"143","FTH1",0.00342212695663406,0.723698194836469,1.15211561229747,0.295280777375469,0.0721905829423281,FALSE
"144","FTX",0.415751273785518,-0.175502201105056,0.02838436463658,-0.379388766846692,0.777121579269978,FALSE
"145","GABPB1-AS1",0.0951064788610916,-0.356005947404987,-0.145513629762293,-0.566498265047682,0.376180090495211,FALSE
"146","GADD45B",0.00916932578909689,0.682902353617279,1.13961126903202,0.226193438202536,0.109891991617389,FALSE
"147","GAPDH",0.0219910466157309,0.570410236963996,1.00108662166803,0.139733852259958,0.159705469684734,FALSE
"148","GATA3",0.0807002259911605,-0.0527272232528537,0.3190060599192,-0.424460506424907,0.343751924173886,FALSE
"149","GBP4",0.08951397433665,0.385290494118541,0.819890235493405,-0.049309247256323,0.363944689619458,FALSE
"150","GIMAP4",0.0176359250390671,-0.696826731787448,-0.310285143541316,-1.08336832003358,0.144679903561236,FALSE
"151","GIMAP7",0.133901193448454,-0.389446830521894,0.114435815562157,-0.893329476605945,0.472107134196004,FALSE
"152","GLIPR1",0.924869956348732,0.0323948765602151,0.503848067800735,-0.439058314680305,0.993417713774848,FALSE
"153","GLRX",0.046801145033348,0.376568663246938,0.862210248007892,-0.109072921514016,0.262441863921179,FALSE
"154","GNLY",0.00880398209794775,0.282310668704712,0.788995142549385,-0.224373805139961,0.109891991617389,FALSE
"155","GOLGA4",0.459592498863838,-0.0593481974760909,0.378650597997698,-0.49734699294988,0.798830339407118,FALSE
"156","GOLGB1",0.59175864858906,0.0514028733317062,0.595260629313646,-0.492454882650233,0.868895168480589,FALSE
"157","GPATCH11",0.678398402367382,-0.0986898269620795,0.0904187930273097,-0.287798446951469,0.926356102849628,FALSE
"158","GPR171",0.0530671410459304,NA,NA,NA,0.270215442337324,FALSE
"159","GPR183",0.0189407938700225,-0.413368932338965,0.152068160091655,-0.978806024769585,0.149958023418104,FALSE
"160","GPR65",0.979919591324963,0.0192890548355303,0.287714337486876,-0.249136227815816,0.995019679229907,FALSE
"161","GPRIN3",0.673458257651213,0.105254971121374,0.511535086657566,-0.301025144414818,0.925585537187618,FALSE
"162","H1FX",0.2228166753771,0.336882195778835,0.807950804520392,-0.134186412962722,0.593849970672501,FALSE
"163","HCST",0.459823333067303,-0.195141078305563,0.216829639774986,-0.607111796386111,0.798830339407118,FALSE
"164","HERC5",0.000339179993045955,0.231692271978016,0.732714969181101,-0.269330425225068,0.0125667975400891,FALSE
"165","HIF1A",0.831397552025885,-0.0980149480423168,0.240098594057649,-0.436128490142283,0.979340527233848,FALSE
"166","HIST1H1D",0.302102788587184,-0.10518624348584,0.142560535132204,-0.352933022103884,0.668663431130478,FALSE
"167","HIST1H1E",0.245269716559421,0.264356875920155,0.649056290500604,-0.120342538660293,0.639144026093079,FALSE
"168","HIST1H4C",0.565150809410463,-0.0101944624029356,0.458688255614476,-0.479077180420347,0.860833870404274,FALSE
"169","HIVEP1",0.140545482777743,0.249047869493394,0.627049029284886,-0.128953290298097,0.472107134196004,FALSE
"170","HIVEP2",0.189358667579279,-0.273313093509852,-0.0735061048665769,-0.473120082153127,0.551880853536979,FALSE
"171","HLA-DPB1",0.856622863487378,-0.066698696492039,0.198171784608925,-0.331569177593003,0.979369392471869,FALSE
"172","HLA-DRA",0.530168281364782,0.00913091956528111,0.313999286541775,-0.295737447411213,0.841808418080998,FALSE
"173","HLA-DRB1",0.968861549201732,0.0237216878018584,0.303474168999566,-0.256030793395849,0.995019679229907,FALSE
"174","HMGB2",0.160148574776016,0.344377966386849,0.780226864140014,-0.0914709313663162,0.492679296012328,FALSE
"175","HOOK3",0.886772137601076,-0.0607054801520794,0.201661192664661,-0.323072152968819,0.985451330352516,FALSE
"176","HSP90AA1",0.244549415404397,-0.116536749294698,0.453920752619753,-0.686994251209148,0.639144026093079,FALSE
"177","HSP90AB1",0.296229976278673,0.0325415270698572,0.537896625854046,-0.472813571714332,0.662777169148749,FALSE
"178","HSPD1",0.122270440709063,-0.135023149463231,0.366776348119875,-0.636822647046338,0.443982010115696,FALSE
"179","HSPE1",0.192281848411866,-0.224762086432121,0.205205033552168,-0.654729206416409,0.554326807004957,FALSE
"180","HSPH1",0.0467248664307896,0.142601455231228,0.574064486407138,-0.288861575944682,0.262441863921179,FALSE
"181","ICOS",0.181887818093495,0.0453259652211622,0.37389205149363,-0.283240121051305,0.537175356102787,FALSE
"182","ID2",0.488610217934599,-0.170164614690266,0.0530799493427669,-0.393409178723299,0.824865689395672,FALSE
"183","ID3",0.877982191473071,-0.0146772080339924,0.245915218026871,-0.275269634094855,0.984673698284989,FALSE
"184","IER2",0.314145245400829,-0.367278348921704,0.083480378627094,-0.818037076470502,0.681268440626767,FALSE
"185","IER5",0.837370058235506,-0.0555502374447008,0.208254864659198,-0.319355339548599,0.979340527233848,FALSE
"186","IFI16",0.118637343901209,-0.156848201906331,0.430111572126278,-0.74380797593894,0.434349945026739,FALSE
"187","IFI6",0.9433396853685,0.00955584372646981,0.267934606226658,-0.248822918773719,0.995019679229907,FALSE
"188","IFITM2",0.918180661384857,0.0638733331336802,0.510534529506122,-0.382787863238762,0.991773136786973,FALSE
"189","IKZF3",0.0886835857371718,-0.442874997433031,-0.156721845105516,-0.729028149760546,0.363944689619458,FALSE
"190","IL1B",0.988314233830355,-0.0237957983424769,0.284998705847583,-0.332590302532537,0.997319374913091,FALSE
"191","IL32",0.0316993458931944,-0.674659630244442,-0.181043422199097,-1.16827583828979,0.209594182547539,FALSE
"192","IL6ST",0.68926672855756,-0.0660357120074601,0.288754401325844,-0.420825825340765,0.926356102849628,FALSE
"193","IL7R",0.275217336245082,-0.230150500979923,0.148571944164774,-0.60887294612462,0.641467877898548,FALSE
"194","ILF3-DT",0.725852950650205,0.0112957668803137,0.311003783866477,-0.28841225010585,0.944054232444822,FALSE
"195","ING3",0.356439578258021,0.20913839629168,0.564913743086728,-0.146636950503368,0.731031172075478,FALSE
"196","INPP4B",0.0511645703001055,NA,NA,NA,0.270215442337324,FALSE
"197","INTS6",0.636370808381794,-0.115817211414437,0.0825824338965031,-0.314216856725378,0.900678172885415,FALSE
"198","IPCEF1",0.0291453730726757,NA,NA,NA,0.201740629237427,FALSE
"199","IQGAP2",0.149372573160791,0.155038723858501,0.638578208855154,-0.328500761138152,0.485837335811406,FALSE
"200","IRF1",0.548264216968955,0.148652214992759,0.684606411417671,-0.387301981432152,0.858236919142216,FALSE
