"","primerid","Pr(>Chisq)","coef","ci.hi","ci.lo","fdr","label"
"58","C1orf162",0.415719256575376,0.0619076272924042,0.274964078165654,-0.151148823580846,0.651705105192421,FALSE
"59","C1orf56",0.677598259845396,-0.0673545659006416,0.0997837016748764,-0.23449283347616,0.824465967618565,FALSE
"60","C4orf48",0.447920006751498,-0.0938740399969803,0.0298007875192744,-0.217548867513235,0.675434930815751,FALSE
"61","CAPN2",0.796662878616633,-0.0795452935046534,0.170639871356332,-0.329730458365639,0.890387923159767,FALSE
"62","CARHSP1",0.616589765889172,-0.07776326358608,0.0672892348193218,-0.222815761991482,0.78358427391671,FALSE
"63","CASP3",0.137697757423305,-0.138915087728846,-0.0403400535843105,-0.237490121873381,0.389324016524224,FALSE
"64","CCAR1",0.980263246617372,-0.00511595761792283,0.185070220426459,-0.195302135662305,0.9840651152902,FALSE
"65","CCDC25",0.492753795627566,-0.0744387299953821,0.0906046397699937,-0.239482099760758,0.707063717161914,FALSE
"66","CCDC90B",0.190078981598988,-0.071548600623548,0.0660098048856425,-0.209107006132739,0.436171576132944,FALSE
"67","CCDC91",0.00415677178218688,-0.135930867237555,-0.0312809943632942,-0.240580740111816,0.0571684148412741,FALSE
"68","CCL3",0.984404225496538,0.027986161467933,0.366631865516142,-0.310659542580276,0.984404225496538,FALSE
"69","CCL3L1",0.0628771504060251,-0.248726556392024,-0.0772530511676408,-0.420200061616408,0.248888720357183,FALSE
"70","CCL4",0.0101634305164457,-0.337239965150212,0.019465755445187,-0.693945685745611,0.101648617546185,FALSE
"71","CCL4L2",0.616949857082108,-0.103158997157498,0.163070933396952,-0.369388927711948,0.78358427391671,FALSE
"72","CCL5",0.202792923764796,-0.188948449029124,0.236436992618546,-0.614333890676794,0.443353834917769,FALSE
"73","CCNL1",0.829517777328303,0.0326963335951029,0.318974843593852,-0.253582176403646,0.907882359979134,FALSE
"74","CD2",0.0210146625383597,-0.490550086719914,-0.147432902758084,-0.833667270681744,0.153619730845552,FALSE
"75","CD226",0.503933359538744,0.100309427914869,0.294577038565098,-0.0939581827353593,0.718823861203915,FALSE
"76","CD38",0.000634444323041602,0.384689426496392,0.646104150445671,0.123274702547112,0.0188350658402976,TRUE
"77","CD3D",0.00314901249368206,-0.432599752946798,-0.273076025953244,-0.592123479940353,0.0571684148412741,FALSE
"78","CD3E",0.383247599301805,-0.0760413798781917,0.0909711116888215,-0.243053871445205,0.628432937479834,FALSE
"79","CD3G",0.00627988710946245,-0.338033567781101,-0.21051177451946,-0.465555361042741,0.0764858045383248,FALSE
"80","CD44",0.0180803100072581,0.426589463707227,0.70179941669325,0.151379510721204,0.142998414293931,FALSE
"81","CD52",0.158182070665142,-0.0254444411055057,0.284699465783102,-0.335588347994113,0.401799377357981,FALSE
"82","CD55",0.0185309016677357,0.236956882978747,0.476271213270211,-0.0023574473127175,0.142998414293931,FALSE
"83","CD6",0.278090376223688,-0.125351726805282,-0.00294182341820867,-0.247761630192355,0.522106437574118,FALSE
