Gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	significant	gene_class	-log10_p_val
TEX10	0.00267668336578241	-0.05279570647755971	0.048	0.071	1	FALSE	Other	-0
RAB5B	0.00268455961498279	-2.398415000421927e-4	0.031	0.05	1	FALSE	Other	-0
GPI	0.00268644856893887	0.1428815156214773	0.058	0.038	1	FALSE	Other	-0
VAMP8	0.00269651397952877	0.13952034688357928	0.164	0.129	1	FALSE	Other	-0
TIAL1	0.00271887673166272	-0.0371910200758867	0.106	0.141	1	FALSE	Other	-0
ZDHHC6	0.00273851368341964	0.14022337954671388	0.107	0.08	1	FALSE	Other	-0
PHC1	0.00273914354791324	-0.00574041801756053	0.006	0.017	1	FALSE	Other	-0
EBPL	0.00274912369372385	0.09414397639677052	0.034	0.019	1	FALSE	Other	-0
DAZAP2	0.00274963150586173	-0.06694815400018239	0.509	0.56	1	FALSE	Other	-0
AC069368.2	0.00275781892662584	0.07065423916383293	0.037	0.021	1	FALSE	Other	-0
ADH5	0.00276127453677071	0.12572315897131486	0.075	0.052	1	FALSE	Other	-0
UBN2	0.002769639726921	-0.01419392180538875	0.061	0.088	1	FALSE	Other	-0
STAT3	0.00278567542437735	0.0551351812309937	0.172	0.217	1	FALSE	Other	-0
CLN3	0.00279404169013608	-0.03490512632666345	0.03	0.049	1	FALSE	Other	-0
HELLS	0.00280098459670725	0.08095389016887376	0.015	0.006	1	FALSE	Other	-0
PLPP5	0.0028042685088765	-0.02255160497564234	0.141	0.179	1	FALSE	Other	-0
ANAPC2	0.00281147303426004	-0.0412313707710558	0.004	0.013	1	FALSE	Other	-0
ZNF770	0.00281645870060502	0.0063030130148651	0.031	0.05	1	FALSE	Other	-0
DDX56	0.00281737533787819	-0.01782636999787831	0.025	0.043	1	FALSE	Other	-0
KIF20B	0.00281752238386054	0.24901166050439236	0.061	0.041	1	FALSE	Other	-0
ZNF217	0.00282413155341753	0.1765752324172999	0.224	0.184	1	FALSE	Other	-0
SLC38A7	0.0028316652680396	-0.03410845324017167	0.015	0.029	1	FALSE	Other	-0
USP4	0.0028327968355572	-0.02672787757727307	0.062	0.088	1	FALSE	Other	-0
TMEM138	0.00283399201634493	-0.06276735503462366	0.063	0.089	1	FALSE	Other	-0
AL133351.1	0.00283570904434309	-0.02606819880955178	0.001	0.006	1	FALSE	Other	-0
POC5	0.00284197373524357	0.07782334983789989	0.028	0.014	1	FALSE	Other	-0
PSIP1	0.00286830943803666	0.18545600151176608	0.064	0.043	1	FALSE	Other	-0
RBIS	0.00288197744748617	0.1681875454866274	0.17	0.136	1	FALSE	Other	-0
BCL11A	0.00288970867641654	-0.05253499770453207	0.045	0.068	1	FALSE	Other	-0
DNM2	0.00289556840655571	0.00705230715270366	0.089	0.12	1	FALSE	Other	-0
AC100858.3	0.00293497869736832	0.04234375442009143	0.024	0.011	1	FALSE	Other	-0
S100A2	0.00293838413933661	0.04709448579970726	0.032	0.017	1	FALSE	Other	-0
ZNF609	0.00295855799991739	-0.01196515838400599	0.023	0.039	1	FALSE	Other	-0
NSF	0.00296489232353787	-0.02153976574141189	0.026	0.043	1	FALSE	Other	-0
SOS2	0.00296707984963178	0.2713802894217633	0.157	0.126	1	FALSE	Other	-0
SAMD8	0.0029679952127678	-0.05959607079263618	0.13	0.166	1	FALSE	Other	-0
MPC2	0.00297147015568267	0.16296303728150208	0.131	0.101	1	FALSE	Other	-0
TMEM18	0.00297938595425297	0.13710826667653725	0.107	0.08	1	FALSE	Other	-0
MS4A6A	0.00299032000396415	0.07385310169522763	0.138	0.104	1	FALSE	Other	-0
SLC9B2	0.00299455605003729	0.16420030528773	0.073	0.05	1	FALSE	Other	-0
RFX8	0.00300892329293363	0.04402828143331495	0.01	0.003	1	FALSE	Other	-0
ANKRD13C	0.00301714878193868	-0.05316250891520023	0.01	0.023	1	FALSE	Other	-0
CLPP	0.00304338181739413	0.12870872661375324	0.033	0.018	1	FALSE	Other	-0
CAPNS1	0.00305356922595455	0.13079942608814077	0.206	0.168	1	FALSE	Other	-0
AL359220.1	0.00305716503126487	0.1655815726672868	0.025	0.012	1	FALSE	Other	-0
ARPC3	0.00306082120658852	-0.11630200925157608	0.762	0.85	1	FALSE	Other	-0
TRAF3IP2-AS1	0.00306680145453786	0.04097093689834104	0.037	0.021	1	FALSE	Other	-0
PARVB	0.00307058361255348	0.15814142848293022	0.091	0.066	1	FALSE	Other	-0
PPFIA1	0.00308473365593496	-0.06769214676985802	0.151	0.187	1	FALSE	Other	-0
GGT5	0.00308748178717628	-0.0777172143668685	0.017	0.031	1	FALSE	Other	-0
SNHG9	0.00309149960467523	0.25024413952661484	0.133	0.105	1	FALSE	Other	-0
AC004540.2	0.0030916498449711	0.03419644095555416	0.006	0.001	1	FALSE	Other	-0
PPRC1	0.00309770107317202	-0.02670581646130349	0.021	0.038	1	FALSE	Other	-0
NBR1	0.00312435637329282	0.01240445958800762	0.055	0.08	1	FALSE	Other	-0
TRIM26	0.00313126666399174	-0.05957174993001218	0.064	0.09	1	FALSE	Other	-0
RAMP1	0.00313601744956634	0.1507714535662949	0.027	0.014	1	FALSE	Other	-0
RHCG	0.00314224369831398	-0.10873934166243653	0.038	0.058	1	FALSE	Other	-0
VPS35	0.00314664676256572	0.01624149192633683	0.095	0.127	1	FALSE	Other	-0
SAP25	0.00315351567075561	-0.03236254180154392	0.004	0.012	1	FALSE	Other	-0
CPD	0.00317067259239967	-0.08361724120696712	0.245	0.289	1	FALSE	Other	-0
KHDC4	0.0031727228463665	0.01765429533235885	0.038	0.059	1	FALSE	Other	-0
RASGRP2	0.00317437501172862	0.17959117760175602	0.051	0.032	1	FALSE	Other	-0
PCYT1A	0.00317598655321849	-0.00973328015888985	0.06	0.085	1	FALSE	Other	-0
FLII	0.0031812945805315	-0.01476247612426073	0.133	0.17	1	FALSE	Other	-0
TRAF3IP2	0.00318740413412167	0.11344462482350814	0.09	0.065	1	FALSE	Other	-0
TIMM23B	0.0031903901927407	-0.02218396244744278	0.01	0.023	1	FALSE	Other	-0
RALGAPA1	0.00319518097491276	0.2723416021376882	0.146	0.116	1	FALSE	Other	-0
UGP2	0.00319770647432344	-0.04095119320977625	0.093	0.123	1	FALSE	Other	-0
C17orf107	0.00319870230637322	-0.03604051259560524	0.007	0.017	1	FALSE	Other	-0
PLCB1	0.00320422137683973	0.1091739476872535	0.058	0.038	1	FALSE	Other	-0
SPTY2D1	0.00320594280930658	-0.06875248159569647	0.233	0.275	1	FALSE	Other	-0
GPR171	0.00321677801588761	0.1180984742717976	0.023	0.011	1	FALSE	Other	-0
AC005050.3	0.00322294737885785	-0.0129926773103405	0	0.005	1	FALSE	Other	-0
NFE2	0.00322294737885785	-0.02507490186350244	0	0.005	1	FALSE	Other	-0
AC025423.4	0.00322294737885785	-0.01337425773790946	0	0.005	1	FALSE	Other	-0
CYP27B1	0.00322294737885785	-0.01212171020972249	0	0.005	1	FALSE	Other	-0
FCGRT	0.00322328302297871	0.09552968911632198	0.302	0.256	1	FALSE	Other	-0
DCAF10	0.00322647061633335	-0.01853229427303818	0.038	0.059	1	FALSE	Other	-0
DNAJB5	0.0032297918914034	-0.04787968338973855	0.027	0.044	1	FALSE	Other	-0
SLC25A28	0.00323931386961934	-0.02665765541449544	0.019	0.034	1	FALSE	Other	-0
ZC3H15	0.00324539058964902	0.07118952450649285	0.243	0.301	1	FALSE	Other	-0
SOCS1	0.00325377864109893	0.13141093476184018	0.071	0.049	1	FALSE	Other	-0
H2AFZ	0.00326514099449644	0.26002311230883746	0.387	0.363	1	FALSE	Other	-0
SLC15A4	0.00326689647912516	0.21805409923661295	0.061	0.041	1	FALSE	Other	-0
CSNK1G1	0.00327148345169522	-0.01064103978363376	0.035	0.054	1	FALSE	Other	-0
PRKCB	0.00327194281132599	0.17499570659707242	0.11	0.084	1	FALSE	Other	-0
PSMA4	0.00328060680440074	0.02618672486811735	0.266	0.321	1	FALSE	Other	-0
STX8	0.00328746081169308	0.05892571204736804	0.02	0.009	1	FALSE	Other	-0
ORMDL2	0.00328846763362017	-0.0302713711837963	0.124	0.159	1	FALSE	Other	-0
TMCO1	0.00330307589869311	0.27263998533610745	0.179	0.148	1	FALSE	Other	-0
CERT1	0.003312134912568	-0.07190244051675676	0.229	0.272	1	FALSE	Other	-0
FDFT1	0.00332663492825981	0.1289126801065781	0.051	0.032	1	FALSE	Other	-0
ANKRD13A	0.00333524896517453	0.20490481949674455	0.076	0.054	1	FALSE	Other	-0
ZNF484	0.00333732719349387	0.06464484238494815	0.009	0.002	1	FALSE	Other	-0
SLC1A2	0.00338450613801544	-0.09977759310988132	0.017	0.032	1	FALSE	Other	-0
NDUFV2-AS1	0.00338680477368903	0.03145109385015515	0.042	0.025	1	FALSE	Other	-0
ZFAND2A	0.00339646963778181	-0.04827856455325763	0.221	0.269	1	FALSE	Other	-0
FAM71D	0.00340021095126794	-0.022913595806431	0.001	0.007	1	FALSE	Other	-0
MT1X	0.00341551665276848	0.197845263589835	0.053	0.035	1	FALSE	Other	-0
IL6ST	0.00342447118550008	0.21649885030915303	0.257	0.225	1	FALSE	Other	-0
SH3GL1	0.00342594095798604	-0.03593309118963672	0.054	0.078	1	FALSE	Other	-0
ELAVL1	0.00344679192053199	0.00469918380798073	0.076	0.105	1	FALSE	Other	-0
FAM106A	0.00344755598349781	-0.01574299037979918	0.005	0.015	1	FALSE	Other	-0
ETFB	0.003450659823137	0.08274605899673437	0.072	0.049	1	FALSE	Other	-0
AVP	0.00345705695374884	0.07537128540401616	0.007	0.001	1	FALSE	Other	-0
AC011611.3	0.00346296287150858	0.03048502437610864	0.007	0.001	1	FALSE	Other	-0
DPP4	0.00346887782707513	0.04239193294952061	0.007	0.001	1	FALSE	Other	-0
ZNF747	0.00347143323539014	-0.02300229382203387	0.005	0.015	1	FALSE	Other	-0
SLC35F2	0.0034780527404894	0.09531224185604811	0.021	0.01	1	FALSE	Other	-0
SMIM13	0.00348317148940192	0.11561290877408376	0.088	0.063	1	FALSE	Other	-0
PRKRA	0.00348369738237665	-0.02739760198612778	0.024	0.04	1	FALSE	Other	-0
MAP2K3	0.00349875364283875	-0.10465319287601949	0.482	0.537	1	FALSE	Other	-0
TMEM38B	0.00350136536726989	-0.08585550310952272	0.094	0.122	1	FALSE	Other	-0
GZMA	0.00350533391752547	0.23498294681444043	0.084	0.061	1	FALSE	Other	-0
RUFY3	0.00352415719184665	-0.17081698003371976	0.097	0.124	1	FALSE	Other	-0
LINC01050	0.00352563905534759	0.01822802371792533	0.008	0.002	1	FALSE	Other	-0
BAX	0.00353571842136366	-0.00505206076442338	0.068	0.095	1	FALSE	Other	-0
CCDC117	0.00353924122053157	0.01680940187382851	0.047	0.07	1	FALSE	Other	-0
FRYL	0.00354598466409125	-0.023044989994766	0.073	0.101	1	FALSE	Other	-0
PSMA7	0.00355251479538139	-0.07769069417149987	0.687	0.739	1	FALSE	Other	-0
OTUB2	0.00355593149654265	0.03009194865581019	0.008	0.002	1	FALSE	Other	-0
ZNF410	0.00359829558182989	-0.02623626436927023	0.057	0.082	1	FALSE	Other	-0
AC015819.2	0.00360175964001397	0.03257576132148455	0.012	0.004	1	FALSE	Other	-0
PRKACB	0.00361480873649627	0.192134089595579	0.05	0.032	1	FALSE	Other	-0
CCDC6	0.00361501772121949	0.16595565107750204	0.056	0.037	1	FALSE	Other	-0
CDC34	0.00361807608219979	-0.03513835772582746	0.042	0.064	1	FALSE	Other	-0
IER2	0.00362633320849209	0.13639337897456416	0.528	0.502	1	FALSE	Other	-0
MSTO1	0.003630452128264	-0.03144024555191624	0.017	0.031	1	FALSE	Other	-0
NEDD4	0.00363656633503523	-0.12790122101435655	0.047	0.068	1	FALSE	Other	-0
ATOX1	0.00364064229200042	0.15550811854591817	0.296	0.257	1	FALSE	Other	-0
CRYBG3	0.00364650665247723	-0.03096003967652138	0.009	0.02	1	FALSE	Other	-0
AC104695.4	0.00365637331849101	-0.078430462464363	0.034	0.053	1	FALSE	Other	-0
HIST1H1E	0.00366802325273133	0.14560737416414216	0.102	0.076	1	FALSE	Other	-0
LPAR1	0.00367840100904188	-0.02986137460448916	0.002	0.009	1	FALSE	Other	-0
TLE3	0.00369544201397519	0.28490620801740774	0.118	0.092	1	FALSE	Other	-0
RABGGTB	0.00370251109570949	-0.03321441018320686	0.059	0.083	1	FALSE	Other	-0
ARID4A	0.00370526942126114	-0.04483646220341431	0.08	0.108	1	FALSE	Other	-0
ADIRF	0.00371818421456466	0.05236276213577195	0.012	0.004	1	FALSE	Other	-0
SCAP	0.00374080186813949	-0.02173510312389734	0.002	0.009	1	FALSE	Other	-0
SRXN1	0.00374319052108028	-0.07789934716973423	0.073	0.099	1	FALSE	Other	-0
C1orf53	0.00374324667384889	0.04169141998694356	0.012	0.004	1	FALSE	Other	-0
SLFN12L	0.00374477850636673	0.196450516684929	0.035	0.02	1	FALSE	Other	-0
CDC27	0.00374998259838875	-0.03967212615242738	0.052	0.076	1	FALSE	Other	-0
CDH23	0.00377076258609133	0.02596847621482014	0.012	0.004	1	FALSE	Other	-0
SF3B4	0.00377102723724037	-0.02203585048784434	0.086	0.115	1	FALSE	Other	-0
EMC10	0.00381199918404211	0.18438678969148609	0.088	0.064	1	FALSE	Other	-0
TGIF1	0.00381379600837298	-0.08273765140420664	0.242	0.285	1	FALSE	Other	-0
CREM	0.00382898751203131	0.4578108626843565	0.239	0.22	1	FALSE	Other	-0
MALT1	0.00383890521432946	0.2221490604310872	0.205	0.173	1	FALSE	Other	-0
USP46	0.00383899220056623	0.12172839976786792	0.018	0.008	1	FALSE	Other	-0
LIME1	0.00385270687086033	0.17931882360694354	0.05	0.032	1	FALSE	Other	-0
CLTB	0.00385570564676921	0.17300887950442834	0.108	0.081	1	FALSE	Other	-0
STAM2	0.00386195853366524	-0.05200972175900489	0.047	0.069	1	FALSE	Other	-0
AC126178.1	0.00386283245021756	0.07055599742752616	0.059	0.039	1	FALSE	Other	-0
TRG-AS1	0.00387436200827698	0.15169880491345802	0.059	0.039	1	FALSE	Other	-0
ZNF431	0.00387565430771648	0.13970211573844168	0.043	0.026	1	FALSE	Other	-0
THAP9-AS1	0.00387894168422767	0.11512563443052436	0.108	0.082	1	FALSE	Other	-0
ELOA	0.00387979881406237	-0.06523478717393405	0.098	0.128	1	FALSE	Other	-0
ULBP3	0.00390375754971735	0.02774163346403845	0.004	0	1	FALSE	Other	-0
AC091564.6	0.00390375754971735	0.02325629694973302	0.004	0	1	FALSE	Other	-0
KRT1	0.00390375754971735	0.04515041876460626	0.004	0	1	FALSE	Other	-0
AC020909.2	0.00390375754971735	0.01651945218408809	0.004	0	1	FALSE	Other	-0
C20orf96	0.00390375754971735	0.01882230765594088	0.004	0	1	FALSE	Other	-0
AC041005.1	0.00390375754971735	0.0120946153597519	0.004	0	1	FALSE	Other	-0
B3GALT6	0.00390405814685095	-0.06310683862448258	0.065	0.09	1	FALSE	Other	-0
AC093583.1	0.00393147589757643	0.12988820349401548	0.142	0.112	1	FALSE	Other	-0
TTC39C	0.00394151828342987	0.23380287233048655	0.138	0.11	1	FALSE	Other	-0
PTGES3	0.00395705260926896	0.02636779746411322	0.338	0.397	1	FALSE	Other	-0
PSD3	0.00396128409730289	0.03544443411967404	0.066	0.045	1	FALSE	Other	-0
C1orf56	0.00396291265352531	0.363643656009405	0.148	0.122	1	FALSE	Other	-0
SPG21	0.00398770834568653	-0.06253878586497996	0.059	0.083	1	FALSE	Other	-0
RALB	0.00398919159097865	-0.08042408025306741	0.069	0.094	1	FALSE	Other	-0
ANKRD37	0.00399889035050065	-0.0322426963964551	0.026	0.043	1	FALSE	Other	-0
MFSD11	0.00401029752647046	0.15612237445435667	0.104	0.078	1	FALSE	Other	-0
RAP1B	0.00402496978198223	0.09582651440674315	0.828	0.878	1	FALSE	Other	-0
RING1	0.00402766618073005	-0.02918912513728988	0.061	0.086	1	FALSE	Other	-0
CTNS	0.00404211235152485	-0.02530963200434407	0.007	0.018	1	FALSE	Other	-0
AL031963.3	0.00405202951141635	0.03464662375782806	0.029	0.016	1	FALSE	Other	-0
LINC01181	0.00405912619829272	0.0265227470994604	0.013	0.005	1	FALSE	Other	-0
SERPINB8	0.00407002161719677	-0.12509492268022226	0.39	0.438	1	FALSE	Other	-0
KDM7A-DT	0.00409819715319743	0.09382126766753728	0.172	0.138	1	FALSE	Other	-0
ITPR2	0.00411587056013252	-0.01764023006911103	0.06	0.085	1	FALSE	Other	-0
EIF3E	0.00415258530753275	0.20772651150977195	0.503	0.477	1	FALSE	Other	-0
DBI	0.00415656960547315	0.1693033680910454	0.511	0.49	1	FALSE	Other	-0
LGALS1	0.00416493859999415	-0.14220479014876777	0.834	0.865	1	FALSE	Other	-0
TRIO	0.00416636530478084	-0.04569837494297224	0.135	0.17	1	FALSE	Other	-0
ITK	0.0041698036348803	0.18911119694774667	0.045	0.028	1	FALSE	Other	-0
BLMH	0.00417305613172796	0.14131622424082832	0.038	0.023	1	FALSE	Other	-0
PTPN23	0.00418420360058445	-0.0429819316224629	0.024	0.04	1	FALSE	Other	-0
PRMT1	0.00418631817978154	-0.02718607683852081	0.068	0.095	1	FALSE	Other	-0
TNFSF8	0.00419666742347877	0.13214351267334012	0.259	0.219	1	FALSE	Other	-0
C7orf50	0.00420521276212994	0.16837176159692793	0.039	0.023	1	FALSE	Other	-0
PABPC4	0.0042151441649561	0.1685806241564081	0.38	0.344	1	FALSE	Other	-0
SCAT1	0.00422932565232664	-0.03685822161005975	0.004	0.013	1	FALSE	Other	-0
DYSF	0.00425713549710115	0.0483947311034309	0.015	0.006	1	FALSE	Other	-0
NAF1	0.00427775220825512	-0.16340628331592477	0.107	0.136	1	FALSE	Other	-0
ANKLE2	0.00428846882137126	0.1436776872383485	0.508	0.479	1	FALSE	Other	-0
DHX36	0.00429626573319535	0.07640897660869883	0.229	0.279	1	FALSE	Other	-0
MRPL44	0.00433052303001714	-0.04840961427740475	0.046	0.067	1	FALSE	Other	-0
CCDC77	0.00433344569406398	-0.02468044929433604	0.004	0.013	1	FALSE	Other	-0
ADK	0.00434965921470078	0.210170248200924	0.085	0.062	1	FALSE	Other	-0
NELFE	0.00435112349624713	-0.10869248129620002	0.223	0.262	1	FALSE	Other	-0
TMEM176B	0.00436233218697251	0.08171335891603904	0.166	0.132	1	FALSE	Other	-0
MON1B	0.00436944408032204	-0.02150347691351079	0.05	0.073	1	FALSE	Other	-0
CCL2	0.00437605436727715	-0.6045686488478013	0.36	0.397	1	FALSE	Other	-0
WNK1	0.00437906279679444	0.07394136651060801	0.162	0.205	1	FALSE	Other	-0
NPIPB5	0.00439164282627348	-0.02839406277906597	0.118	0.151	1	FALSE	Other	-0
PANK4	0.00439752394806506	-0.00708892454503998	0.004	0.013	1	FALSE	Other	-0
CAPN2	0.00440423258757126	0.1932806759946566	0.45	0.423	1	FALSE	Other	-0
AC106881.1	0.00440600817884247	0.02074774829861994	0.01	0.003	1	FALSE	Other	-0
C19orf38	0.00441494364448557	0.11485991677419805	0.202	0.166	1	FALSE	Other	-0
PKD2L1	0.00442001550893474	0.02645755732804853	0.01	0.003	1	FALSE	Other	-0
RBM14	0.00443048574149315	-0.00945368221577289	0.042	0.063	1	FALSE	Other	-0
PANX1	0.00443387769161604	-0.0616512634525298	0.04	0.06	1	FALSE	Other	-0
TSPAN3	0.00443771765197237	-0.01433983230429475	0.078	0.106	1	FALSE	Other	-0
AC022816.1	0.00445466320948551	-0.11620628173590586	0.082	0.108	1	FALSE	Other	-0
ENTPD1	0.00446875808020199	0.05004479556754557	0.024	0.012	1	FALSE	Other	-0
GTF2H1	0.00447117507356935	-0.03787031364381282	0.043	0.064	1	FALSE	Other	-0
TIMM13	0.00448966078627137	0.17095689412666065	0.148	0.117	1	FALSE	Other	-0
IL19	0.00453723853197575	-0.0653270368219284	0.007	0.017	1	FALSE	Other	-0
BLOC1S6	0.00456076951317894	-0.03602991075451878	0.235	0.281	1	FALSE	Other	-0
TM9SF2	0.00459974569298756	0.02312921937529111	0.121	0.155	1	FALSE	Other	-0
AC004069.1	0.00462187289594362	0.06672366745872288	0.026	0.014	1	FALSE	Other	-0
TP53BP1	0.00465187356538771	0.01528440459546379	0.037	0.056	1	FALSE	Other	-0
UPF1	0.00465878728239095	-0.01572804562721919	0.056	0.08	1	FALSE	Other	-0
MARCH1	0.00466515060083078	0.09902424969471034	0.018	0.008	1	FALSE	Other	-0
TBC1D5	0.00468127579270741	0.04140333239409328	0.02	0.009	1	FALSE	Other	-0
TENT5C	0.0046944244385343	0.1816156898680189	0.04	0.024	1	FALSE	Other	-0
SNRPA	0.00470275114200918	0.09432290101399318	0.054	0.036	1	FALSE	Other	-0
NOTCH2	0.00470803239835034	-0.08171116097164721	0.275	0.318	1	FALSE	Other	-0
PPM1M	0.00471150497101889	0.08553170528575804	0.026	0.014	1	FALSE	Other	-0
AL031429.1	0.00471982713530307	-0.13428780598822904	0.009	0.02	1	FALSE	Other	-0
RUBCNL	0.00472355007446347	-0.09104540414253134	0.028	0.045	1	FALSE	Other	-0
AC135893.1	0.00474334993787483	-0.02337916091801998	0.001	0.006	1	FALSE	Other	-0
DLEU7	0.00474934915706963	-0.03235534936077164	0.004	0.012	1	FALSE	Other	-0
OSBPL7	0.00475240293279046	0.0933013207777564	0.018	0.008	1	FALSE	Other	-0
LPXN	0.0047536543276164	0.00218531334687144	0.248	0.297	1	FALSE	Other	-0
IGSF3	0.00475654957530129	-0.02005118293624888	0.001	0.006	1	FALSE	Other	-0
EIF2S1	0.00476487252532195	0.0353364029324687	0.083	0.112	1	FALSE	Other	-0
ATP2A2	0.0047690443072458	-0.05796142076613342	0.287	0.331	1	FALSE	Other	-0
KIAA2026	0.00478063212721385	-0.04007480846155653	0.099	0.129	1	FALSE	Other	-0
TYW1	0.00479549875518287	0.07928433625122944	0.018	0.008	1	FALSE	Other	-0
TMEM44	0.00479978941442722	-0.02035063082951332	0.004	0.012	1	FALSE	Other	-0
CCDC18	0.00480276944205984	-0.08524692327929076	0.041	0.061	1	FALSE	Other	-0
NTMT1	0.00480702664583534	-0.01332063912440822	0.048	0.07	1	FALSE	Other	-0
GPANK1	0.00482413740138562	-0.04821917869681602	0.034	0.052	1	FALSE	Other	-0
AMPD3	0.00482843360653729	-0.12688242512051318	0.275	0.316	1	FALSE	Other	-0
TMED3	0.00483319794133749	0.0892477829153899	0.036	0.021	1	FALSE	Other	-0
IRF9	0.00483686914725127	-0.02473484784640711	0.154	0.191	1	FALSE	Other	-0
PSPC1	0.00487065430571234	0.02099897916406468	0.11	0.145	1	FALSE	Other	-0
RNF31	0.00487208325530518	-0.00832783340373745	0.012	0.024	1	FALSE	Other	-0
PKIA	0.0048788413142401	0.15359929749722284	0.025	0.013	1	FALSE	Other	-0
RCE1	0.00487990420650075	-0.04287863660585744	0.017	0.031	1	FALSE	Other	-0
ZNF529	0.00488293324567817	-0.0491771210731077	0.011	0.023	1	FALSE	Other	-0
POP5	0.0049247945889983	0.107058380659731	0.02	0.01	1	FALSE	Other	-0
AL022311.1	0.00492687028359466	-0.02551113202831179	0.049	0.072	1	FALSE	Other	-0
DDX20	0.00492883473576756	0.08932770790351521	0.029	0.016	1	FALSE	Other	-0
CDK14	0.00493259107720931	-0.09267029886595508	0.099	0.127	1	FALSE	Other	-0
PARP9	0.00497672647957226	-0.05710909281331483	0.047	0.068	1	FALSE	Other	-0
NDUFS2	0.00497748484075409	-0.00177135540452394	0.06	0.085	1	FALSE	Other	-0
FCMR	0.004993946862224	-0.01378020420816042	0.021	0.036	1	FALSE	Other	-0
IKBKB	0.00502056243457559	-0.02605572892954094	0.062	0.086	1	FALSE	Other	-0
CMTM7	0.00505793121066517	0.11334551219124896	0.025	0.013	1	FALSE	Other	-0
SOX4	0.00505854140013945	0.07118948190315882	0.07	0.049	1	FALSE	Other	-0
GNA13	0.00506691576335248	0.23133013270609493	0.245	0.212	1	FALSE	Other	-0
ETNK1	0.00507478281040604	-0.05379446820015043	0.127	0.159	1	FALSE	Other	-0
AL133445.2	0.00511007391997785	-0.02955908110653671	0.01	0.021	1	FALSE	Other	-0
HNRNPC	0.00515791375831452	0.05302261832947463	0.814	0.85	1	FALSE	Other	-0
MBD1	0.00516001855447146	-0.02779581224716143	0.049	0.071	1	FALSE	Other	-0
MAP3K11	0.00516384884281078	-0.02403360654519365	0.071	0.097	1	FALSE	Other	-0
PTRHD1	0.00521021148690312	0.16329720374761836	0.189	0.155	1	FALSE	Other	-0
SMIM25	0.00521154502938375	0.14076901210050058	0.121	0.094	1	FALSE	Other	-0
GADD45A	0.00524254225719993	0.2141584952763982	0.283	0.245	1	FALSE	Other	-0
GALNT11	0.00524513597740528	0.15876303999901603	0.066	0.046	1	FALSE	Other	-0
UBE2K	0.00525168462988382	0.0368157425182658	0.168	0.209	1	FALSE	Other	-0
CA13	0.00525450935033926	-0.05560464510749549	0.015	0.028	1	FALSE	Other	-0
FBXO30	0.00525507977930394	-0.07679257106940635	0.043	0.063	1	FALSE	Other	-0
SIGIRR	0.00526143278073382	0.08280767085395321	0.061	0.041	1	FALSE	Other	-0
SVIP	0.00527041382360372	0.14230045792700355	0.061	0.041	1	FALSE	Other	-0
FTL	0.00527723329065703	-0.16738268390328592	0.993	0.992	1	FALSE	Other	-0
SMARCD2	0.00528530992368878	-0.02134343046489797	0.037	0.056	1	FALSE	Other	-0
IL1RAP	0.00528538919166631	0.04969122022368602	0.033	0.019	1	FALSE	Other	-0
PRMT9	0.00529909443297316	0.08017041456778012	0.023	0.011	1	FALSE	Other	-0
RHEBL1	0.00530319297947342	0.03650792516048815	0.015	0.006	1	FALSE	Other	-0
PLEKHO1	0.00530695340657532	0.21283764988377285	0.24	0.207	1	FALSE	Other	-0
COX5A	0.00530902524607224	0.1906643691951407	0.226	0.193	1	FALSE	Other	-0
SMARCE1	0.00531515213542465	0.2068642024837024	0.184	0.153	1	FALSE	Other	-0
LINC02015	0.00531542354360122	0.03168582396158621	0.014	0.005	1	FALSE	Other	-0
LBR	0.00531975601246715	0.3091589916126143	0.1	0.077	1	FALSE	Other	-0
ZNF706	0.00532682434940918	-0.11985283613522156	0.396	0.437	1	FALSE	Other	-0
KRI1	0.00533310132292816	0.11088910940868614	0.019	0.009	1	FALSE	Other	-0
BLZF1	0.00534859444745863	-0.07991626334666677	0.055	0.078	1	FALSE	Other	-0
DUT	0.00535074433073491	0.1280556343933894	0.057	0.038	1	FALSE	Other	-0
C8orf33	0.00537681059057546	0.15851451558099258	0.062	0.042	1	FALSE	Other	-0
ECPAS	0.00539059787555211	-0.03059426800143533	0.1	0.129	1	FALSE	Other	-0
ARRB1	0.00540728350189905	-0.06158871507366689	0.012	0.023	1	FALSE	Other	-0
AP000919.2	0.00542292675812541	0.0187356074859064	0.005	0.001	1	FALSE	Other	-0
METTL2A	0.00544332122806181	0.05714710661471309	0.008	0.002	1	FALSE	Other	-0
LHPP	0.00545104378558005	0.04133988339287835	0.008	0.002	1	FALSE	Other	-0
RIPOR1	0.00546534768537009	-0.04325607457959218	0.061	0.085	1	FALSE	Other	-0
PSTPIP1	0.00546999782621151	0.10743773972458448	0.035	0.02	1	FALSE	Other	-0
GGH	0.00548304526605984	-0.0339827546486892	0.007	0.017	1	FALSE	Other	-0
OST4	0.00548577065734105	-0.05544111197503598	0.565	0.628	1	FALSE	Other	-0
LINC01277	0.00548591782956709	0.01545247497224206	0.008	0.002	1	FALSE	Other	-0
MDGA1	0.00548982435477275	-0.01484081955345855	0	0.004	1	FALSE	Other	-0
AL135791.1	0.00548982435477275	-0.0221894393826802	0	0.004	1	FALSE	Other	-0
RND1	0.00548982435477275	-0.04360551392356437	0	0.004	1	FALSE	Other	-0
