Gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene_class	-log10_p_val
AC020911.2	6.375943397585338e-20	-0.8844447321298601	0.002	0.068	2.3262629486090106e-15	Other	14.633341196453852
BCAS3	1.962566958678514e-12	-0.3978404316879202	0	0.027	7.16042554873856e-8	Other	7.145061166522167
AC083973.1	2.2379077313658778e-12	-1.1591443011502407	0.008	0.074	8.165006357888403e-8	Other	7.088043472752815
TPT1	3.415478350271292e-12	0.3254482946381332	0.998	0.973	1.246137276096481e-7	Other	6.9044341125987865
SOD2	6.856724693871624e-11	0.4272397461238002	0.998	0.953	2.501676004559062e-6	Other	5.601768937066061
SERPINB1	7.382179100437531e-11	0.6009519555017939	0.874	0.635	2.693388044794633e-6	Other	5.569701071923638
CCL3L1	1.4102203229300343e-10	0.5216539769576407	0.99	0.838	5.14518884821023e-6	Other	5.288598680331975
EIF2S2	1.417576542295132e-10	0.4955333132995874	0.811	0.527	5.1720280145637885e-6	Other	5.2863391314062
CXCL3	1.477731303754158e-10	0.5944964991247597	0.992	0.899	5.391502661747045e-6	Other	5.268290176046295
HLA-DQA2	4.407320536889378e-10	0.6598194410279716	0.561	0.277	1.6080108978840897e-5	Other	4.793711012257414
EEF1A1	5.372474714323397e-10	0.3121893117757395	0.998	0.959	1.960147399520892e-5	Other	4.707711269260055
CCL4	1.080618586059378e-9	0.4678482609787231	0.995	0.932	3.94263691123764e-5	Other	4.404213216512031
LGALS2	1.6369336008454691e-9	0.5230928155464911	0.483	0.223	5.972352242684694e-5	Other	4.223854585986705
MTHFD2	2.0915337612051222e-9	0.46077695206862224	0.724	0.426	7.630960927756887e-5	Other	4.117420770125672
CCL3	2.7282070476154367e-9	0.44537128227488054	0.999	0.953	9.95386341322492e-5	Other	4.002008322933939
CCL4L2	2.771310425035063e-9	0.5301279565572186	0.978	0.811	1.0111126085740428e-4	Other	3.9952004739254114
TRMT12	2.9719710794586912e-9	-0.27818840942648165	0.002	0.034	1.0843236483405032e-4	Other	3.9648410704643022
HES1	5.556258179525469e-9	-1.2161384481245594	0.008	0.061	2.027200796799867e-4	Other	3.6931032317593133
DNAAF1	6.289857877681808e-9	0.4863341525734559	0.834	0.574	2.2948546466722077e-4	Other	3.6392448169447205
ISG20	1.0469132872749812e-8	0.558358785957958	0.863	0.608	3.819663128622769e-4	Other	3.4179749375677426
CTSL	1.2091694095327684e-8	0.490662194906454	0.895	0.689	4.411654590680306e-4	Other	3.3553984978714344
HIST1H3A	1.8169044450571096e-8	-0.8650401295763508	0.003	0.041	6.628975867790864e-4	Other	3.178553561990818
UBA52	2.0680197449620183e-8	0.35901191323984794	0.986	0.831	7.545170039493923e-4	Other	3.1223309684289093
CPNE5	2.885213611966405e-8	-0.6000876019306645	0.005	0.047	0.00105267018632594	Other	2.977707676958047
ACD	2.933333164772919e-8	-0.26751101856237947	0.005	0.047	0.00107022660516739	Other	2.9705242569370136
MALAT1	3.1749841698733084e-8	-0.9379867011034068	1	1	0.00115839297437827	Other	2.936144085123104
NACA	3.1937348314035846e-8	0.3893056570137432	0.981	0.811	0.00116523415323759	Other	2.933586794602858
SELENOS	3.288770485357028e-8	0.4446267400425592	0.703	0.432	0.00119990791158251	Other	2.920852083140874
AC123777.1	3.3724659254336816e-8	-0.413541121030988	0.001	0.027	0.00123044419289447	Other	2.909938079049846
HIST1H2AH	3.46411362256351e-8	-0.39874124985111814	0.001	0.027	0.00126388185519229	Other	2.898293521018929
MRPS24	4.4028223837450335e-8	0.5332686933410016	0.62	0.378	0.00160636974670937	Other	2.7941544836691032
YBX1	6.477355169586563e-8	0.29882936678408845	0.9	0.642	0.00236326303362365	Other	2.6264879382517248
HSPA1B	7.324355381305907e-8	-0.9009716782482724	0.007	0.054	0.00267229106086946	Other	2.5731162410897195
ITGB8	8.965268140406744e-8	0.22774912963116356	0.749	0.466	0.0032709780810274	Other	2.485322366092305
EIF3F	9.690690575795177e-8	0.37037661081624274	0.678	0.453	0.00353564845657887	Other	2.4515309226628443
FAU	1.1972058730895884e-7	0.3191237039257988	0.987	0.872	0.00436800562796736	Other	2.3597168107351885
TXN	1.302811834195722e-7	0.31590160162369374	0.827	0.554	0.00475330897706309	Other	2.323003954551824
PPIB	1.5536498332444306e-7	0.3761773942781321	0.871	0.669	0.0056684914165923	Other	2.246532506649148
CYCS	1.5829359304165553e-7	0.13820322768553917	0.761	0.493	0.0057753417421248	Other	2.2384223123314295
NEAT1	1.9776623365363097e-7	-0.8416324914384985	0.997	0.98	0.00721550103485272	Other	2.141733506688742
SRP14	2.0808477118552578e-7	0.36012275035516894	0.795	0.534	0.0075919728767039	Other	2.1196453521506884
COX4I1	2.442286877265568e-7	0.3866778203340986	0.966	0.723	0.00891068367170342	Other	2.050088973465084
LINC01635	2.774082666047506e-7	-0.1650751933203619	0.001	0.02	0.01012124060707432	Other	1.9947662507586381
HIST3H2BB	2.774082666047506e-7	-0.349932748288849	0.001	0.02	0.01012124060707432	Other	1.9947662507586381
PAFAH2	2.802604218611615e-7	-0.0357142948121622	0.001	0.02	0.01022530149160447	Other	1.990323878018926
RASSF1-AS1	2.802604218611615e-7	-0.4490644037337427	0.001	0.02	0.01022530149160447	Other	1.990323878018926
AC114980.1	2.802604218611615e-7	-0.1682502703207116	0.001	0.02	0.01022530149160447	Other	1.990323878018926
PRMT5-AS1	2.802604218611615e-7	-0.33143877705307434	0.001	0.02	0.01022530149160447	Other	1.990323878018926
NFE2	2.831408870986869e-7	-0.09021109191342656	0.001	0.02	0.01033039526579559	Other	1.9858830610099272
HIST1H3I	2.860499325599646e-7	-0.38028767078633463	0.001	0.02	0.0104365317894503	Other	1.9814437997002536
HLA-DRB1	3.081986205334452e-7	0.3752179170235048	0.835	0.588	0.01124462667016274	Other	1.949054958883727
COMMD6	3.223102126508547e-7	0.3752811266962004	0.816	0.541	0.01175948810856643	Other	1.929611582721061
OGFRL1	3.290425669468582e-7	0.4632890731443968	0.742	0.507	0.01200511805505612	Other	1.9206335648524897
ZFP36L2	3.351942509825121e-7	-1.1639749938292323	0.067	0.176	0.01222956224709695	Other	1.9125890881045744
SEC61G	3.565001861556379e-7	0.4264685679483913	0.747	0.473	0.01300690929188844	Other	1.8858258884454628
HLA-DRB5	3.621537387230252e-7	0.4131518023479195	0.64	0.399	0.01321317915730957	Other	1.8789926763776914
IL1RN	3.940839254703007e-7	0.4743128641827177	0.942	0.764	0.01437815202078392	Other	1.842296928887054
EREG	4.729347730951118e-7	0.3669788564289229	0.986	0.764	0.01725502519637515	Other	1.7630844022004455
CLEC4E	4.915354426868609e-7	0.4187315181754647	0.706	0.459	0.01793367062643012	Other	1.7463308108477054
CD83	5.553226871916138e-7	0.05622388247413168	0.891	0.628	0.02026094824218603	Other	1.6933402328793936
KLRC2	5.888746017496934e-7	-0.05201993159543763	0.002	0.027	0.02148508984483756	Other	1.6678628258741623
HLA-DRA	6.041689776509612e-7	0.4480900862634965	0.973	0.777	0.02204310514959532	Other	1.6567272276810914
ZNF706	6.345163061319991e-7	0.263980790294551	0.66	0.432	0.02315032742922598	Other	1.635442862110372
LINC00853	6.599341559467539e-7	-0.07064636048457595	0	0.014	0.02407769767971731	Other	1.6183850428626163
WDR78	6.599341559467539e-7	-0.13335094408982226	0	0.014	0.02407769767971731	Other	1.6183850428626163
ZNF879	6.599341559467539e-7	-0.03136614375118946	0	0.014	0.02407769767971731	Other	1.6183850428626163
HIST1H2BM	6.599341559467539e-7	-0.09606003172726756	0	0.014	0.02407769767971731	Other	1.6183850428626163
TRGV7	6.599341559467539e-7	-0.02454253833856806	0	0.014	0.02407769767971731	Other	1.6183850428626163
LINC00996	6.599341559467539e-7	-0.02737613469497035	0	0.014	0.02407769767971731	Other	1.6183850428626163
RIMS2	6.599341559467539e-7	-0.06595465552720522	0	0.014	0.02407769767971731	Other	1.6183850428626163
AL356481.1	6.599341559467539e-7	-0.02013233962948248	0	0.014	0.02407769767971731	Other	1.6183850428626163
ALDH18A1	6.599341559467539e-7	-0.09655703532142576	0	0.014	0.02407769767971731	Other	1.6183850428626163
SOCS2-AS1	6.599341559467539e-7	-0.07330305406517439	0	0.014	0.02407769767971731	Other	1.6183850428626163
DOCK9-DT	6.599341559467539e-7	-0.14419640477374102	0	0.014	0.02407769767971731	Other	1.6183850428626163
AL133313.1	6.599341559467539e-7	-0.33371328874456974	0	0.014	0.02407769767971731	Other	1.6183850428626163
SDR42E1	6.599341559467539e-7	-0.08692759859102656	0	0.014	0.02407769767971731	Other	1.6183850428626163
AP005482.1	6.599341559467539e-7	-0.24512620409800584	0	0.014	0.02407769767971731	Other	1.6183850428626163
FAM83D	6.599341559467539e-7	-0.1577011382546618	0	0.014	0.02407769767971731	Other	1.6183850428626163
EIF3K	6.827702952392464e-7	0.2295490220760188	0.832	0.608	0.0249108742218039	Other	1.6036110310727567
LFNG	6.840132381056246e-7	-1.5201943718966078	0.077	0.189	0.02495622299228371	Other	1.6028211424564183
ARF1	7.202637023319515e-7	0.2648755562007574	0.85	0.588	0.02627882117958125	Other	1.580394120340778
HIST1H2BH	1.057644426838088e-6	-1.3078227993245135	0.009	0.054	0.03858815691318764	Other	1.4135459641481614
ACOT2	1.4710128609981746e-6	-0.07823747658685945	0.005	0.041	0.05366990423351839	Other	1.27026917965039
NME2	1.5067019647694384e-6	0.35354524261975095	0.791	0.554	0.05497202118461296	Other	1.259858294811838
PEX11B	1.5283077774001195e-6	-0.187196617826224	0.003	0.034	0.05576030925844336	Other	1.253674826214513
TNFAIP8	1.5425577699915938e-6	0.33161924274523935	0.932	0.682	0.0562802202381433	Other	1.2496442117343922
ZBP1	1.6102476181434035e-6	-0.14607856154826798	0.003	0.034	0.05874988434796208	Other	1.23099298398544
UQCRB	1.6197731389506633e-6	0.3612893892794855	0.856	0.595	0.05909742297461495	Other	1.2284314567212145
CST3	2.0216794038676887e-6	0.18176430841473623	0.841	0.608	0.07376097305011262	Other	1.1321733627311743
KYNU	2.052146354704182e-6	0.23356698561185896	0.9	0.669	0.07487255975138209	Other	1.1256773189102027
DNAJC3	2.118169607466401e-6	0.3230418005434219	0.739	0.493	0.07728141812841165	Other	1.1119249171348384
SLA	2.215095828993253e-6	-1.243947452178546	0.037	0.115	0.08081777132081884	Other	1.0924931300925285
HIST1H2AL	2.3217326436168163e-6	-0.9492083434243976	0.007	0.047	0.08470841550235954	Other	1.0720734417981634
JUND	2.3946823969762396e-6	-1.3668058636272733	0.614	0.655	0.0873699872536781	Other	1.0586377276470311
EIF3E	2.7693247061670814e-6	0.3264412579015228	0.748	0.52	0.10103881190450596	Other	0.9955117692059986
INHBA	2.830162149841411e-6	0.45885512332892286	0.646	0.419	0.1032584660369639	Other	0.9860743309315457
SNHG29	2.8437627027553105e-6	0.33601772929027796	0.907	0.682	0.10375468221002752	Other	0.9839922954631494
CD55	2.8774224927800323e-6	0.24078057175683876	0.952	0.709	0.10498275964907948	Other	0.978882015254154
PRDX1	2.9998905998216433e-6	0.30889345157983294	0.74	0.5	0.10945100853449266	Other	0.9607802322783521
SPCS2	3.2789634449997185e-6	0.2550367776637157	0.656	0.426	0.11963298129081472	Other	0.9221490743776306
FTL	3.308808971447549e-6	0.27602449516888505	0.99	0.905	0.12072189532326384	Other	0.9182139547933235
CCNI	3.3797153827041386e-6	0.27284716303211165	0.828	0.581	0.1233089157379605	Other	0.9090055210051422
LACTB	3.4587816691432736e-6	0.3492580184880978	0.464	0.25	0.12619364919869233	Other	0.8989625007762325
GNG5	3.53564493811918e-6	0.3579369304045099	0.863	0.615	0.12899800556727828	Other	0.8894170042575065
CREG1	3.671487915477021e-6	0.3790744995151276	0.61	0.378	0.1339542365961791	Other	0.8730435463241828
ANXA5	4.042300075708552e-6	0.32600019038230466	0.983	0.791	0.14748331826222652	Other	0.8312570996612391
GAPDH	4.061182761297814e-6	0.3409559575202943	0.981	0.804	0.14817225304595075	Other	0.8292331153664466
B4GALT5	4.450908979914464e-6	0.31718921085982976	0.66	0.439	0.16239141413217922	Other	0.7894369362622607
CABYR	4.691283647000075e-6	-0.41393701128540017	0.002	0.027	0.17116148386079774	Other	0.7665939571158744
SNHG6	4.844279297399027e-6	0.20784288329372913	0.822	0.574	0.1767435301656035	Other	0.7526564749274098
XCL2	5.085654078500137e-6	-0.36625787243982194	0.008	0.047	0.18555008905407752	Other	0.7315388328771212
NPC2	5.124998523773253e-6	0.2630477385062162	0.813	0.574	0.1869855711398671	Other	0.7281919047795653
NINJ1	5.222842301274234e-6	0.29595333387045564	0.96	0.723	0.1905554013619904	Other	0.719978736482678
DDX21	5.34413704710291e-6	0.3917308007886284	0.685	0.473	0.1949808401635497	Other	0.710008062586529
PTGS2	5.419744368220333e-6	0.34851620641800984	0.984	0.777	0.19773937327451885	Other	0.703906846653274
PPIA	5.428118831538535e-6	0.2675529463049693	0.909	0.669	0.19804491556868345	Other	0.7032363028118674
CDC25B	5.466174303620341e-6	-0.3884344860066847	0.008	0.047	0.1994333694675881	Other	0.700202173190138
ZFAS1	5.544598469716244e-6	0.25314431746233446	0.89	0.655	0.20229467516759717	Other	0.6940155486467184
FUCA1	5.711975328146721e-6	-0.16049570130927895	0.008	0.047	0.20840141984743313	Other	0.6810993264962906
ETS2	6.066499690344401e-6	0.3180751913859501	0.791	0.568	0.22133624120221543	Other	0.6549474696448051
AP001160.3	6.087125608421911e-6	-0.8146859381046568	0.004	0.034	0.2220887778232734	Other	0.6534733858574708
SEC61B	6.59208813865585e-6	0.34000181741273927	0.917	0.669	0.2405123357388587	Other	0.6188626440056311
CD48	7.265792864974197e-6	0.3071560893711889	0.733	0.514	0.26509245267858356	Other	0.5766026366829897
LINC00339	7.743186313289454e-6	-0.2833295282008517	0.001	0.02	0.2825101526403658	Other	0.5489659402110604
KPTN	7.868772761074797e-6	-0.04691453129703285	0.001	0.02	0.28709217418781396	Other	0.5419786457249182
G0S2	7.918298587736951e-6	0.4776786097561563	0.806	0.595	0.28889912397358264	Other	0.5392537750613617
DZIP3	7.932293928747779e-6	-0.04357952583204097	0.001	0.02	0.28940974399036273	Other	0.538486850929466
KLRK1	8.266481066317829e-6	-0.4208412854321737	0.018	0.074	0.301602561704606	Other	0.5205649740441405
NPM1	9.432920063296096e-6	0.32638113961939386	0.833	0.608	0.3441600885093581	Other	0.46323949526693087
S100A6	9.514039724101144e-6	0.27570211092991315	0.981	0.791	0.3471197393338302	Other	0.45952068900791126
TOMM20	1.0421191926640808e-5	0.3687278755132384	0.615	0.392	0.3802171874434898	Other	0.4199682550582889
CHCHD2	1.0490236576961806e-5	0.2924527659239766	0.872	0.601	0.3827362815104515	Other	0.41710036685069185
SSR2	1.1237720101748697e-5	0.20865288074039	0.669	0.473	0.41000821791230113	Other	0.3872074385041725
TMEM123	1.1292487485021706e-5	0.3746193238386908	0.674	0.466	0.41200640589101695	Other	0.38509603148751453
PNRC1	1.167267265451713e-5	0.2918939462234409	0.984	0.811	0.4258774618000575	Other	0.3707153429618639
XBP1	1.1830520434290297e-5	0.2018256682862487	0.754	0.52	0.4316365380450814	Other	0.3648817993929392
SH2B1	1.1932360465932902e-5	-0.26843366086820036	0.008	0.047	0.4353521715995619	Other	0.36115928487541565
PXN	1.2456134434750188e-5	-0.22732404695371589	0.028	0.095	0.4544620648518606	Other	0.342502362635842
VCL	1.3480700358034814e-5	-0.18091065550257537	0.016	0.068	0.4918433525629002	Other	0.3081731938790202
ETHE1	1.3872660167047083e-5	0.3214469312278575	0.375	0.189	0.5061440061947129	Other	0.2957259017414246
GTF3C6	1.4505317926487776e-5	0.27536745678949326	0.645	0.399	0.5292265245479064	Other	0.2763583973339107
RNF181	1.5639276521162736e-5	0.27902907436974145	0.239	0.081	0.5705990038746224	Other	0.2436689908495215
PSMD7	1.595836919622255e-5	0.16447688457185028	0.528	0.324	0.5822411001241797	Other	0.2348971411728417
HSPA5	1.7129856174658576e-5	0.23581636855852303	0.985	0.858	0.6249828025324181	Other	0.20413193284477354
THAP2	1.809497269089492e-5	0.05292023381929511	0.512	0.297	0.6601950786273011	Other	0.18032771740796835
ST3GAL1	1.8152526916697193e-5	0.35903302164283846	0.51	0.324	0.662294944555697	Other	0.1789485600066282
NEDD4L	1.8179976731201188e-5	0.34313630019625374	0.512	0.297	0.6632964510378754	Other	0.1782923263844075
UQCRH	1.991663565557949e-5	0.3097792957321166	0.691	0.459	0.7266584518938177	Other	0.13866967072609077
HLA-DPB1	2.062940531782229e-5	0.4532186458030565	0.693	0.473	0.7526638530207462	Other	0.12339894062918272
CXCL2	2.07205850446108e-5	0.3373873925480675	0.995	0.885	0.7559905453526251	Other	0.12148363588352788
HLA-DQA1	2.2789111617248675e-5	0.2612877258657089	0.568	0.365	0.8314607373553179	Other	0.08015825390389922
HLA-B	2.2803272863261935e-5	-0.3424973491115999	0.99	0.939	0.8319774104161117	Other	0.07988846537371856
PDE4DIP	2.352187855301389e-5	0.2434591996186359	0.877	0.615	0.8581957390067118	Other	0.06641364609613007
C3orf33	2.3624720214359135e-5	-0.1172689575737088	0.003	0.027	0.861947917020893	Other	0.06451897551379958
HLA-DQB1	2.390653056206413e-5	0.3139002011154677	0.785	0.574	0.8722297675569097	Other	0.05936909575809689
IER2	2.4515503121766666e-5	-2.2823913770312014	0.383	0.5	0.8944481313976568	Other	0.0484448388874545
SERPINB9	2.4803865277858857e-5	0.2590694211939426	0.95	0.736	0.9049690246626804	Other	0.04336628559954308
SERPINB2	2.481627370354576e-5	0.4570405725035487	0.893	0.716	0.905421746073867	Other	0.04314907899642258
CSTB	2.591980157987283e-5	0.3495693653964369	0.864	0.642	0.9456839606416604	Other	0.024253976792085116
GSTO1	2.803188791001331e-5	0.2679564095299174	0.935	0.696	1	Other	-0
GPX4	3.021127175811339e-5	0.3002533653573547	0.776	0.547	1	Other	-0
IL1A	3.0226893675750604e-5	0.24178993104431523	0.714	0.5	1	Other	-0
LGALS3	3.0450253213115065e-5	0.3254221123489298	0.939	0.736	1	Other	-0
NRP2	3.1208599352243295e-5	0.2115292606322865	0.41	0.216	1	Other	-0
CCRL2	3.175016834894755e-5	0.40957671432287457	0.464	0.277	1	Other	-0
CCT5	3.220016242467238e-5	0.18409856300372063	0.487	0.297	1	Other	-0
PDXK	3.243797550933269e-5	0.11921118255754636	0.689	0.453	1	Other	-0
RACK1	3.417460629406781e-5	0.3224936475585567	0.982	0.797	1	Other	-0
USP12	3.4860119941512785e-5	0.29337918562941834	0.797	0.574	1	Other	-0
S100A10	3.549693062099045e-5	0.2774613568345714	0.987	0.818	1	Other	-0
EEF1G	3.597849515718924e-5	0.2929699467284581	0.922	0.689	1	Other	-0
PPP4R2	3.718277801648674e-5	0.30470774067478423	0.592	0.399	1	Other	-0
ENO1	4.036098805292041e-5	0.2612950437336097	0.64	0.439	1	Other	-0
GCHFR	4.209784559995848e-5	-0.3629799870251218	0.031	0.095	1	Other	-0
MTSS1	4.4722473167586624e-5	0.2166139317901139	0.679	0.486	1	Other	-0
SLC3A2	4.62558535847481e-5	0.15123261221887407	0.856	0.622	1	Other	-0
SSBP1	4.734234619959117e-5	0.255285594094838	0.412	0.243	1	Other	-0
PALM2-AKAP2	4.821919086545452e-5	0.4274794046441277	0.41	0.23	1	Other	-0
GPR132	4.82880376821318e-5	0.171585122870485	0.465	0.264	1	Other	-0
GADD45B	4.8481878075783706e-5	-1.6734327137070932	0.487	0.561	1	Other	-0
SELENOK	4.9464490822665774e-5	0.2450278761215587	0.819	0.608	1	Other	-0
TMBIM6	5.222095953831272e-5	0.15935348011684702	0.909	0.669	1	Other	-0
PLAUR	5.234770226827564e-5	0.2574601742854492	0.887	0.635	1	Other	-0
CHCHD10	5.2825924919327505e-5	0.30576508964507376	0.31	0.149	1	Other	-0
CSTA	5.282851859092184e-5	0.3383989414484523	0.748	0.561	1	Other	-0
HEXIM1	5.546337539097325e-5	-1.713326006061107	0.056	0.135	1	Other	-0
CFL1	5.630874111755658e-5	0.2765084993583815	0.711	0.5	1	Other	-0
TUBA1C	5.669331458987487e-5	0.1558319591273717	0.362	0.176	1	Other	-0
STARD5	5.6769294985589115e-5	-0.5282128288543788	0.007	0.041	1	Other	-0
ELOC	5.7510393544341304e-5	0.2626265848470082	0.558	0.358	1	Other	-0
LILRB4	5.813609785521224e-5	0.3556786980728739	0.308	0.149	1	Other	-0
CTSS	5.893912188607059e-5	0.2834279929853838	0.928	0.703	1	Other	-0
INSIG1	6.21268999820787e-5	0.2326051658350612	0.856	0.622	1	Other	-0
EVI2B	6.733277650085173e-5	0.246338927943331	0.755	0.534	1	Other	-0
CLEC12A	6.789355038893227e-5	0.13660779269908474	0.276	0.115	1	Other	-0
EPRS	6.864817619709176e-5	0.1389597463727542	0.38	0.203	1	Other	-0
AL359541.1	7.197766839906233e-5	-0.34567388986768016	0.002	0.02	1	Other	-0
COG7	7.197766839906233e-5	-0.3676579887418314	0.002	0.02	1	Other	-0
PAAF1	7.245366720439086e-5	-0.19523659570852572	0.002	0.02	1	Other	-0
TTC12	7.245366720439086e-5	-0.05030528143220872	0.002	0.02	1	Other	-0
KLRD1	7.28590603253273e-5	-0.5909730539122204	0.036	0.101	1	Other	-0
HIST2H4B	7.341461136465084e-5	-0.2783656579805674	0.002	0.02	1	Other	-0
VGF	7.341461136465084e-5	-0.24949333571794496	0.002	0.02	1	Other	-0
SEC31B	7.438760087278586e-5	-0.04334837164691099	0.002	0.02	1	Other	-0
TMEM176B	7.473214173885499e-5	0.28422751513681555	0.397	0.23	1	Other	-0
ARPC3	7.629528186543564e-5	0.27817760861169294	0.925	0.676	1	Other	-0
BTF3	7.652042381158022e-5	0.2695804119582115	0.947	0.75	1	Other	-0
CLCN3	8.019709058356461e-5	-0.5815230602145278	0.033	0.095	1	Other	-0
LINC01138	8.13674077935856e-5	-0.4453524031340834	0.013	0.054	1	Other	-0
ATP5MC2	8.148093733690082e-5	0.24955439236958551	0.786	0.588	1	Other	-0
GGPS1	8.190101559504499e-5	-0.21115630940321256	0.01	0.047	1	Other	-0
MED29	8.213848042821183e-5	-1.064277866708958	0.044	0.115	1	Other	-0
NANS	8.267841631372947e-5	0.27683953075493806	0.648	0.459	1	Other	-0
CCDC71L	8.556180768152098e-5	0.3099191894224276	0.334	0.176	1	Other	-0
AC008532.1	8.624073372656803e-5	-0.7298886444966823	0.003	0.027	1	Other	-0
GZMB	8.644664236323375e-5	-0.4136368479420703	0.036	0.101	1	Other	-0
CHN2	8.755969783808957e-5	-0.2617845891926213	0.003	0.027	1	Other	-0
GPR183	8.907862707799411e-5	0.2522272732747415	0.656	0.412	1	Other	-0
MSANTD2	9.256077969441146e-5	-0.04244998584176535	0.003	0.027	1	Other	-0
LTBP1	9.649226842092814e-5	-0.3301865152846874	0.001	0.014	1	Other	-0
LINC00471	9.649226842092814e-5	-0.3156101132958473	0.001	0.014	1	Other	-0
INKA1	9.649226842092814e-5	-0.20564565662415352	0.001	0.014	1	Other	-0
SPICE1	9.649226842092814e-5	-0.2369015302646334	0.001	0.014	1	Other	-0
ZNF184	9.649226842092814e-5	-0.02662566621367506	0.001	0.014	1	Other	-0
PDSS2	9.649226842092814e-5	-0.03142738284779322	0.001	0.014	1	Other	-0
AC067930.3	9.649226842092814e-5	-0.07102583505645312	0.001	0.014	1	Other	-0
CIPC	9.649226842092814e-5	-0.19927180083409585	0.001	0.014	1	Other	-0
AL135818.3	9.649226842092814e-5	-0.05002561175545378	0.001	0.014	1	Other	-0
AC022211.2	9.649226842092814e-5	-0.17480698942475584	0.001	0.014	1	Other	-0
AC024075.1	9.649226842092814e-5	-0.05409360508197191	0.001	0.014	1	Other	-0
L34079.3	9.649226842092814e-5	-0.30904755240562237	0.001	0.014	1	Other	-0
LINC00880	9.73806895115484e-5	-0.16418195603351063	0.001	0.014	1	Other	-0
TSPAN18	9.73806895115484e-5	-0.07573898827240048	0.001	0.014	1	Other	-0
SBK1	9.73806895115484e-5	-0.0224895457790653	0.001	0.014	1	Other	-0
AC002310.2	9.73806895115484e-5	-0.14149500440707566	0.001	0.014	1	Other	-0
ZNF343	9.73806895115484e-5	-0.02266532533566004	0.001	0.014	1	Other	-0
AL022328.3	9.73806895115484e-5	-0.18552592071764532	0.001	0.014	1	Other	-0
OBSCN	9.827682966565476e-5	-0.00871268653380294	0.001	0.014	1	Other	-0
AC007391.2	9.827682966565476e-5	-0.02979873251202736	0.001	0.014	1	Other	-0
HIST1H1A	9.827682966565476e-5	-0.1097239370835007	0.001	0.014	1	Other	-0
IKZF4	9.827682966565476e-5	-0.02018869665635108	0.001	0.014	1	Other	-0
CHAF1A	9.827682966565476e-5	-0.02226752211047605	0.001	0.014	1	Other	-0
PILRA	1.0384423753898953e-4	0.3094136838098469	0.651	0.459	1	Other	-0
EOMES	1.1133168387310185e-4	-0.3001283327545715	0.008	0.041	1	Other	-0
BAZ1A	1.1154768899481882e-4	0.2968508977275539	0.62	0.419	1	Other	-0
PDIA3	1.1289404296117296e-4	0.2372325918956153	0.907	0.676	1	Other	-0
YWHAE	1.1511330170636506e-4	0.173057755712545	0.713	0.493	1	Other	-0
ITGB1	1.1878490951459804e-4	0.08155235296004948	0.826	0.581	1	Other	-0
HSPH1	1.2104143173392312e-4	-0.8508549552718366	0.037	0.101	1	Other	-0
CYBA	1.2257974910685944e-4	0.18938376520762912	0.894	0.635	1	Other	-0
SMDT1	1.2692454189446075e-4	0.31311167907428306	0.474	0.291	1	Other	-0
EEF2	1.277928140476565e-4	0.18401852934447985	0.905	0.709	1	Other	-0
RASAL3	1.2983716428741315e-4	-0.3161187551611874	0.016	0.061	1	Other	-0
PSAP	1.3205677936408566e-4	0.20763392927264723	0.899	0.669	1	Other	-0
NRG1	1.340308758360464e-4	0.3540963053919142	0.315	0.169	1	Other	-0
FCN1	1.373748856904594e-4	0.2906018753562596	0.897	0.655	1	Other	-0
SAMD3	1.3865963932737475e-4	-0.28624249753808034	0.01	0.047	1	Other	-0
DDT	1.441288211801405e-4	0.27553722506506173	0.388	0.216	1	Other	-0
PTEN	1.4495246333873555e-4	0.1335958141238669	0.571	0.392	1	Other	-0
TLNRD1	1.4682928251678713e-4	0.2971078958500136	0.44	0.264	1	Other	-0
VNN1	1.518774117419781e-4	-0.5041968431645354	0.016	0.061	1	Other	-0
ANXA2	1.5697917792090174e-4	0.17620112042639358	0.896	0.649	1	Other	-0
WARS	1.5771886846972923e-4	0.254038414084206	0.596	0.385	1	Other	-0
RAN	1.583486853417995e-4	0.06206481412858999	0.652	0.419	1	Other	-0
ATP6V1F	1.5943375215128784e-4	0.2567332704210994	0.938	0.709	1	Other	-0
AC004130.2	1.595821535483431e-4	0.3753647848834932	0.336	0.196	1	Other	-0
H3F3B	1.609038973125825e-4	-0.4761660432489885	0.991	0.959	1	Other	-0
ARFGAP3	1.6962759324479898e-4	0.24698012508241216	0.851	0.615	1	Other	-0
PSMD8	1.722620330242502e-4	0.2564245272255635	0.345	0.196	1	Other	-0
CD96	1.72762197393278e-4	-0.31934447013464673	0.03	0.088	1	Other	-0
ZCWPW1	1.7622438951519386e-4	-0.9458017262286108	0.014	0.054	1	Other	-0
S100A9	1.777833502601275e-4	0.02514467510100182	0.959	0.75	1	Other	-0
WDR1	1.785781107087856e-4	0.20570230047677376	0.671	0.426	1	Other	-0
FAM117A	1.8318886557069355e-4	-0.8022891144979207	0.023	0.074	1	Other	-0
MFSD2A	1.8603383037516885e-4	0.1432323205514584	0.442	0.277	1	Other	-0
SLC7A5	1.872079711818561e-4	0.11601439599968288	0.721	0.514	1	Other	-0
PRKY	1.9670198153771889e-4	-0.22726569161631224	0.014	0.054	1	Other	-0
SINHCAF	1.974499480813348e-4	0.1592469357777181	0.261	0.115	1	Other	-0
ARPC5	1.9793163067540487e-4	0.2078346966973288	0.881	0.622	1	Other	-0
