Gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	significant	gene_class	-log10_p_val
SERINC3	0.00948802380725031	0.00145666705942704	0.199	0.165	1	FALSE	Other	-0
SSRP1	0.00948802966281565	0.02049946187188062	0.04	0.026	1	FALSE	Other	-0
ADNP2	0.00950858974733674	0.09477999485864652	0.189	0.16	1	FALSE	Other	-0
PIGX	0.00951405262016756	-0.13575659831175144	0.025	0.038	1	FALSE	Other	-0
IRF8	0.00951911186289115	-0.10824093512432786	0.104	0.126	1	FALSE	Other	-0
RABGAP1	0.00952095313060177	-0.13609746409076082	0.049	0.065	1	FALSE	Other	-0
ATL2	0.00953147187091474	0.03956596286449368	0.045	0.03	1	FALSE	Other	-0
KLHDC10	0.00954115271924448	-0.07089620047516379	0.012	0.021	1	FALSE	Other	-0
NFE2L3	0.00958025817337157	-0.07175666038664244	0.013	0.023	1	FALSE	Other	-0
SOGA1	0.00959486652690101	0.0179838912145837	0.016	0.008	1	FALSE	Other	-0
EPC1	0.00961551649337993	-0.1775705615546912	0.384	0.4	1	FALSE	Other	-0
GAS7	0.00962073539875193	-0.09518873647156392	0.053	0.07	1	FALSE	Other	-0
TBC1D13	0.00963091168177828	-0.03246816062358679	0.006	0.013	1	FALSE	Other	-0
SVIP	0.00965291892219779	-0.11995393545646744	0.045	0.061	1	FALSE	Other	-0
SAR1B	0.00968139208994182	0.00470661018048923	0.174	0.144	1	FALSE	Other	-0
STAT3	0.00968290870698083	-0.17894982044013408	0.148	0.172	1	FALSE	Other	-0
AL365361.1	0.00968507799690296	-0.07696906405565465	0.021	0.032	1	FALSE	Other	-0
NEMP1	0.00971975184382689	0.03785779582240456	0.053	0.037	1	FALSE	Other	-0
STXBP5-AS1	0.00973530564614495	0.0680436779807792	0.032	0.02	1	FALSE	Other	-0
GEM	0.00974350220626523	0.08405316475483215	0.072	0.054	1	FALSE	Other	-0
SPART	0.00980256844240991	0.05013276066305805	0.186	0.158	1	FALSE	Other	-0
GSN	0.00981444180702128	-0.04213852631901922	0.012	0.021	1	FALSE	Other	-0
TTC33	0.00982439746127445	-0.13993404141409405	0.027	0.04	1	FALSE	Other	-0
ARL3	0.00986357097172999	-0.1387765358055918	0.017	0.027	1	FALSE	Other	-0
DHX16	0.00986376864064852	-0.10728689861580187	0.033	0.047	1	FALSE	Other	-0
RNF139-AS1	0.00986534294324468	0.03441603517675747	0.006	0.001	1	FALSE	Other	-0
AC104506.1	0.00987783699118479	0.02991037476881051	0.012	0.005	1	FALSE	Other	-0
RBM23	0.00989254902821417	0.01814075004677251	0.318	0.276	1	FALSE	Other	-0
FAM117B	0.00989695852837081	-0.05170217243083369	0.003	0.008	1	FALSE	Other	-0
SETBP1	0.00993794395383179	-0.0464361455332629	0.003	0.008	1	FALSE	Other	-0
SMIM1	0.00995115392780647	0.01782798752905444	0.006	0.001	1	FALSE	Other	-0
FAH	0.00995706501174575	0.03650428960838912	0.039	0.025	1	FALSE	Other	-0
TMTC2	0.0099647636412	0.01675574744023655	0.006	0.001	1	FALSE	Other	-0
ZNF428	0.00998030717350971	-0.1298633324782643	0.027	0.04	1	FALSE	Other	-0
POLR3H	0.00998839603103964	0.02512626325919031	0.012	0.005	1	FALSE	Other	-0
LSS	0.01002251595505974	-0.05836958386425384	0.028	0.041	1	FALSE	Other	-0
VIPR1	0.01002393085075326	0.02281400058136824	0.006	0.001	1	FALSE	Other	-0
TNFRSF21	0.01006467549541012	0.02179238460217814	0.012	0.005	1	FALSE	Other	-0
NDUFAF2	0.01007831739412985	-0.01635073284552762	0.053	0.037	1	FALSE	Other	-0
MRPL2	0.01011736145147316	-0.10152327862496888	0.025	0.037	1	FALSE	Other	-0
USP4	0.01013391313145964	-0.09900109867628291	0.046	0.062	1	FALSE	Other	-0
CTCF	0.010137608601846	-0.11227904786847548	0.047	0.063	1	FALSE	Other	-0
BRWD1	0.01014577226833844	-0.095709292844057	0.061	0.079	1	FALSE	Other	-0
LINC02446	0.01015213183312645	-0.05956683139618332	0.005	0.01	1	FALSE	Other	-0
RB1CC1	0.01016371131605717	-0.17248707552109457	0.608	0.594	1	FALSE	Other	-0
RELL1	0.01017431788395292	-0.11691992997527534	0.066	0.084	1	FALSE	Other	-0
SLC35F2	0.01017532847823165	0.00761110627882705	0.033	0.021	1	FALSE	Other	-0
DDX1	0.01017968641979582	-0.13243070704804627	0.049	0.065	1	FALSE	Other	-0
EXOC2	0.01018602843729904	-0.06849045185913304	0.014	0.024	1	FALSE	Other	-0
RCC1L	0.0101904836384881	0.03974891958513678	0.015	0.007	1	FALSE	Other	-0
C1QTNF1	0.01022550336605787	0.04668345342316635	0.034	0.021	1	FALSE	Other	-0
IDI1	0.01025614501572984	0.03967420659335341	0.139	0.113	1	FALSE	Other	-0
ITPRID2	0.01026759231737324	-0.11537063232437672	0.12	0.143	1	FALSE	Other	-0
ATF6B	0.01031471090164711	-0.1162658274741944	0.046	0.062	1	FALSE	Other	-0
PSMG1	0.01034604280261829	0.05533855132243767	0.038	0.025	1	FALSE	Other	-0
AC026304.1	0.01034748358952896	0.01402673375615939	0.008	0.003	1	FALSE	Other	-0
FCER1G	0.01035390101331978	-0.07068963267026263	0.851	0.822	1	FALSE	Other	-0
MTERF4	0.01035721549673976	-0.1173293245999297	0.038	0.052	1	FALSE	Other	-0
MSMO1	0.01036501196013975	-0.06096864909929905	0.008	0.015	1	FALSE	Other	-0
LAT	0.01036739983725314	-0.2107255125957639	0.081	0.1	1	FALSE	Other	-0
RASD2	0.01041266576994802	0.03186160647321967	0.005	0.001	1	FALSE	Other	-0
VRK2	0.01042867016720541	-0.07848769278386836	0.056	0.073	1	FALSE	Other	-0
STRN4	0.0104302200264606	-0.05973839038040962	0.042	0.058	1	FALSE	Other	-0
BABAM2	0.01043216711328044	0.03044292276134302	0.036	0.024	1	FALSE	Other	-0
SHTN1	0.01044378242834834	0.05848787067104702	0.077	0.058	1	FALSE	Other	-0
ATP2B4	0.01045850446902979	-0.12846246742674616	0.038	0.052	1	FALSE	Other	-0
AC092910.3	0.01046076727270739	0.03458378894433936	0.005	0.001	1	FALSE	Other	-0
STAG3	0.01046076727270739	0.02973372949502407	0.005	0.001	1	FALSE	Other	-0
DHX15	0.01046709118405696	-0.00691714652521247	0.135	0.109	1	FALSE	Other	-0
HIST2H3PS2	0.01047684498227667	0.0728973018481568	0.005	0.001	1	FALSE	Other	-0
C1orf112	0.010482209101994251	0.01900167045633829	0.005	0.001	1	FALSE	Other	-0
BRD9	0.01049368892563097	-0.10735279987791818	0.1	0.121	1	FALSE	Other	-0
C17orf100	0.01049831612392634	0.01218378450088549	0.005	0.001	1	FALSE	Other	-0
MAP3K10	0.01050369002197387	0.01575435276258123	0.005	0.001	1	FALSE	Other	-0
TMEM255B	0.0105273881187713	0.03000284843065675	0.01	0.004	1	FALSE	Other	-0
RABIF	0.01053078426736491	-0.11509922575185529	0.098	0.12	1	FALSE	Other	-0
HNRNPK	0.01061382190891832	-0.1337028078090685	0.663	0.66	1	FALSE	Other	-0
VPS35	0.01064795509609573	-0.12269553112461662	0.076	0.095	1	FALSE	Other	-0
NSUN5	0.01065985382208104	-0.05904045379160913	0.011	0.02	1	FALSE	Other	-0
ABHD6	0.01066281839361428	0.0161731396662614	0.01	0.004	1	FALSE	Other	-0
FAM210B	0.01068260554876615	-0.0384109547489088	0.007	0.014	1	FALSE	Other	-0
LRRC25	0.01069185644804542	-0.0944518125494978	0.024	0.036	1	FALSE	Other	-0
AC110611.2	0.01072060912556487	0.01656387837003427	0.009	0.003	1	FALSE	Other	-0
AC005726.5	0.0107260983298557	0.02301694473365408	0.015	0.007	1	FALSE	Other	-0
GHITM	0.01074955583383275	0.01699031543581886	0.501	0.452	1	FALSE	Other	-0
SAMD9	0.01077826265830255	-0.01449528426398449	0.329	0.282	1	FALSE	Other	-0
SLF1	0.01079636725880957	-0.09125504146045058	0.016	0.026	1	FALSE	Other	-0
ADAR	0.01080414551273553	0.01834808609812976	0.292	0.25	1	FALSE	Other	-0
CYB5A	0.01082957626388054	-0.08203908661430692	0.062	0.079	1	FALSE	Other	-0
MIR29B2CHG	0.01087234459081001	-0.09057478545035529	0.027	0.039	1	FALSE	Other	-0
ARHGAP21	0.01087904710267139	0.04441114997734863	0.139	0.114	1	FALSE	Other	-0
APOBEC3D	0.01087921829851045	-0.09924353127964884	0.012	0.021	1	FALSE	Other	-0
SPI1	0.01088226246869207	0.03447384434049372	0.608	0.54	1	FALSE	Other	-0
LARP7	0.01088450127915084	-0.16240640008849916	0.229	0.254	1	FALSE	Other	-0
SSU72	0.01089747651071127	-0.01724140604071133	0.227	0.192	1	FALSE	Other	-0
CFAP298	0.01090511448530881	-0.12948716607604652	0.032	0.046	1	FALSE	Other	-0
AC068790.7	0.01096009709093443	-0.02508921091072376	0	0.003	1	FALSE	Other	-0
SYCE1	0.01096009709093443	-0.00719183980061481	0	0.003	1	FALSE	Other	-0
ZNF48	0.01096975931312706	-0.01897755692068002	0	0.003	1	FALSE	Other	-0
LINC01521	0.01096975931312706	-0.02223214723531976	0	0.003	1	FALSE	Other	-0
HIGD1A	0.01097845295534888	-0.09259418767714594	0.058	0.075	1	FALSE	Other	-0
AC073934.1	0.01098191157297609	-0.03122610926673423	0.003	0.008	1	FALSE	Other	-0
SRSF12	0.0109891064675821	-0.01356710137396785	0	0.003	1	FALSE	Other	-0
ZNF324B	0.0109891064675821	-0.01948419784069351	0	0.003	1	FALSE	Other	-0
AC009704.2	0.01099879140986958	-0.00719639976075722	0	0.003	1	FALSE	Other	-0
CRYM	0.01100848393555121	-0.01662325450270408	0	0.003	1	FALSE	Other	-0
