Gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	significant	gene_class	-log10_p_val
SNAPC3	4.6499853952661666e-6	-0.04173404202017571	0.015	0.028	0.16965471714628608	FALSE	Other	0.7704340605569027
AL139274.2	4.6525589060391015e-6	0.09505691226115948	0.012	0.005	0.1697486116868366	FALSE	Other	0.7701937689721241
PEX5	4.66912509461651e-6	-0.04396333256451855	0.008	0.018	0.17035302907708336	FALSE	Other	0.7686501397611063
INTS1	4.671334189084993e-6	-0.0370558914488939	0.028	0.046	0.17043362788876595	FALSE	Other	0.7684447114140811
XPO6	4.672222781170487e-6	-0.00941308484089886	0.083	0.114	0.17046604817100522	FALSE	Other	0.7683621067611026
SLC44A2	4.672511595245704e-6	-0.03234844767684741	0.046	0.069	0.17047658555253953	FALSE	Other	0.7683352616194109
KPNA1	4.681389953763706e-6	0.0046349184338057	0.108	0.144	0.17080051246306882	FALSE	Other	0.7675108306051572
CENPK	4.692544600851031e-6	-0.04522727897503059	0.038	0.059	0.17120748976204989	FALSE	Other	0.7664772402945011
MRPS27	4.716891275507324e-6	-0.04425374362958539	0.031	0.05	0.1720957781868847	FALSE	Other	0.7642297835517485
CYTH4	4.786517948450396e-6	-0.02423778554714339	0.031	0.049	0.1746361073492127	FALSE	Other	0.7578659576447605
TPD52L2	4.802626296851535e-6	-0.02591564419854858	0.044	0.066	0.17522382044062826	FALSE	Other	0.7564068548875795
RHEB	4.806949798500071e-6	-0.01255917297554154	0.13	0.171	0.1753815633982751	FALSE	Other	0.7560160628242204
PIN1	4.826816087031696e-6	0.00477561882409416	0.143	0.187	0.1761063849353514	FALSE	Other	0.7542248979116456
CRELD1	4.83163536392209e-6	-0.02977285254860413	0.012	0.024	0.1762822162526975	FALSE	Other	0.753791498097071
TATDN1	4.854608731726335e-6	-0.05892977228156659	0.065	0.092	0.17712039957703532	FALSE	Other	0.7517314167120451
RCBTB1	4.867115196914545e-6	-0.01945195841507337	0.012	0.024	0.17757669795942718	FALSE	Other	0.7506140239830412
PMEPA1	4.8711353872703394e-6	0.01177597997905199	0.212	0.268	0.17772337460455834	FALSE	Other	0.7502554489860616
PLEC	4.880264833542859e-6	0.05856881005950387	0.183	0.236	0.1780564624518112	FALSE	Other	0.7494422592476411
CENPL	4.883685356266135e-6	-0.05829978228280967	0.01	0.022	0.17818126022336994	FALSE	Other	0.749137973753382
SELENOS	4.899510732353567e-6	0.0213953274531673	0.253	0.32	0.17875864906991987	FALSE	Other	0.7477329360865059
CASD1	4.9132468642829e-6	-0.05529541239211233	0.032	0.051	0.17925981184336162	FALSE	Other	0.746517063761656
AC116366.1	4.9895250070081375e-6	0.08970701098721724	0.015	0.006	0.1820428198806919	FALSE	Other	0.7398264458027631
DYNC2LI1	4.998409310615113e-6	-0.04722889210712841	0.012	0.024	0.1823669636977924	FALSE	Other	0.7390538325822564
UBE3D	5.016036573096174e-6	-0.03287859057293085	0.01	0.022	0.1830100943694139	FALSE	Other	0.7375249550344374
ZNF525	5.027918260732001e-6	-0.05262648185193175	0.012	0.025	0.18344359774280705	FALSE	Other	0.7364974407000189
CNNM3	5.038769127150128e-6	-0.03604887625186942	0.031	0.049	0.1838394916040724	FALSE	Other	0.7355611896667305
CUL3	5.044376397687684e-6	0.01235989681975646	0.131	0.173	0.18404407286963512	FALSE	Other	0.7350781644246509
CDK12	5.059018493287049e-6	0.01702964944052087	0.159	0.206	0.184578289727578	FALSE	Other	0.7338193824325075
RPARP-AS1	5.064890967434121e-6	-0.05087350467646137	0.024	0.041	0.1847925469468339	FALSE	Other	0.733315548728121
TRMT1L	5.065501332954062e-6	-0.04381102989527166	0.014	0.027	0.18481481613282896	FALSE	Other	0.7332632154384091
SCYL1	5.094543349012877e-6	-0.04574542326768388	0.029	0.047	0.1858744140887348	FALSE	Other	0.7307803874460777
RETREG2	5.105852272470593e-6	-0.0465948327112789	0.065	0.091	0.1862870201610896	FALSE	Other	0.729817404195524
PSMD1	5.106667490526699e-6	-0.01042152563199849	0.144	0.187	0.18631676339186665	FALSE	Other	0.7297480687695403
REPIN1	5.115350476038192e-6	-0.04002295846886564	0.025	0.042	0.1866335621182534	FALSE	Other	0.7290102548440709
SART1	5.12105197313691e-6	-0.02920812306544079	0.057	0.082	0.18684158123990016	FALSE	Other	0.728526465935436
CRTAM	5.122268394712374e-6	0.12135585923217392	0.02	0.01	0.18688596238108096	FALSE	Other	0.7284233186821227
MED16	5.150444318595019e-6	-0.0570367857966792	0.037	0.057	0.18791396096393928	FALSE	Other	0.7260409530321759
CD3E	5.152779021138476e-6	-0.01490606191268151	0.469	0.57	0.18799914258623732	FALSE	Other	0.7258441314326765
SNHG3	5.310581141881664e-6	0.2518287329753809	0.159	0.134	0.1937565529615525	FALSE	Other	0.7127436004762763
ZNF25	5.334489738159626e-6	-0.04044137505033614	0.008	0.019	0.19462885809675395	FALSE	Other	0.7107927653883772
TTC5	5.351769505297433e-6	-0.0419088898715235	0.028	0.045	0.19525931040077685	FALSE	Other	0.7093882488243899
RNF31	5.36049612977809e-6	-0.04677674516558579	0.011	0.023	0.1955777012949536	FALSE	Other	0.708680662618992
PRKRA	5.380225720662519e-6	-0.02871658901346263	0.069	0.097	0.19629753541837203	FALSE	Other	0.7070851530791611
SPON1	5.390612515400084e-6	-0.0503188389450413	0.011	0.023	0.1966764976243721	FALSE	Other	0.7062475341420553
S100A10	5.395087959751479e-6	0.23899338000600337	0.801	0.851	0.1968397842115327	FALSE	Other	0.7058871197393182
CHERP	5.416706195976803e-6	-0.05577867661771513	0.034	0.053	0.19762852556021368	FALSE	Other	0.7041503694686445
NUDT1	5.417545329693171e-6	-0.03942507786885785	0.066	0.092	0.19765914135385537	FALSE	Other	0.7040830955748342
TBC1D2	5.4188257189495e-6	-0.04137672413475326	0.002	0.009	0.1977058563558725	FALSE	Other	0.7039804660157681
PELP1	5.444735590856471e-6	-0.06549940037094285	0.033	0.051	0.19865117803239837	FALSE	Other	0.7019088551671225
KIAA1671	5.452536515173032e-6	-0.04018057487862933	0.002	0.009	0.19893579475608808	FALSE	Other	0.7012870667176502
FUOM	5.466331388510446e-6	-0.03134932609203411	0.032	0.051	0.19943910070980364	FALSE	Other	0.7001896927756951
C6orf62	5.501294196462535e-6	0.02215675598586752	0.116	0.154	0.2007147187579356	FALSE	Other	0.6974207787782452
FTSJ3	5.504370514216597e-6	-0.04827120382237715	0.042	0.064	0.20082695821119256	FALSE	Other	0.6971779896519019
RNF213-AS1	5.5176729231333525e-6	-0.04246109848318188	0.027	0.044	0.20131229660052036	FALSE	Other	0.6961296966332096
RRBP1	5.528529572876693e-6	-9.210189252316648e-4	0.096	0.129	0.20170840146640617	FALSE	Other	0.6952760123746822
BRAT1	5.531801153356443e-6	-0.05433448445371999	0.011	0.024	0.20182776508020983	FALSE	Other	0.6950190888836828
JRKL	5.537678567229268e-6	-0.0567888998840729	0.022	0.038	0.20204220252535984	FALSE	Other	0.6945579057536486
RCCD1	5.557030502167237e-6	-0.04423343940057565	0.003	0.01	0.20274825787157164	FALSE	Other	0.6930428688061467
HIBADH	5.5657161575077336e-6	-0.04597833279426047	0.013	0.025	0.2030651540066697	FALSE	Other	0.6923645951623704
SUN2	5.571000189613714e-6	-0.00782330274370579	0.132	0.172	0.20325794191805635	FALSE	Other	0.6919524761702898
SRP72	5.5825807720846625e-6	-0.00895325737553487	0.225	0.284	0.2036804594695089	FALSE	Other	0.691050633992623
CCNT2	5.588736800423468e-6	0.01144112887365589	0.064	0.091	0.20390506216345025	FALSE	Other	0.6905719922583337
CDK19	5.622921550437032e-6	-0.04559146853215642	0.012	0.025	0.20515229276769512	FALSE	Other	0.6879236250251499
LINC01184	5.626919075315782e-6	-0.03014274105794095	0.034	0.053	0.2052981424628963	FALSE	Other	0.6876149801070683
ZNF433-AS1	5.692919229828536e-6	-0.04354837249392707	0.056	0.08	0.20770615810029416	FALSE	Other	0.6825506272524288
KCTD2	5.713084876084711e-6	-0.03015364507060441	0.017	0.032	0.2084419017039507	FALSE	Other	0.6810149732342898
SLC35E2B	5.724067238819264e-6	-0.05447492704300227	0.028	0.046	0.20884259320832085	FALSE	Other	0.6801809227727948
OTUD4	5.739979132804411e-6	-0.01059509547475012	0.055	0.08	0.2094231386603689	FALSE	Other	0.6789753358503385
RTL10	5.761954224097815e-6	-0.05058860877434583	0.011	0.024	0.2102248998662088	FALSE	Other	0.6773158457100109
ZNF324	5.7636471717243405e-6	-0.03873080756947988	0.014	0.027	0.21028666706036256	FALSE	Other	0.677188262290736
MUC12	5.780121874477582e-6	0.04259972256153985	0.006	0.001	0.2108877465903146	FALSE	Other	0.6759486537494207
BBS1	5.877106107896907e-6	-0.04525206974763153	0.005	0.015	0.21442621634661865	FALSE	Other	0.6687221176797093
WAPL	5.924948152396153e-6	0.00359792187465979	0.152	0.197	0.21617173334017364	FALSE	Other	0.6652010951049986
ALDH5A1	6.003463187925898e-6	-0.0453535320825647	0.005	0.014	0.2190363544114764	FALSE	Other	0.6594837974430778
SYTL3	6.0135264117735294e-6	0.2685875856663398	0.131	0.107	0.2194035111335572	FALSE	Other	0.6587564266531593
PIP4P2	6.014953816666497e-6	-0.05163487410824369	0.013	0.026	0.21945559000107712	FALSE	Other	0.6586533522730889
EMC9	6.044116261143372e-6	-0.04464314598569194	0.021	0.037	0.22051958178781592	FALSE	Other	0.6565528398251649
ZRANB2	6.0789861419022e-6	0.00854887352386035	0.28	0.348	0.22179180938730175	FALSE	Other	0.6540544960749504
WDR12	6.0800761736600524e-6	-0.05113443657454966	0.016	0.03	0.221831579195987	FALSE	Other	0.6539766290870993
FEZ2	6.082189588115839e-6	-0.01841082431133869	0.025	0.041	0.2219086871224064	FALSE	Other	0.6538256959857612
ADAT1	6.17686077267666e-6	-0.04876008338008164	0.015	0.028	0.22536276529110796	FALSE	Other	0.6471178370229
BMS1	6.205434417329445e-6	-0.03168949830838707	0.081	0.11	0.2264052747162648	FALSE	Other	0.6451134593146749
CSTF2T	6.212306111151587e-6	-0.05257559313744325	0.036	0.056	0.2266559884653657	FALSE	Other	0.644632801983163
TMEM131	6.232250767894854e-6	-0.0241865443430182	0.046	0.068	0.22738366926664377	FALSE	Other	0.6432407296309698
MMUT	6.233063655411563e-6	-0.04376098492201419	0.013	0.026	0.22741332746769088	FALSE	Other	0.6431840872469229
ZNF507	6.242907304731155e-6	-0.02325685971284769	0.044	0.065	0.22777247301311615	FALSE	Other	0.6424987628770493
ACAP2	6.2604907244022765e-6	-0.0059419488871979	0.15	0.193	0.22841400407981705	FALSE	Other	0.641277272982476
C18orf21	6.275018245413283e-6	-0.03502998557175318	0.068	0.095	0.2289440406839036	FALSE	Other	0.6402706564899848
MRPS2	6.284797804074481e-6	-0.03118296340453952	0.051	0.074	0.22930084788165744	FALSE	Other	0.6395943393841286
LINC02482	6.3039483160016715e-6	-0.04908270865587623	0.014	0.027	0.22999955430932095	FALSE	Other	0.6382730055527988
ZNF23	6.34716734777442e-6	-0.05157305318632405	0.009	0.02	0.23157640068354973	FALSE	Other	0.6353057004502998
LCP2	6.393314259592958e-6	-0.01340292180630076	0.126	0.164	0.23326007076124908	FALSE	Other	0.6321595969635708
UBIAD1	6.416681596911314e-6	-0.04327046247673377	0.023	0.038	0.2341126280633093	FALSE	Other	0.6305751597749782
GLI4	6.4205619931226915e-6	-0.04181703968943864	0.026	0.043	0.2342542043190814	FALSE	Other	0.6303126057926209
APPL2	6.464486448367244e-6	-0.04065443783817502	0.051	0.074	0.2358567880686789	FALSE	Other	0.6273516200400859
WDR53	6.488401458048956e-6	-0.03609715629570317	0.015	0.029	0.23672932719691617	FALSE	Other	0.6257479361950452
RNF10	6.5449972874648415e-6	0.00579008134278347	0.11	0.146	0.23879422603315476	FALSE	Other	0.6219761785152642
TRIM28	6.61564633576557e-6	-0.00479256787176007	0.091	0.123	0.24137185656040683	FALSE	Other	0.6173133690897482
SAP30L	6.61975306885599e-6	-0.0321293337015911	0.045	0.066	0.24152169071721075	FALSE	Other	0.6170438597953883
MGME1	6.6328797629281225e-6	-0.05844217349685771	0.02	0.035	0.24200061815043256	FALSE	Other	0.6161835246849449
GTF2H2C	6.673187655185235e-6	-0.04261011399276324	0.02	0.036	0.24347125159943328	FALSE	Other	0.6135523116929343
S1PR5	6.675642491479554e-6	0.09405050494195376	0.016	0.007	0.2435608163016315	FALSE	Other	0.6133925790636472
CSE1L	6.7025327191901805e-6	-0.05195107116238975	0.03	0.048	0.24454190625965375	FALSE	Other	0.611646706692381
ZNF559	6.721806037301568e-6	-0.04645868927785213	0.014	0.027	0.2452450932709477	FALSE	Other	0.6103996729864198
LIG4	6.746519867852084e-6	-0.0390862688596223	0.013	0.026	0.2461467773785833	FALSE	Other	0.6088058457569995
ALG6	6.759196016541182e-6	-0.03623799869374793	0.012	0.024	0.24660926666350505	FALSE	Other	0.6079906082544284
TRBV18	6.7745857906685206e-6	-0.04186594713943625	0.003	0.011	0.24717076257254095	FALSE	Other	0.6070029025329519
CDK13	6.8347736044656925e-6	-0.00856766329792346	0.16	0.205	0.2493667149589308	FALSE	Other	0.6031615158709953
TIMM10B	6.863613895258306e-6	-0.03756608140199591	0.054	0.078	0.2504189529684993	FALSE	Other	0.6013328046223951
MTMR4	6.914416820801981e-6	-0.0291397610827927	0.033	0.052	0.25227249770696025	FALSE	Other	0.5981300929035311
ATF3	6.94994115480046e-6	0.17150361615171597	0.031	0.018	0.2535686030328948	FALSE	Other	0.5959045219799968
DSC1	6.998648562652791e-6	0.02701931179809666	0.003	0	0.2553456928083871	FALSE	Other	0.592871463460787
HECTD1	7.020754647988008e-6	-0.00605638728459712	0.094	0.126	0.25615223333184245	FALSE	Other	0.591501853258391
INPP5B	7.024300161574852e-6	-0.04547699165048805	0.017	0.031	0.25628159139505846	FALSE	Other	0.5912825878956187
AC044849.1	7.029467068682106e-6	0.32327742219251887	0.159	0.134	0.2564701060008666	FALSE	Other	0.5909632487021448
AC024560.5	7.044587842449429e-6	-0.03246309745192449	0.032	0.05	0.2570217874317674	FALSE	Other	0.5900300604806432
GIGYF1	7.063874880050374e-6	-0.01237748832534157	0.031	0.049	0.2577254749986379	FALSE	Other	0.588842651280213
PASK	7.077675240033512e-6	0.0277700859461718	0.168	0.212	0.25822898113262266	FALSE	Other	0.5879950183063691
VIRMA	7.081629264833293e-6	-0.01608477401076546	0.08	0.109	0.2583732437274427	FALSE	Other	0.5877524624384731
AMD1	7.093749949554649e-6	0.3373232960028565	0.299	0.29	0.25881546690950136	FALSE	Other	0.5870097736264688
SLC4A1AP	7.109931176176963e-6	-0.01406861931052538	0.067	0.093	0.2594058389628165	FALSE	Other	0.586020252612804
ATF1	7.191778937042669e-6	-0.01504149580623137	0.068	0.096	0.2623920545180018	FALSE	Other	0.5810493199489394
TDP2	7.199668729965107e-6	-0.01148431812681394	0.078	0.106	0.2626799136127769	FALSE	Other	0.580573135210317
RAN	7.232965368272851e-6	-0.03368480492810777	0.449	0.545	0.263894741461435	FALSE	Other	0.5785692637285493
CYP20A1	7.238041468084398e-6	0.00521985949624803	0.133	0.174	0.26407994296305926	FALSE	Other	0.578264582478227
AC079305.3	7.267137459381316e-6	0.09251732818806432	0.016	0.007	0.26514151020552734	FALSE	Other	0.5765222743720113
GABPB2	7.272698285924179e-6	-0.03591125908448928	0.034	0.053	0.2653443969619437	FALSE	Other	0.5761900785422316
ZMYM1	7.338525917925013e-6	-0.04364566837970202	0.023	0.038	0.2677461181154941	FALSE	Other	0.5722768170161497
GIT1	7.348029754597961e-6	-0.04114276808360817	0.022	0.038	0.26809286559650664	FALSE	Other	0.5717147431722704
ZNF211	7.409911677247146e-6	-0.04107195521949541	0.016	0.03	0.2703506275443621	FALSE	Other	0.5680726179924168
MLYCD	7.442080470898075e-6	-0.03680074750533607	0.01	0.021	0.27152430598071625	FALSE	Other	0.5661912876927373
MAN1A1	7.50261966049112e-6	-0.05397863728935354	0.016	0.029	0.2737330783130185	FALSE	Other	0.5626727186264433
HMGB2	7.521817078208784e-6	0.01811052755375675	0.258	0.323	0.27443349609844747	FALSE	Other	0.5615628817302118
MLLT10	7.547423126646587e-6	-0.02569231156248663	0.061	0.087	0.2753677327757007	FALSE	Other	0.5600869511468793
CBR4	7.581087238115726e-6	-0.04279963478886056	0.013	0.026	0.2765959678826522	FALSE	Other	0.5581541551705915
ING5	7.583838640722998e-6	-0.03996995337994014	0.057	0.081	0.27669635280677857	FALSE	Other	0.5579965653488553
EIF2AK1	7.607360011677196e-6	-0.01446018120241388	0.109	0.144	0.2775545300260425	FALSE	Other	0.55665168006241
FIP1L1	7.646104344847672e-6	0.02017294678802717	0.128	0.168	0.2789681170217673	FALSE	Other	0.5544454289584448
TRBV6-2	7.651413330112646e-6	-0.08324554174089047	0.007	0.017	0.2791618153491599	FALSE	Other	0.5541439861823501
CDH1	7.6551894929675e-6	-0.04973507609174246	0.009	0.02	0.2792995886509192	FALSE	Other	0.5539297039222226
IER5L	7.655225473437667e-6	0.1979651840199592	0.038	0.024	0.27930090139837327	FALSE	Other	0.5539276626817096
RIPK1	7.66077463699982e-6	-0.03278039185423093	0.06	0.085	0.27950336263093845	FALSE	Other	0.553612962864225
G2E3	7.671224437570012e-6	-0.03742150762405422	0.064	0.09	0.27988462360474187	FALSE	Other	0.5530209602942688
CCNG2	7.689254667662083e-6	-0.04668732191434904	0.023	0.038	0.2805424565496511	FALSE	Other	0.552001404461524
AFG3L2	7.754400342323829e-6	-0.00961243683996238	0.098	0.131	0.2829192964896849	FALSE	Other	0.5483374305098071
SELPLG	7.765124980069292e-6	0.0117517908621717	0.114	0.15	0.2833105848978281	FALSE	Other	0.5477371992993914
PCED1B	7.809262420143312e-6	-0.01242711020110792	0.053	0.077	0.2849209393989287	FALSE	Other	0.5452756324339597
LIPT1	7.84094779308709e-6	-0.03814272333045207	0.029	0.046	0.28607698023078243	FALSE	Other	0.5435170871823782
RAB2B	7.878143732567318e-6	-0.01325214766446347	0.043	0.064	0.2874340740827186	FALSE	Other	0.5414617493926942
FAM83G	7.916676102165163e-6	-0.04222822828274632	0.008	0.019	0.288839927587496	FALSE	Other	0.5393427725554606
ODF2L	7.951784144001637e-6	-0.00889835935814287	0.212	0.266	0.29012084449389974	FALSE	Other	0.5374210670488861
MOCS2	7.994057440449437e-6	-0.02041004426883308	0.083	0.113	0.2916631857147977	FALSE	Other	0.535118384899211
CASP6	8.002201778849143e-6	-0.03055188593168825	0.027	0.044	0.291960331901311	FALSE	Other	0.5346761513141105
TOPORS	8.009520332101566e-6	-0.00368555038430862	0.109	0.144	0.2922273493167256	FALSE	Other	0.5342791412370733
PTRH2	8.014179193248938e-6	-0.02694689370609038	0.03	0.048	0.2923973278656875	FALSE	Other	0.5340266005872603
ZCWPW1	8.025987428780746e-6	-0.04820579502586084	0.013	0.025	0.29282815133906553	FALSE	Other	0.5333871742546387
SGSM3	8.02657584816296e-6	-0.04876917395993779	0.029	0.047	0.2928496198202256	FALSE	Other	0.5333553354403078
UNC119B	8.071991802070726e-6	-0.06191255517287075	0.012	0.024	0.29450662089855045	FALSE	Other	0.5309049372524862
KIAA1143	8.073893370930466e-6	-0.01366050363740423	0.123	0.16	0.29457599963839803	FALSE	Other	0.5308026398735921
PSMB8-AS1	8.116586144715136e-6	9.817265471223636e-5	0.143	0.184	0.29613364548993176	FALSE	Other	0.5285122470500584
RNF41	8.172313170505911e-6	-0.03773660123174216	0.038	0.058	0.29816684602590815	FALSE	Other	0.5255406485707521
FAM210A	8.173783183765739e-6	-0.03651026082821562	0.035	0.055	0.298220479459693	FALSE	Other	0.5254625358966368
SPIN1	8.178426088488603e-6	-0.04653238401810816	0.045	0.067	0.2983898758385067	FALSE	Other	0.5252159162598947
NF1	8.235225130553399e-6	-0.01341243240626344	0.044	0.066	0.3004621888882407	FALSE	Other	0.5222101732133
SZT2	8.270216312055301e-6	-0.0306132749667734	0.027	0.045	0.30173884214533764	FALSE	Other	0.5203687804992255
B4GALT3	8.270871525840872e-6	-0.04777489841416466	0.036	0.055	0.30176274762030425	FALSE	Other	0.5203343745720606
SLC25A28	8.280801423467076e-6	-0.04142980615178182	0.041	0.062	0.3021250399351963	FALSE	Other	0.5198132791788014
LINC01137	8.317337383849687e-6	-0.04329236237915934	0.005	0.013	0.3034580544497558	FALSE	Other	0.517901330881832
CPSF7	8.319324343538961e-6	-0.04321448081986306	0.047	0.069	0.303530548674019	FALSE	Other	0.5177975930470357
INTS3	8.32514978528753e-6	-0.03993311143222092	0.01	0.021	0.3037430899162155	FALSE	Other	0.5174935933784642
WDR36	8.353056422341167e-6	-0.03577222239017658	0.046	0.068	0.3047612635691175	FALSE	Other	0.5160402344691615
PRPF8	8.429727902346796e-6	-3.288226130950811e-4	0.164	0.21	0.30755862251712285	FALSE	Other	0.5120720928668181
BAZ2A	8.43528478178002e-6	-0.00240052129385048	0.097	0.13	0.307761365263244	FALSE	Other	0.5117859001189103
MTRR	8.492761900836254e-6	-0.05486131114984791	0.021	0.036	0.30985841795201075	FALSE	Other	0.5088367008360805
ZFAND3	8.527080422910268e-6	-0.02424616499741549	0.047	0.069	0.31111052922988114	FALSE	Other	0.5070852903729601
TCP11L2	8.544897246777064e-6	-0.01834789850255369	0.123	0.161	0.3117605760486612	FALSE	Other	0.506178804756668
IKZF2	8.564108137474867e-6	-0.02659441659811476	0.011	0.022	0.3124614853957705	FALSE	Other	0.5052035069948775
CHID1	8.611472525543458e-6	-0.04822856659439048	0.021	0.037	0.31418957509445306	FALSE	Other	0.5028082290798269
TNFRSF13C	8.638677964833566e-6	-0.04931618590749875	0.03	0.048	0.31518216554695266	FALSE	Other	0.5014383648616617
KIFAP3	8.638943625332474e-6	-0.05794412407206517	0.059	0.084	0.3151918581702553	FALSE	Other	0.5014250094483437
MLF1	8.655816005718999e-6	0.1248476219147014	0.037	0.022	0.31580744696865765	FALSE	Other	0.5005776332280967
PTRH1	8.674460420976146e-6	-0.06394567987915581	0.018	0.032	0.3164876884593147	FALSE	Other	0.4996431796061186
PIK3R1	8.73210433851336e-6	-0.05183466475461351	0.404	0.486	0.3185908267906599	FALSE	Other	0.4967667330281427
ZNF587B	8.735003217650262e-6	-0.02934586029649802	0.012	0.024	0.3186965923959698	FALSE	Other	0.4966225801144022
VAMP3	8.762353163651869e-6	-0.03993961679769203	0.054	0.077	0.31969445517583844	FALSE	Other	0.4952648961256203
GFM2	8.78534029643211e-6	-0.03664199741021475	0.009	0.02	0.32053314071532557	FALSE	Other	0.49412706104154003
ZNF92	8.78642116574291e-6	-0.00703978086308648	0.058	0.083	0.32057257623213004	FALSE	Other	0.494073632638367
KIAA0586	8.859016358975553e-6	-0.00787624866905922	0.089	0.121	0.323221211857223	FALSE	Other	0.4905001457617628
KIAA0753	8.859576861514949e-6	-0.05683955122166576	0.01	0.022	0.3232416617923729	FALSE	Other	0.4904726691831197
SUCO	8.868968036972273e-6	-0.00917067277423167	0.078	0.107	0.3235842988289334	FALSE	Other	0.4900125596722107
PUS7L	8.896515219594203e-6	0.00187893179562748	0.089	0.12	0.32458935778689446	FALSE	Other	0.4886657233581967
NELL2	8.915938143090227e-6	-0.03763037071241315	0.081	0.11	0.32529800315064694	FALSE	Other	0.4877186026367353
STAM2	8.941152482665317e-6	-0.04437565267889659	0.017	0.031	0.3262179483300441	FALSE	Other	0.486492147997585
TAOK2	8.96079808657135e-6	-0.0445364765762279	0.012	0.025	0.3269347181885557	FALSE	Other	0.48553895792346036
GALK1	9.032745228022046e-6	-0.04654462607425113	0.007	0.017	0.32955970964438436	FALSE	Other	0.48206588844542153
SLC9A3R1	9.074236878081564e-6	-0.00798106698049527	0.087	0.118	0.3310735324968059	FALSE	Other	0.48007553730907104
GPSM2	9.1113535984003e-6	-0.02643843804679979	0.024	0.04	0.332427736037635	FALSE	Other	0.47830274810823536
MRPL20	9.112506259716122e-6	0.02629350661102902	0.296	0.368	0.3324697908857427	FALSE	Other	0.4782478097523075
CAPZA2	9.228490665016976e-6	0.00582674579569753	0.17	0.219	0.3367014819131444	FALSE	Other	0.47275497216170353
ZNF513	9.24178194333198e-6	-0.05677500502723498	0.011	0.023	0.3371864142024673	FALSE	Other	0.47212993213675036
HMGN4	9.247958912566506e-6	-0.01351570884333108	0.117	0.154	0.33741178092498897	FALSE	Other	0.47183975784235144
GCC1	9.253686478682977e-6	-0.05239384617188414	0.019	0.034	0.3376207511747484	FALSE	Other	0.4715708681964871
NR3C1	9.29032445978309e-6	-0.0188141326797413	0.456	0.547	0.33895748791518604	FALSE	Other	0.4698547676423498
ZNF222	9.31981712084178e-6	-0.04662065066473775	0.007	0.016	0.34003352765391237	FALSE	Other	0.468478258965971
ZNF93	9.321034603063747e-6	-0.03658953682354066	0.014	0.027	0.34007794749278086	FALSE	Other	0.4684215291749294
ATP13A2	9.349106652915152e-6	-0.04457133123813009	0.017	0.03	0.34110215623160933	FALSE	Other	0.46711553524950733
LANCL1	9.40517651656722e-6	-0.05766705520921789	0.013	0.025	0.343147865206955	FALSE	Other	0.46451869859969297
GMPPA	9.40898987646176e-6	-0.0410185120907712	0.012	0.024	0.34328699564270737	FALSE	Other	0.464342648154747
FCGRT	9.421938424388388e-6	0.13454250879058852	0.045	0.029	0.34375942341381027	FALSE	Other	0.4637453877637929
DGLUCY	9.433060946176118e-6	-0.05039677112904861	0.025	0.041	0.34416522862123566	FALSE	Other	0.46323300902512266
LIN37	9.438449216571097e-6	-0.01862571465383766	0.023	0.039	0.34436181966659646	FALSE	Other	0.46298500596199177
NME3	9.556909582098134e-6	-0.00804305762334134	0.11	0.145	0.3486838461028504	FALSE	Other	0.45756817224231905
TNFAIP8L1	9.558376318295087e-6	-0.04735710949787053	0.029	0.047	0.34873735997299626	FALSE	Other	0.45750152448812753
ZNF764	9.711944751557407e-6	-0.02797368521407256	0.031	0.049	0.35434030426057206	FALSE	Other	0.4505794462487062
ZSCAN29	9.78140511360606e-6	-0.0474530954217582	0.008	0.019	0.35687456556991715	FALSE	Other	0.44748440308454984
S100A6	9.78190985173516e-6	-0.10018330977153456	0.745	0.819	0.35689298094055727	FALSE	Other	0.44746199328491104
CIB1	9.78979734693264e-6	0.2510757578523002	0.536	0.579	0.35718075620283735	FALSE	Other	0.4471119475999863
RGS2	9.803169488039244e-6	0.2630792247696131	0.124	0.101	0.3576686387711118	FALSE	Other	0.44651913814499633
ERCC4	9.81318917244596e-6	-0.03890564652889322	0.024	0.04	0.35803420695669086	FALSE	Other	0.4460754784319991
RNASEH2A	9.863694644277771e-6	-0.03848709273776143	0.002	0.009	0.35987689909647447	FALSE	Other	0.4438460303043631
THOC3	9.97940041096141e-6	-0.03355825127739181	0.051	0.073	0.36409842399392706	FALSE	Other	0.4387812009128627
TOR1A	1.002136861667592e-5	-0.03460818236848057	0.058	0.082	0.365629633979421	FALSE	Other	0.43695861230314337
COASY	1.002872741061899e-5	-0.05000704426450569	0.031	0.049	0.36589811957643387	FALSE	Other	0.4366398224337994
UTS2	1.0043219643454715e-5	0.03257568498674593	0.004	0	0.3664268686914453	FALSE	Other	0.43601268867066856
RPRD1A	1.0200928161334044e-5	-0.04246575955805448	0.032	0.05	0.37218086396627253	FALSE	Other	0.4292459602957953
MYO1D	1.0209931633501876e-5	-0.04177058466862689	0.004	0.012	0.372509355648316	FALSE	Other	0.428862815384373
STT3B	1.022337032360563e-5	0.04277197096377405	0.134	0.175	0.3729996662567514	FALSE	Other	0.4282915567782188
ACADS	1.025057462468876e-5	-0.03589943006855861	0.011	0.022	0.3739922151817694	FALSE	Other	0.4271374377428018
ZNF281	1.029822480564692e-5	-0.02451766028339685	0.065	0.091	0.37573073203402785	FALSE	Other	0.4251232813620944
