Gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	significant	gene_class	-log10_p_val
SYNE2	1.3089388001291768e-53	-0.3350682496321511	0.374	0.533	4.775663212271301e-49	TRUE	Other	48.32096630796944
MBP	6.678847863599918e-53	-0.33427507559672165	0.498	0.655	2.43677764303443e-48	TRUE	Other	47.61318409855799
SRGN	4.246287081843158e-52	0.40333429650664865	0.824	0.825	1.5492578418104763e-47	TRUE	Other	46.809876296923385
CLDND1	5.0029298514952736e-51	-0.38568121741680783	0.191	0.328	1.8253189563180505e-46	TRUE	Other	45.73866123593868
AC026979.2	5.489485015140196e-51	0.5845952984682602	0.2	0.105	2.0028386077739005e-46	TRUE	Other	45.69835404550283
TAGLN2	9.679153472780517e-51	0.5173649717781559	0.647	0.609	3.5314391445439715e-46	TRUE	Other	45.4520482733195
XAF1	1.1233174170801245e-50	-0.42471355476839423	0.071	0.167	4.098423596216834e-46	TRUE	Other	45.387383156722464
CSTB	1.3450777890294705e-50	-0.3577829816739715	0.306	0.467	4.907516313274023e-46	TRUE	Other	45.30913824806966
ISCU	4.691235608727975e-50	-0.35002525989929634	0.366	0.541	1.7115973118444017e-45	TRUE	Other	44.766598404270404
EIF2AK2	6.279598662396497e-50	-0.4293675515361816	0.111	0.221	2.291111571975362e-45	TRUE	Other	44.639953761132126
ECI2	2.361263159555365e-49	-0.3527794663161309	0.051	0.136	8.615068637637749e-45	TRUE	Other	44.064741258108164
S100A9	3.68277452661875e-49	0.7112306886833234	0.148	0.067	1.3436602860368507e-44	TRUE	Other	43.871710518892755
GBP2	3.9696749053531755e-49	-0.3438846557961901	0.18	0.315	1.448335889218106e-44	TRUE	Other	43.8391307075329
RECQL	2.181065383296083e-48	-0.3615173511740769	0.123	0.239	7.957617050955757e-44	TRUE	Other	43.09921696449329
AL499604.1	3.5219854120326553e-48	0.6485908613656471	0.2	0.109	1.2849963775801143e-43	TRUE	Other	42.89109809661221
TOP2B	3.805232981457419e-48	-0.3359258513683705	0.097	0.202	1.3883392532847392e-43	TRUE	Other	42.857504397118454
POU2F2	6.20184167708204e-48	-0.4090347057178719	0.096	0.199	2.2627419358833817e-43	TRUE	Other	42.645364974199346
RESF1	6.808133757435774e-48	-0.3446443950103242	0.396	0.551	2.483947601400442e-43	TRUE	Other	42.60485756979283
CMTM8	1.7936460049990447e-47	-0.3695041392690043	0.06	0.148	6.544117449239014e-43	TRUE	Other	42.18414891485344
MTIF3	1.9045506860357803e-47	-0.37520252829329026	0.105	0.211	6.948753178001545e-43	TRUE	Other	42.158093114329425
TMPO	2.1095767027985882e-47	-0.33270312590840145	0.17	0.302	7.696790600160649e-43	TRUE	Other	42.113690328749314
CDC42	3.1974730278283414e-47	0.3186930568641104	0.784	0.772	1.1665980342031704e-42	TRUE	Other	41.93307875972105
SP100	3.511076634005473e-47	-0.3665036699188433	0.347	0.501	1.2810163099168971e-42	TRUE	Other	41.89244534077692
CCNL1	4.647597278185281e-47	0.6209303926059502	0.466	0.387	1.6956758669459e-42	TRUE	Other	41.77065716071736
PHACTR2	6.670387835024916e-47	-0.41054925796155106	0.156	0.275	2.4336910016088402e-42	TRUE	Other	41.613734563663506
SET	7.873271643017071e-47	-0.30034444279720285	0.572	0.724	2.8725631589547776e-42	TRUE	Other	41.54173041371575
RNASEK	8.495522854545782e-47	-0.31439588702001364	0.556	0.702	3.0995915134810285e-42	TRUE	Other	41.50869553685294
UBXN4	1.4616578665544281e-46	-0.324588695664229	0.289	0.443	5.33285872612383e-42	TRUE	Other	41.27303992115071
HNRNPF	2.4468556018158334e-46	-0.3438076272665953	0.271	0.421	8.927352663225067e-42	TRUE	Other	41.04927730865983
MYB	2.5149131945057923e-46	-0.3169706530407051	0.007	0.056	9.17566079015438e-42	TRUE	Other	41.03736264999859
MZF1-AS1	3.48809462229152e-46	0.5315990721745311	0.084	0.027	1.2726313229430608e-41	TRUE	Other	40.89529739179136
PLEKHO1	5.481930582865227e-46	-0.3454191345430524	0.17	0.295	2.000082373158378e-41	TRUE	Other	40.69895211760029
SRPK1	7.308132476928396e-46	-0.3400807037247937	0.107	0.213	2.666372134207325e-41	TRUE	Other	40.57407923806011
ELK3	7.507559889241416e-46	-0.3482950892186689	0.27	0.417	2.7391332255897296e-41	TRUE	Other	40.562386844076315
GLRX	1.3063381176060509e-45	-0.3622427082349065	0.133	0.247	4.766174622085677e-41	TRUE	Other	40.321830050109796
