gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PRR16	0.6785776321038611	-2.724749561889086	5.800487721952464	-0.4697449063769289	0.6385372802939498	0.9997946887506981
SRFBP1	0.4523850880692408	-2.1398186722495995	5.815416396004535	-0.36795622643973624	0.7129058740644727	0.9997946887506981
SNX2	9.1270430141037	-1.0502605901150248	1.7048438091657596	-0.6160450502670708	0.5378647871470498	0.9997946887506981
SNX24	3.376010650870093	-0.013991057444596987	2.698973767400453	-0.005183843434711346	0.9958639098821622	0.9997946887506981
CEP120	0.9047701761384817	-3.139764952564937	5.793008835517233	-0.5419920876548432	0.587823956632119	0.9997946887506981
CSNK1G3	1.793929622218074	-0.6297459638812797	3.9367497809903815	-0.15996596149498035	0.8729078876705489	0.9997946887506981
GRAMD2B	2.0903808629347527	2.0225764066886107	3.791875134222818	0.5333974181887605	0.5937585043382678	0.9997946887506981
PHAX	6.36272293511872	1.1996255391258095	2.038512920455567	0.5884807140970767	0.5562096751400981	0.9997946887506981
LMNB1	0.4523850880692408	-2.1398186722495995	5.815416396004535	-0.36795622643973624	0.7129058740644727	0.9997946887506981
MARCH3	1.4546408061661433	0.1732400973976685	4.333195188075766	0.03997975855654887	0.9681092637209868	0.9997946887506981
PRRC1	2.5856035263392454	-1.6209044104343693	3.3553705045678366	-0.4830776238355048	0.6290406213300181	0.9997946887506981
LINC01184	0.6785776321038611	-2.724749561889086	5.800487721952464	-0.4697449063769289	0.6385372802939498	0.9997946887506981
ISOC1	2.0201221662526945	-0.9896166732603391	3.734789023628329	-0.2649725772994083	0.7910305871057142	0.9997946887506981
HINT1	33.95443379140555	-0.5365019689808972	0.9065646544325455	-0.5917966979605165	0.5539867346299209	0.9997946887506981
LYRM7	3.198560877814683	1.6040855012413606	2.794002937232104	0.5741173281766331	0.5658884081384044	0.9997946887506981
CDC42SE2	24.250099025927383	-0.9069172961381741	1.073337502144755	-0.844950720836607	0.39813835368557654	0.9997946887506981
RAPGEF6	1.696444080259653	-4.0466845331776495	4.420627815188593	-0.9154094627179126	0.3599767125369653	0.9997946887506981
FNIP1	6.815108023187961	0.7136518273183249	1.9676360872499403	0.36269502879252324	0.7168327136720497	0.9997946887506981
C5orf56	6.186539941653635	0.40135598001687706	2.0289993120983905	0.1978098157173818	0.8431938660901406	0.9997946887506981
IRF1	15.665948942687505	-0.003133835516913007	1.3416993722882116	-0.0023357210874805604	0.9981363659004959	0.9997946887506981
RAD50	3.2629143788527823	0.13808968538685273	2.741081013553409	0.05037781981052787	0.9598213111659915	0.9997946887506981
KIF3A	2.4725072543219353	-1.515156057076673	3.4204956765433914	-0.44296388604350634	0.6577918565407614	0.9997946887506981
UQCRQ	9.549473421645486	-0.6945474690586138	1.7077733371897512	-0.4066976887000329	0.684230038272858	0.9997946887506981
AFF4	4.393877099025884	-0.9406477745450249	2.4061982165646776	-0.39092696855539405	0.6958512190382891	0.9997946887506981
ZCCHC10	5.297380495574043	-0.06560309004041597	2.209855177594508	-0.029686601504731566	0.9763169976636134	0.9997946887506981
HSPA4	4.054588282973954	-0.6925087967985447	2.4902980986505523	-0.27808269105365446	0.7809488824552991	0.9997946887506981
FSTL4	2.7961853403149766	0.3634693114825971	3.2440424167172557	0.11204209587690984	0.9107900290023883	0.9997946887506981
C5orf15	1.4702515362250326	-3.8402261297601608	4.71106696419872	-0.8151499774771986	0.41498646707309533	0.9997946887506981
VDAC1	11.14589840076607	-0.3925616634804184	1.5377206048769485	-0.2552880297209986	0.7985006446208142	0.9997946887506981
AC008608.2	0.33928881605193056	-1.7248037595163725	5.830306607740881	-0.29583414313517503	0.767356746971248	0.9997946887506981
TCF7	16.442012116749787	0.19636410757742412	1.2913254451502552	0.15206399619468175	0.8791364607907193	0.9997946887506981
SKP1	51.60655560497688	-0.0387119002252194	0.7398003713491558	-0.05232749498979226	0.9582677454891625	0.9997946887506981
PPP2CA	8.905488886122713	0.9580618078537745	1.7741183017734017	0.5400213767571754	0.5891822903351118	0.9997946887506981
UBE2B	18.755213887255852	-0.9697452535245833	1.204660652772498	-0.8049945445572059	0.4208228279281632	0.9997946887506981
CDKN2AIPNL	2.4725072543219353	-1.515156057076673	3.4204956765433914	-0.44296388604350634	0.6577918565407614	0.9997946887506981
JADE2	4.675984389273998	-0.34571639061960235	2.331432218002532	-0.14828498463309256	0.8821178648808751	0.9997946887506981
SAR1B	1.2440589921904122	-3.5992091465618024	5.078232274930445	-0.7087523673010997	0.47847816145180516	0.9997946887506981
CAMLG	11.342136264273236	-0.027608458092103598	1.5415400367942007	-0.017909660101672335	0.9857109226041048	0.9997946887506981
DDX46	12.268422366114565	-0.17001128015504743	1.4667249418960713	-0.11591217637253082	0.9077221453975174	0.9997946887506981
C5orf24	3.4175814466150207	0.7432192144963224	2.7245589387804303	0.27278514842075796	0.7850183766023249	0.9997946887506981
TXNDC15	2.937969513269417	1.4375500410506044	3.236306230846855	0.4441946894112168	0.6569018314234331	0.9997946887506981
H2AFY	9.167347030258304	0.001088639419573628	1.6824380512917323	6.470606265340937e-4	0.9994837203522117	0.9997946887506981
TGFBI	0.8404166751003819	-0.32546487776529076	5.564556710707538	-0.05848891379595764	0.9533591928873787	0.9997946887506981
SMAD5	2.4081537532838353	-0.24082160457122231	3.45280785058725	-0.06974659899775877	0.9443953514266664	0.9997946887506981
HNRNPA0	10.382912397582029	0.170710063427343	1.7001665408709299	0.10040784789229812	0.9200205395380717	0.9997946887506981
AC106791.1	0.4523850880692408	-2.1398186722495995	5.815416396004535	-0.36795622643973624	0.7129058740644727	0.9997946887506981
FAM13B	1.583347808242343	-3.9471452462161016	4.558051290457354	-0.865972099629455	0.3865054622453979	0.9997946887506981
BRD8	3.8427396894078987	-0.152211394261453	2.8435901013824636	-0.053527895665220045	0.957311304977431	0.9997946887506981
KDM3B	1.8654550984904563	-2.074397451469914	3.9414427508212615	-0.5263040928446013	0.5986769397658356	0.9997946887506981
EGR1	0.7916739041211714	-2.947130437365455	5.796215260270488	-0.5084577271596921	0.6111323777140942	0.9997946887506981
ETF1	4.74750986554638	-0.8936147249641078	2.5922522237651764	-0.3447252226352251	0.7303009542382879	0.9997946887506981
HSPA9	7.89015599714757	-0.519599303492504	1.832500881356808	-0.28354655038844284	0.7767579030543096	0.9997946887506981
CTNNA1	1.3415445341488332	0.5867217425049227	4.505495435654111	0.1302235793786221	0.8963895397778354	0.9997946887506981
SIL1	1.6808333502007637	-0.40876359413713625	4.053764365468621	-0.10083555857837401	0.9196809990234145	0.9997946887506981
MATR3.1	2.26065866075588	-0.7430979683026878	3.5717712092462075	-0.2080474713439197	0.8351919014333499	0.9997946887506981
PAIP2	48.50548026912062	0.0024533366910410117	0.7634367200062755	0.003213542952218548	0.9974359681060144	0.9997946887506981
TMEM173	2.3750217123635142	-4.532128058827925	3.8189723829221602	-1.1867402024416003	0.23533011212706942	0.9997946887506981
UBE2D2	22.32492884245246	0.0264776614867105	1.0979369958847622	0.024115829583986035	0.9807602168125543	0.9997946887506981
CXXC5	0.33928881605193056	-1.7248037595163725	5.830306607740881	-0.29583414313517503	0.767356746971248	0.9997946887506981
MALINC1	0.4523850880692408	-2.1398186722495995	5.815416396004535	-0.36795622643973624	0.7129058740644727	0.9997946887506981
PURA	7.536523230627075	-0.5307585639852829	1.8569634088544367	-0.2858206906256212	0.7750154600905649	0.9997946887506981
CYSTM1	7.148491643595933	-0.7605274476327795	1.9058189068344056	-0.39905546371980705	0.6898523371299915	0.9997946887506981
PFDN1	10.13247609259347	0.7227066548513509	1.7037612591850928	0.42418305437759557	0.6714323181470274	0.9997946887506981
ANKHD1	8.828058214206372	0.17102619374649095	1.7122397418965176	0.0998844902157558	0.920436029781603	0.9997946887506981
SRA1	5.749765583643283	-0.38829807929486004	2.1312640182530087	-0.18219144881596927	0.8554324835425511	0.9997946887506981
EIF4EBP3	1.4130700104212155	-1.4119636606724393	4.432537828080478	-0.3185452026438529	0.7500714121206988	0.9997946887506981
SLC35A4	0.6785776321038611	-2.724749561889086	5.800487721952464	-0.4697449063769289	0.6385372802939498	0.9997946887506981
CD14	2.618735567259567	3.4874706303488336	3.6006673045456674	0.9685623067552149	0.33276361762680084	0.9997946887506981
NDUFA2	14.453560935756647	1.0500907079399564	1.404961022046048	0.747416256723412	0.4548123353595212	0.9997946887506981
TMCO6	1.1153519901142128	2.168351022938407	5.020359757906677	0.4319114819457754	0.6658057493565595	0.9997946887506981
IK	14.07205752274757	-1.2139626949146112	1.39805396777557	-0.8683231998877236	0.38521742508233286	0.9997946887506981
WDR55	1.5677370781834536	-0.14718340934230106	4.184596226308353	-0.03517266693903849	0.9719420573636198	0.9997946887506981
HARS	2.939236292859741	-1.4868180048686754	3.187877139216209	-0.46639752410101776	0.6409309833954753	0.9997946887506981
HARS2	0.33928881605193056	-1.7248037595163725	5.830306607740881	-0.29583414313517503	0.767356746971248	0.9997946887506981
ZMAT2	17.994138464874354	0.5714779803187398	1.2202556156921816	0.46832644977796134	0.6395511564125307	0.9997946887506981
TAF7	14.055180013098356	-0.27835792751404664	1.377489469476028	-0.20207626532341402	0.8398571026179409	0.9997946887506981
DIAPH1	19.774990916214186	-0.056917976843758405	1.1772525393221167	-0.04834814531513587	0.9614387849785662	0.9997946887506981
HDAC3	4.505706591452871	0.7658780600889439	2.3831476617581773	0.321372474051362	0.7479281401945279	0.9997946887506981
RELL2	2.124779683445398	5.682108269547284	4.051517733979463	1.4024641239731737	0.16077669645871037	0.9997946887506981
DELE1	0.4523850880692408	-2.1398186722495995	5.815416396004535	-0.36795622643973624	0.7129058740644727	0.9997946887506981
RNF14	1.793929622218074	-0.6297459638812797	3.9367497809903815	-0.15996596149498035	0.8729078876705489	0.9997946887506981
GNPDA1	1.793929622218074	-0.6297459638812797	3.9367497809903815	-0.15996596149498035	0.8729078876705489	0.9997946887506981
NDFIP1	17.52150423069259	0.0764193031219059	1.2495075712874322	0.061159535866731195	0.9512321550760651	0.9997946887506981
ARHGAP26	2.0201221662526945	-0.9896166732603391	3.734789023628329	-0.2649725772994083	0.7910305871057142	0.9997946887506981
NR3C1	14.876808597746983	-0.7983847434118607	1.3544464183515945	-0.5894546529079541	0.5555563234014249	0.9997946887506981
YIPF5	4.055855062564278	-2.5554748222718375	2.7779982029707875	-0.9198979392927671	0.3576260958620475	0.9997946887506981
PRELID2	0.565481360086551	-2.461729347823916	5.806463830888161	-0.42396360668406474	0.6715923548938857	0.9997946887506981
LARS	5.396132817122787	-0.3970339558621235	2.1767210768686422	-0.18240001444433257	0.8552688144706813	0.9997946887506981
RBM27	7.82580249610947	-0.09306402303073691	1.8221956391062049	-0.05107246501609741	0.9592677770833177	0.9997946887506981
TCERG1	4.153340604522699	-1.0691611449986897	2.715828494768307	-0.39367771089311815	0.6938189993585775	0.9997946887506981
PPP2R2B	0.6785776321038611	-2.724749561889086	5.800487721952464	-0.4697449063769289	0.6385372802939498	0.9997946887506981
FBXO38	2.5843367467489213	1.72353143222125	3.0938240074681347	0.5570877425674	0.5774674818289367	0.9997946887506981
SH3TC2	0.4523850880692408	-2.1398186722495995	5.815416396004535	-0.36795622643973624	0.7129058740644727	0.9997946887506981
ABLIM3	9.251949677408927	0.8095768524631098	1.7910557864541945	0.45201096391634615	0.6512610840129119	0.9997946887506981
GRPEL2	0.33928881605193056	-1.7248037595163725	5.830306607740881	-0.29583414313517503	0.767356746971248	0.9997946887506981
PCYOX1L	0.33928881605193056	-1.7248037595163725	5.830306607740881	-0.29583414313517503	0.767356746971248	0.9997946887506981
CSNK1A1	25.22723275562091	0.4340185351554104	1.0683061498451123	0.4062679366006985	0.6845457416307057	0.9997946887506981
PPARGC1B	0.33928881605193056	-1.7248037595163725	5.830306607740881	-0.29583414313517503	0.767356746971248	0.9997946887506981
SLC26A2	1.4689847566347085	1.435755837281711	4.385990028028819	0.32735045636366344	0.7434028340097503	0.9997946887506981
HMGXB3	4.16641777540094	1.351469430357783	2.4838078633484	0.5441119058765997	0.5863644680030644	0.9997946887506981
TCOF1	1.4702515362250326	-3.8402261297601608	4.71106696419872	-0.8151499774771986	0.41498646707309533	0.9997946887506981
CD74	31.437822182158037	-0.04068762702160083	0.9736078248278696	-0.04179057109446944	0.9666656516245176	0.9997946887506981
NDST1	1.5677370781834536	-0.14718340934230106	4.184596226308353	-0.03517266693903849	0.9719420573636198	0.9997946887506981
RBM22	8.537512169133652	0.7841475889944374	1.7422656912041263	0.4500734835985274	0.6526574558147968	0.9997946887506981
DCTN4	5.354562021377859	-0.8061103516507879	2.1983867273697424	-0.3666826867242134	0.7138557223547097	0.9997946887506981
SMIM3	21.322673124355557	-0.07545364726869165	1.1239854720887557	-0.06713044709418935	0.9464778552829591	0.9997946887506981
TNIP1	9.132948209747658	-0.1781220619202982	1.72947379329946	-0.10299205608688643	0.9179692757499862	0.9997946887506981
ANXA6	3.6165471453732785	0.11198540853346156	2.9223169211592626	0.03832076107920483	0.9694319379947222	0.9997946887506981
CCDC69	4.690328339742563	-0.05133835160474631	2.6203569967044746	-0.01959212110003051	0.9843687490797304	0.9997946887506981
GM2A	1.7295761211799743	1.753163090473936	4.076824659946232	0.43003151636574377	0.6671727154845537	0.9997946887506981
SPARC	81.86048340507075	0.03392632277356101	0.6102863414552624	0.05559082756573212	0.9556677717486742	0.9997946887506981
ATOX1	5.4305316376334325	-0.10927735264681311	2.4425354010350047	-0.04473931170066469	0.9643150988487974	0.9997946887506981
G3BP1	9.22452855606212	-0.4396663942583682	1.683428521131284	-0.26117318837090103	0.7939589533221013	0.9997946887506981
FAM114A2	1.9070258942353842	-0.8210220920419994	3.8310362190508416	-0.21430809971444534	0.8303068021117368	0.9997946887506981
GALNT10	1.9070258942353842	-0.8210220920419994	3.8310362190508416	-0.21430809971444534	0.8303068021117368	0.9997946887506981
SAP30L	2.295057481266525	-0.04911567065442604	3.5288602361044807	-0.013918281645703537	0.9888951764982218	0.9997946887506981
LARP1	1.0178664481557917	-3.30969204449827	5.56287958727037	-0.5949602166604313	0.5518700642021832	0.9997946887506981
FAXDC2	23.32591778095904	0.49513446684550527	1.0747966953388979	0.4606773252958158	0.6450301253229677	0.9997946887506981
CNOT8	2.4868512047905003	-1.0349397650169803	3.4257840380663063	-0.30210303787893034	0.7625735166896234	0.9997946887506981
MRPL22	6.8222799984222435	0.8491568481372836	2.0106776224163427	0.422323717472324	0.6727887488089535	0.9997946887506981
HAVCR2	6.369894910353002	1.380423464437705	2.083780000348297	0.6624612311313919	0.5076756731065053	0.9997946887506981
ITK	2.9964178186635584	-3.025387724117454	3.2570641436243233	-0.9288695557438209	0.35295669219460607	0.9997946887506981
CYFIP2	6.750754522149862	1.4866934941624497	1.9746535692176952	0.7528882621934732	0.451517062167547	0.9997946887506981
THG1L	0.565481360086551	-2.461729347823916	5.806463830888161	-0.42396360668406474	0.6715923548938857	0.9997946887506981
CLINT1	16.25275195240646	-0.5958396849514928	1.2917605513889436	-0.461261713179603	0.6446108502789349	0.9997946887506981
EBF1	0.33928881605193056	-1.7248037595163725	5.830306607740881	-0.29583414313517503	0.767356746971248	0.9997946887506981
RNF145	6.462742036257789	-0.5237652917590692	2.010800469954813	-0.2604760141968931	0.7944966148127952	0.9997946887506981
UBLCP1	2.882054767055924	-0.153230749031786	3.2144473279680574	-0.04766939177959636	0.9619797281811793	0.9997946887506981
TTC1	10.42574997291728	-0.3687677781937892	1.6098797247396228	-0.22906542179940342	0.818818068359789	0.9997946887506981
PWWP2A	1.0178664481557917	-3.30969204449827	5.56287958727037	-0.5949602166604313	0.5518700642021832	0.9997946887506981
CCNJL	0.565481360086551	-2.461729347823916	5.806463830888161	-0.42396360668406474	0.6715923548938857	0.9997946887506981
SLU7	5.695117617020114	-2.313978457918303	2.2151666973566346	-1.044606918603273	0.2962046806512959	0.9997946887506981
PTTG1	0.4523850880692408	-2.1398186722495995	5.815416396004535	-0.36795622643973624	0.7129058740644727	0.9997946887506981
CCNG1	12.494614910149187	-0.2422041321497356	1.4545598933099715	-0.16651368792974214	0.8677527121339651	0.9997946887506981
NUDCD2	3.376010650870093	-0.013991057444596987	2.698973767400453	-0.005183843434711346	0.9958639098821622	0.9997946887506981
MAT2B	7.190062439340861	-0.4561854856032238	1.9220388089750948	-0.2373445757042125	0.8123894834440919	0.9997946887506981
WWC1	1.4546408061661433	0.1732400973976685	4.333195188075766	0.03997975855654887	0.9681092637209868	0.9997946887506981
RARS	0.7916739041211714	-2.947130437365455	5.796215260270488	-0.5084577271596921	0.6111323777140942	0.9997946887506981
PANK3	2.6830890682976665	0.585143168083712	3.30804625286874	0.17688482063280567	0.8595988619903805	0.9997946887506981
SPDL1	0.4523850880692408	-2.1398186722495995	5.815416396004535	-0.36795622643973624	0.7129058740644727	0.9997946887506981
DOCK2	1.8082735726866392	0.10983438146144922	3.9486397115169525	0.027815751622285653	0.9778091028458498	0.9997946887506981
LCP2	9.596949413034373	0.43470776316641	1.660589196943715	0.2617792311105492	0.793491652018185	0.9997946887506981
AC034199.1	2.1176077082111155	3.1661999870393718	3.8924208019635205	0.813426951536738	0.415973312132522	0.9997946887506981
KCNMB1	2.923625562800852	0.7232899688862031	2.887515915917102	0.2504886518197699	0.802209479572616	0.9997946887506981
NPM1	47.123825994887625	-0.023174470675806937	0.7878055805898864	-0.029416484532204704	0.9765324257384191	0.9997946887506981
FBXW11	9.420766419569286	-0.0025780569018487042	1.7309289884012935	-0.0014894065089462903	0.9988116259811205	0.9997946887506981
STK10	1.8095403522769633	-4.139797264210485	4.2966868435002	-0.9634859171719604	0.3353037281169456	0.9997946887506981
UBTD2	1.5033835771453539	5.190933666473066	4.998739815595067	1.0384484606056896	0.2990613181641779	0.9997946887506981
DUSP1	9.067327929119234	1.358700971145719	1.7430449647770159	0.779498520463891	0.4356861087958666	0.9997946887506981
ERGIC1	3.1354741563669073	-0.14899156602305935	3.07688197743217	-0.048422905758446134	0.9613792045595596	0.9997946887506981
ATP6V0E1	49.393178659539444	0.017723178972419866	0.8081552944829085	0.02193041250043396	0.982503464937761	0.9997946887506981
CREBRF	11.414928520135943	-0.9041097469397938	1.550590268042171	-0.5830745655855006	0.5598431049190274	0.9997946887506981
BNIP1	1.4546408061661433	0.1732400973976685	4.333195188075766	0.03997975855654887	0.9681092637209868	0.9997946887506981
BOD1	1.9070258942353842	-0.8210220920419994	3.8310362190508416	-0.21430809971444534	0.8303068021117368	0.9997946887506981
CPEB4	4.804691391350198	-1.6960607904561282	2.575434143683355	-0.6585533528845907	0.5101826257419665	0.9997946887506981
SFXN1	2.7702252746289378	-2.8780240051361647	3.3584702493930925	-0.8569449158158394	0.39147532805767293	0.9997946887506981
THOC3	0.33928881605193056	-1.7248037595163725	5.830306607740881	-0.29583414313517503	0.767356746971248	0.9997946887506981
KIAA1191	1.695177300669329	0.43306281824195964	4.070825358920624	0.10638206753157936	0.9152792203701284	0.9997946887506981
NOP16	0.4523850880692408	-2.1398186722495995	5.815416396004535	-0.36795622643973624	0.7129058740644727	0.9997946887506981
HIGD2A	18.081274671205623	0.002884912080329102	1.2411255509558348	0.002324432107700409	0.9981453731787182	0.9997946887506981
CLTB	6.993824575833695	-1.0225515198790174	1.9593996989828988	-0.5218697953305861	0.6017609898571608	0.9997946887506981
FAF2	1.1153519901142128	2.168351022938407	5.020359757906677	0.4319114819457754	0.6658057493565595	0.9997946887506981
RNF44	1.9557686652145947	0.7552713294862817	3.8078820784855614	0.198344201295924	0.8427757709473853	0.9997946887506981
TSPAN17	0.33928881605193056	-1.7248037595163725	5.830306607740881	-0.29583414313517503	0.767356746971248	0.9997946887506981
UIMC1	9.450721100096741	-0.5245022901495312	1.6653538025961856	-0.3149494655921546	0.752800023199368	0.9997946887506981
ZNF346	1.695177300669329	0.43306281824195964	4.070825358920624	0.10638206753157936	0.9152792203701284	0.9997946887506981
NSD1	7.204406389809426	-0.2770637866142586	1.8913352587167385	-0.14649110216569697	0.8835337135900123	0.9997946887506981
PRELID1	17.926607603443387	-0.10047748050936085	1.2766136770340253	-0.0787062541447947	0.9372662708269144	0.9997946887506981
LMAN2	6.406827290044296	-1.0482127008960374	2.07316571082333	-0.5056097037606095	0.6131306681069848	0.9997946887506981
RGS14	0.565481360086551	-2.461729347823916	5.806463830888161	-0.42396360668406474	0.6715923548938857	0.9997946887506981
GRK6	9.921894278617739	0.10881487887219303	1.6999140845868692	0.06401198734619483	0.9489606818626872	0.9997946887506981
PRR7-AS1	0.33928881605193056	-1.7248037595163725	5.830306607740881	-0.29583414313517503	0.767356746971248	0.9997946887506981
PRR7	15.747629478516593	0.17744294608449393	1.4019539273985964	0.12656831484737105	0.8992820762984159	0.9997946887506981
DBN1	5.015273205325928	-0.5941322412947436	2.2612467043349107	-0.2627454316045063	0.7927467972858101	0.9997946887506981
PDLIM7	12.202607809415698	-0.05814642397653406	4.2760262254758405	-0.013598238390145389	0.9891505099023933	0.9997946887506981
DOK3	2.4725072543219353	-1.515156057076673	3.4204956765433914	-0.44296388604350634	0.6577918565407614	0.9997946887506981
DDX41	3.0438938100524444	0.7864919773138725	2.8827748324186655	0.2728246300991885	0.7849880254610497	0.9997946887506981
FAM193B	0.4523850880692408	-2.1398186722495995	5.815416396004535	-0.36795622643973624	0.7129058740644727	0.9997946887506981
TMED9	17.22398048645603	1.019374300576853	1.2750188890070813	0.7994974108741941	0.42400204735079106	0.9997946887506981
B4GALT7	1.793929622218074	-0.6297459638812797	3.9367497809903815	-0.15996596149498035	0.8729078876705489	0.9997946887506981
AC106795.2	4.080548348659993	2.017849994896525	2.58294840595237	0.7812196287956883	0.4346733309290938	0.9997946887506981
FAM153CP	1.3415445341488332	0.5867217425049227	4.505495435654111	0.1302235793786221	0.8963895397778354	0.9997946887506981
N4BP3	0.4523850880692408	-2.1398186722495995	5.815416396004535	-0.36795622643973624	0.7129058740644727	0.9997946887506981
RMND5B	0.4523850880692408	-2.1398186722495995	5.815416396004535	-0.36795622643973624	0.7129058740644727	0.9997946887506981
NHP2	4.223599301204757	0.0699957374790238	2.439789710739433	0.02868925021321203	0.9771124299273856	0.9997946887506981
HNRNPAB	11.52085281691897	-0.9854110912827092	1.5817581930948679	-0.6229846607303826	0.5332946019594444	0.9997946887506981
PHYKPL	2.0201221662526945	-0.9896166732603391	3.734789023628329	-0.2649725772994083	0.7910305871057142	0.9997946887506981
CLK4	3.0939033606219795	-0.8484924663800594	2.8395487773662245	-0.29881242863067287	0.7650831672930989	0.9997946887506981
ZNF354A	3.4319253970835857	1.3342785559941948	2.7032850200067955	0.4935767209596126	0.6216051445723065	0.9997946887506981
ZNF354B	0.33928881605193056	-1.7248037595163725	5.830306607740881	-0.29583414313517503	0.767356746971248	0.9997946887506981
RUFY1	91.40551268673305	-0.12058101659890684	0.5724287631857478	-0.21064807422994472	0.833161896079711	0.9997946887506981
HNRNPH1	12.568673945602216	-1.6021431919554334	1.4778439875335536	-1.0841084752317658	0.2783167054994903	0.9997946887506981
CANX	18.4549623077682	0.012733309055547972	1.2056955485372758	0.0105609654700938	0.9915737253405391	0.9997946887506981
MAML1	0.565481360086551	-2.461729347823916	5.806463830888161	-0.42396360668406474	0.6715923548938857	0.9997946887506981
MGAT4B	33.008542344663915	0.10473758993611922	0.9445181525811036	0.11088997035144398	0.9117035990495543	0.9997946887506981
SQSTM1	49.45010493627193	-0.28429315233302427	0.7749095435023198	-0.3668726946478408	0.7137139799323422	0.9997946887506981
MRNIP	1.0178664481557917	-3.30969204449827	5.56287958727037	-0.5949602166604313	0.5518700642021832	0.9997946887506981
TBC1D9B	2.2463147102873147	-1.2765716276227377	3.5655155742288014	-0.35803282892652966	0.7203187458918343	0.9997946887506981
RNF130	0.9047701761384817	-3.139764952564937	5.793008835517233	-0.5419920876548432	0.587823956632119	0.9997946887506981
MAPK9	1.2440589921904122	-3.5992091465618024	5.078232274930445	-0.7087523673010997	0.47847816145180516	0.9997946887506981
CNOT6	1.8095403522769633	-4.139797264210485	4.2966868435002	-0.9634859171719604	0.3353037281169456	0.9997946887506981
MGAT1	1.130962720173102	-3.4617005886228687	5.302242648582524	-0.6528747962050176	0.5138369986314488	0.9997946887506981
HEIH	2.939236292859741	-1.4868180048686754	3.187877139216209	-0.46639752410101776	0.6409309833954753	0.9997946887506981
LINC00847	2.810529290783542	0.9864048803712646	2.9461209455484054	0.33481479498040445	0.7377647992553836	0.9997946887506981
ZFP62	0.33928881605193056	-1.7248037595163725	5.830306607740881	-0.29583414313517503	0.767356746971248	0.9997946887506981
TRIM41	1.2440589921904122	-3.5992091465618024	5.078232274930445	-0.7087523673010997	0.47847816145180516	0.9997946887506981
RACK1	63.737382689048864	-0.1656318406661327	0.6864787799003704	-0.24127743714113215	0.8093400969441286	0.9997946887506981
AC008443.1	3.1913889025804	1.2279772532451414	2.8221864971404558	0.43511555826993487	0.6634785509014036	0.9997946887506981
TRIM52	1.8095403522769633	-4.139797264210485	4.2966868435002	-0.9634859171719604	0.3353037281169456	0.9997946887506981
TRIM52-AS1	3.8283957389393337	-0.4997183694923827	2.5529321806374647	-0.19574290820667373	0.8448113981081732	0.9997946887506981
DUSP22	18.820211189506168	0.43429040897575133	1.193561256163395	0.36386101403102034	0.7159617982700954	0.9997946887506981
EXOC2	2.810529290783542	0.9864048803712646	2.9461209455484054	0.33481479498040445	0.7377647992553836	0.9997946887506981
GMDS-DT	0.6785776321038611	-2.724749561889086	5.800487721952464	-0.4697449063769289	0.6385372802939498	0.9997946887506981
WRNIP1	10.93976072677353	-0.29213283683276403	1.6291303032393278	-0.17931827567868167	0.8576877975130188	0.9997946887506981
SERPINB1	44.75704876127827	-0.1759702207796578	0.7911594426987447	-0.22242067942638863	0.8239864151124288	0.9997946887506981
SERPINB9P1	0.565481360086551	-2.461729347823916	5.806463830888161	-0.42396360668406474	0.6715923548938857	0.9997946887506981
SERPINB9	4.9737024095810005	-1.0321789303527358	2.540853266720941	-0.40623319098028765	0.6845712687763176	0.9997946887506981
SERPINB6	10.64921468170081	0.11286376793429662	1.6560249558642153	0.06815342216591017	0.9456635044383905	0.9997946887506981
LINC01011	9.024296077713538	0.6889277900485352	1.7343542019163845	0.3972243900855434	0.6912019979403735	0.9997946887506981
NQO2	7.5780940263720025	-0.237760769609704	1.882687579471084	-0.1262879578121505	0.8995039882134435	0.9997946887506981
AL133351.1	5.960347397619014	0.6078854205245063	2.0654552440587297	0.294310623419745	0.7685205556420271	0.9997946887506981
RIPK1	1.4546408061661433	0.1732400973976685	4.333195188075766	0.03997975855654887	0.9681092637209868	0.9997946887506981
TUBB2A	3.8452732485885472	-5.227293939139026	3.1281712612332697	-1.6710382848662144	0.09471411599899351	0.9997946887506981
PSMG4	2.0357328963115835	-4.309728202962183	4.081070365256872	-1.0560288888062135	0.29095501667406903	0.9997946887506981
SLC22A23	1.3558884846173984	2.43714202509818	4.65091011731206	0.5240140023404061	0.6002688008337785	0.9997946887506981
PXDC1	3.6165471453732785	0.11198540853346156	2.9223169211592626	0.03832076107920483	0.9694319379947222	0.9997946887506981
FAM50B	1.4689847566347085	1.435755837281711	4.385990028028819	0.32735045636366344	0.7434028340097503	0.9997946887506981
PRPF4B	13.084145755119232	-1.370206716342339	1.4572648797678567	-0.9402592043257187	0.34708461993716294	0.9997946887506981
ECI2	3.9902347819358543	0.14508717120298562	2.4943826538905145	0.05816556292062553	0.9536167510695108	0.9997946887506981
CDYL	5.129636256933563	-2.099001397870311	2.3085675229435125	-0.9092224407601486	0.36323272100072174	0.9997946887506981
LYRM4	3.6581179411182063	0.8484860968231148	2.6122911093566095	0.3248053380360397	0.745328404248331	0.9997946887506981
FARS2	1.2440589921904122	-3.5992091465618024	5.078232274930445	-0.7087523673010997	0.47847816145180516	0.9997946887506981
